Title,Date,Text,Text_diff_new,Text_diff_old
11_sw,2021:662,"['Bestämmelserna om gående gäller även den som', '1. åker skidor, rullskidor, skridskor, rullskridskor eller liknande,', '2. för, leder, skjuter eller drar sparkstötting, lekfordon eller liknande fordon,', '3. leder, skjuter eller drar cykel, moped, motorcykel, barnvagn eller rullstol, eller', '4. för ett motordrivet fordon avsett att föras av gående.']",,
12_sw,2021:662,"['Bestämmelserna om gående gäller även den som i gångfart själv för', '1. en rullstol, eller', '2. ett annat eldrivet fordon, utan tramp- eller vevanordning, som är att anse som en cykel. Förordning (2010:1100).']",,
13_sw,2021:662,"['5 §', 'Ägaren av ett fordon är skyldig att se till att fordonet inte brukas i strid mot bestämmelserna i denna förordning eller mot bestämmelser eller förbud som har meddelats med stöd av denna förordning. När någon annan brukar fordonet gäller ägarens skyldighet endast bestämmelserna i 4 kap. 3, 4, 12-14 och 18 a §§ samt sådana trafikregler som meddelats genom lokala trafikföreskrifter enligt fordons axel-, boggi- ellertrippelaxeltryck eller bruttovikt. Förordning (1999:721).']",,
14_sw,2021:662,"['6 §', 'Det som sägs om utryckningsfordon i denna förordning skaäven gälla fordon som används vid utförande av uppgifterenligt 2 kap. 4 och 5 §§, 3 kap. 1 och 2 §§, samt 4 och \r4 a kap. lagen (2017:496) om internationellt polisiärtsamarbete. Det som sägs om föreskrivna larmanordningar ska dåi stället avse motsvarande anordningar som fordonet är försettmed.']",,
15_sw,2021:662,['Första stycket gäller endast om fordonet är att anse somutryckningsfordon eller motsvarande i registreringslandet.'],,
16_sw,2021:662,['Bestämmelser om undantag som enligt 11 kap. gäller förpolismän eller för förare av fordon som används iPolismyndighetens eller Säkerhetspolisens spaningsverksamhetska tillämpas också för utländska tjänstemän som utföruppgifter enligt 4 och 4 a kap. lagen om internationelltpolisiärt samarbete. Förordning (2020:86).'],,
19_sw,2021:662,"['1 §', 'För att undvika trafikolyckor skall en trafikant iaktta den omsorg och varsamhet som krävs med hänsyn till omständigheterna. Trafikanten skall visa särskild hänsyn mot barn, äldre, skolpatruller och personer som det framgår har ett funktionshinder eller en sjukdom som är till hinder för dem i trafiken.']",,
20_sw,2021:662,['En trafikant skall uppträda så att han eller hon inte i onödan hindrar eller stör annan trafik.'],,
21_sw,2021:662,['En vägtrafikant skall visa hänsyn mot dem som bor eller uppehåller sig vid vägen.'],,
22_sw,2021:662,['En terrängtrafikant skall anpassa sin färdväg och hastighet samt sitt färdsätt så att människor och djur inte störs i onödan och så att skada på annans mark eller växtlighet undviks.'],,
23_sw,2021:662,"['2 §', 'En trafikant ska följa anvisningar för trafiken sommeddelas genom ett vägmärke, en vägmarkering, entrafiksignal, en ljussignal eller ett sådant tecken av envakt som avses i 5 kap. 2 § vägmärkesförordningen (2007:90).Om en anvisning innebär en avvikelse från en trafikregel,gäller anvisningen framför regeln.']",,
24_sw,2021:662,['En anvisning genom fast sken i en trafiksignal gäller framfören anvisning om stopplikt eller väjningsplikt som meddelasgenom ett vägmärke.'],,
25_sw,2021:662,"['En särskild anvisning för cyklist, förare av moped klass IIeller gående gäller för sådan trafikant framför andraanvisningar. Förordning (2017:921).']",,
26_sw,2021:662,"['3 §', 'En trafikant ska lyda en polismans anvisning för trafiken.', 'En anvisning som ges av en polisman gäller framför trafikreglerna och sådana anvisningar som avses i 2 §.']",,
27_sw,2021:662,"['Detta gäller även anvisningar av en bilinspektör, en vägtransportledare, en trafiknykterhetskontrollant eller av någon annan person som av en myndighet förordnats att övervaka trafiken, ge anvisningar för denna eller utföra punktskattekontroll.']",,
28_sw,2021:662,['På svenskt territorium på den fasta förbindelsen över Öresund som den definieras i artikel 2 i avtalet av den 6 oktober 1999 mellan Konungariket Sveriges regering och Konungariket Danmarks regering om polisiärt samarbete i Öresundsregionen gäller vad som sägs i första stycket även anvisningar av en dansk polisman. Förordning (2010:373).'],,
29_sw,2021:662,"['4 §', 'Behörigheten hos en polisman eller någon annan person som enligt 3 § andra stycket övervakar trafiken, ger anvisningar för denna eller utför punktskattekontroll eller hos den som enligt 4 kap. 1 § kontrollerar fordon eller förare skall tydligt framgå av klädseln eller något annat särskilt kännetecken.']",,
30_sw,2021:662,['Fri väg m.m. för viss trafik'],,
31_sw,2021:662,"['5 §', 'En trafikant skall lämna fri väg för', '1. utryckningsfordon som avger signal med föreskriven larmanordning, och', '2. järnvägståg eller spårvagn om inte spårvagnsföraren har väjningsplikt som utmärks genom vägmärke.']",,
32_sw,2021:662,['Förare som skall lämna fri väg skall stanna om det är nödvändigt.'],,
33_sw,2021:662,"['6 §', 'En trafikant får inte bryta eller på annat sätt hindra en militärkolonn, en kolonn av fordon som tillhör den kommunala organisationen för räddningstjänst, en grupp av barn under ledares uppsikt, ett begravningsfölje eller någon annan procession. Förordning (2003:818).']",,
35_sw,2021:662,"['7 §', 'En trafikant som har för avsikt att korsa en järnväg eller spårväg skall vara särskilt försiktig och vara uppmärksam på om något tåg eller någon spårvagn närmar sig. Förare av fordon skall anpassa hastigheten så att fordonet kan stannas före korsningen. Korsningen skall passeras utan onödigt dröjsmål.']",,
36_sw,2021:662,"['En trafikant får inte färdas in i en korsning med järnväg eller spårväg', '1. om ett tåg eller en spårvagn närmar sig,', '2. när en ljussignal visar rött sken, en ljudsignal ljuder eller en bom fälls, är fälld eller reses, eller', '3. om det finns risk för att trafikanten måste stanna i korsningen.']",,
37_sw,2021:662,['En trafikant som inte får färdas in i en korsning med järnväg eller spårväg skall stanna på betryggande avstånd från korsningen och före signaler eller bommar.'],,
39_sw,2021:662,"['8 §', 'En trafikant som med eller utan egen skuld haft del i en trafikolycka ska stanna kvar på platsen. I mån av förmåga ska trafikanten hjälpa skadade och medverka till de åtgärder som olyckan skäligen föranleder. På begäran av någon annan, som haft del i olyckan eller vars egendom skadats vid olyckan, ska trafikanten uppge namn och adress samt lämna upplysningar om händelsen.']",,
40_sw,2021:662,"['Om egendom har skadats och ingen är närvarande som kan ta emot uppgifter och upplysningar, ska trafikanten snarast möjligt underrätta den som lidit skada eller Polismyndigheten. I det senare fallet ska Polismyndigheten underrätta den som lidit skada, om han eller hon är känd eller lätt kan spåras. Har någon person skadats och är skadan inte obetydlig, ska trafikanten snarast möjligt underrätta Polismyndigheten.']",,
41_sw,2021:662,"['Om ett fordon efter en trafikolycka är placerat så att det kan vara till fara eller hinder för trafiken ska trafikanten se till att det omedelbart flyttas till en lämplig plats. Om någon har dött eller skadats svårt får dock fordonet flyttas endast om det utgör en fara för annan trafik. I sådana fall får trafikanten i övrigt inte utplåna spår som kan vara av betydelse för utredningen av olyckan eller på andra sätt ändra förhållandena på olycksplatsen. Trafikanten ska även försöka se till att ingen annan vidtar sådana åtgärder.', 'Förordning (2014:1265).']",,
43_sw,2021:662,"['9 §', 'Vägmärken, vägmarkeringar, trafiksignaler och andra anordningar för trafiken får inte rubbas eller ändras.']",,
44_sw,2021:662,"['Den som rubbat eller ändrat ett vägmärke, en vägmarkering, en trafiksignal eller någon annan anordning för trafiken ska omedelbart återställa anordningen i tillfredsställande skick.', 'Om det inte går, ska han eller hon snarast underrätta Polismyndigheten eller den som satt upp och underhåller anordningen om förhållandet samt vidta de åtgärder som trafiken kräver. Förordning (2014:1265).']",,
45_sw,2021:662,"['10 §', 'Sådant som kan medföra fara eller olägenhet för trafiken får inte kastas eller lämnas på en väg.']",,
46_sw,2021:662,['Den som förorsakat att något som kan medföra fara eller olägenhet för trafiken finns på vägen skall omedelbart avlägsna detta. Om det inte går skall han eller hon uppmärksamma andra på förhållandet genom utmärkning eller dylikt tills han eller hon låtit undanröja faran eller olägenheten.'],,
49_sw,2021:662,"['1 §', 'Fordon får inte föras av den som på grund av sjukdom, uttröttning, påverkan av alkohol, andra stimulerande eller bedövande ämnen eller av andra skäl inte kan föra fordonet på ett betryggande sätt.']",,
50_sw,2021:662,"['2 §', 'Avståndet till ett framförvarande fordon skall anpassas så att det inte finns risk för påkörning om det saktar in eller stannar. Avståndet skall också anpassas så att andra trafikanters omkörning underlättas.']",,
51_sw,2021:662,"['3 §', 'När ett fordon eller en spårvagn är i rörelse får på- eller avstigning inte ske. Inte heller får någon färdas på fordonets eller spårvagnens fotsteg eller liknande anordning, om den inte är särskilt inrättad för detta.']",,
52_sw,2021:662,"['4 §', 'Den som åker kälke, sparkstötting eller liknande fordon eller som åker skidor, skridskor, rullskridskor eller liknande på väg får inte låta sig skjutas på eller tolka, dras eller låta sig dras av ett motordrivet fordon eller en spårvagn.']",,
53_sw,2021:662,['På ägovägar eller liknande vägar med ringa trafik får dock tolkning ske.'],,
54_sw,2021:662,"['5 §', 'Förare som har väjningsplikt skall tydligt visa sin avsikt att väja genom att i god tid sänka hastigheten eller stanna.']",,
55_sw,2021:662,"['Föraren får köra vidare endast om det med beaktande av andra trafikanters placering, avståndet till dem och deras hastighet inte uppkommer fara eller hinder.']",,
57_sw,2021:662,"['6 §', 'Vid färd på väg ska fordon föras på körbana. Dettagäller dock inte fordon för vilka enligt 1 kap. 4 § andrastycket bestämmelserna om gående ska tillämpas. Cyklar ochtvåhjuliga mopeder klass II ska vid färd på väg föras påcykelbana om sådan finns.']",,
58_sw,2021:662,"['Cyklande och förare av tvåhjuliga mopeder klass II får dockom särskild försiktighet iakttas använda körbanan i ställetför cykelbanan om', '1. den cyklande fyllt 15 år, och', '2. den högsta tillåtna hastigheten på körbanan är högst 50kilometer i timmen och i övrigt när det är lämpligare medhänsyn till färdmålets läge.']",,
59_sw,2021:662,"['Om särskild försiktighet iakttas, får trehjuliga mopederklass II föras på en cykelbana med ringa trafik ochtillräcklig bredd.']",,
60_sw,2021:662,['Är en bana avsedd för viss trafik får annan trafik förekommapå banan endast för att korsa den.'],,
61_sw,2021:662,['Särskilda bestämmelser om användning av vägrenen finns i \r12 §. Förordning (2018:1299).'],,
62_sw,2021:662,"['7 §', 'Vid färd på väg skall fordon föras i det körfält som är längst till höger i färdriktningen och som är avsett för fordonet.']",,
63_sw,2021:662,"['Cykel, moped och fordon som är konstruerat för en hastighet av högst 40 kilometer i timmen eller som inte får föras med högre hastighet än 40 kilometer i timmen skall föras så nära som möjligt den högra kanten av vägrenen eller av den bana som används.']",,
64_sw,2021:662,"['Om körbanan är indelad i körfält som anvisats för olika vägvisningsmål genom körfältsvägvisare, får fordon föras i det körfält som är lämpligast med hänsyn till den fortsatta färden.']",,
65_sw,2021:662,"['På en väg där den högsta tillåtna hastigheten är 70 kilometer i timmen eller lägre och körbanan har minst två körfält för trafik i samma riktning som anges med vägmarkering, får förare använda det körfält som är lämpligast med hänsyn till den fortsatta färden.']",,
66_sw,2021:662,"['8 §', 'Om en körbana har fyra eller flera körfält, får fordon inte föras i de körfält som ligger till vänster om körbanans mitt i färdriktningen.']",,
67_sw,2021:662,"['Om en körbana har tre körfält, får fordon inte föras i fältet längst till vänster i färdriktningen.']",,
68_sw,2021:662,['Bestämmelserna i första och andra styckena gäller inte om trafiken på körbanan är enkelriktad.'],,
69_sw,2021:662,"['9 §', 'Om flera körfält för färd i samma riktning är skilda åt genom en vägmarkering, skall hela fordonet föras inom ett av de avskilda fälten. Om en heldragen linje skiljer körfälten åt får byte av körfält inte ske.']",,
70_sw,2021:662,"['Om en körbana har två eller flera körfält för färd i samma riktning och det är tät köbildning i alla körfälten, får endast den förare som färdas i körfältet längst till höger byta körfält. Annan förare får dock byta körfält om föraren skall stanna eller parkera, eller om det behövs för att fordonet skall vara placerat i ett lämpligt körfält när det närmar sig en korsning.']",,
71_sw,2021:662,"['I fall som avses i 7 § fjärde stycket får förare inte byta körfält annat än för att stanna eller parkera fordonet, göra omkörning eller placera fordonet i ett lämpligt körfält före sväng i korsning. Förordning (2007:101).']",,
72_sw,2021:662,"['10 §', 'Om ett körfält är anvisat för ett visst eller vissa slag av fordon får andra fordon föras i körfältet endast för att korsa det.']",,
73_sw,2021:662,"['11 §', 'Ett fordon får inte med något hjul föras på ett spärrområde eller över en heldragen linje.']",,
74_sw,2021:662,"['Om särskild försiktighet iakttas får dock undantag göras från detta om', '1. det behövs för att fordonet skall kunna passera ett hinder på vägen,', '2. utrymmet i en vägkorsning annars inte är tillräckligt för fordonet,', '3. en heldragen linje behöver korsas för färd till eller från en fastighet eller motsvarande, eller', '4. det i fordonets färdriktning löper en streckad linje omedelbart till höger om den heldragna linjen.']",,
75_sw,2021:662,['Trots vad som anges i första stycket får ett fordon föras över en heldragen kantlinje om det behövs för att fordonet skall kunna framföras på vägrenen enligt vad som anges i 12 § första stycket. Förordning (2007:101).'],,
76_sw,2021:662,"['12 §', 'På väg ska vägrenen användas', '1. vid färd med cykel eller moped klass II när cykelbana saknas,', '2. vid färd med moped klass I,', '3. vid färd med ett fordon som är konstruerat för en hastighet av högst 40 kilometer i timmen eller som inte får föras med högre hastighet än 40 kilometer i timmen, eller', '4. av dem som för ett fordon förspänt med dragdjur, rider samt leder eller driver kreatur.']",,
77_sw,2021:662,['Skyldigheten att använda vägrenen enligt första stycket 1-4 gäller endast om vägrenen är av tillräcklig bredd och i övrigt är lämplig att använda.'],,
78_sw,2021:662,"['Om det behövs för att underlätta framkomligheten för annan trafik, får vägrenen användas tillfälligt även vid färd med andra fordon.']",,
79_sw,2021:662,['Har körbanan avgränsats med en heldragen kantlinje får vägrenen användas endast i de fall som anges i första stycket. Förordning (2014:1035).'],,
80_sw,2021:662,"['12 a §', 'Vid färd med cykel får barn till och med det år de fyller åtta år använda gångbana om cykelbana saknas.', 'Förordning (2014:1044).']",,
81_sw,2021:662,"['13 §', 'I en cirkulationsplats skall ett fordon föras motsols i cirkulationen runt rondellen.']",,
82_sw,2021:662,['Ett fordon skall passera till höger om en refug eller någon annan anordning placerad i mitten av en körbana med trafik i båda riktningarna.'],,
83_sw,2021:662,"['Är refugen eller anordningen belägen till höger om körbanans mitt eller på en körbana med enkelriktad trafik får den passeras även till vänster om inget annat anges med vägmärke.', 'Förordning (1999:240).']",,
85_sw,2021:662,"['14 §', 'Ett fordons hastighet skall anpassas till vad trafiksäkerheten kräver. Hänsyn skall tas till väg-, terräng-, väderleks- och siktförhållandena, fordonets skick och belastning samt trafikförhållandena i övrigt. Hastigheten får aldrig vara högre än att föraren behåller kontrollen över fordonet och kan stanna det på den del av den framförvarande vägen eller terrängen som han eller hon kan överblicka och framför varje hinder som går att förutse.']",,
86_sw,2021:662,"['15 §', 'Utöver andra fall som anges särskilt skall förare hålla en med hänsyn till omständigheterna tillräckligt låg hastighet', '1. inom tättbebyggt område,', '2. när sikten är nedsatt på grund av ljus- eller väderleksförhållandena,', '3. vid övergångsställen eller andra platser där gående korsar vägen,', '4. där korsande fordonstrafik kan förekomma,', '5. i skarpa kurvor,', '6. vid backkrön och andra ställen där sikten är skymd,', '7. vid risk för bländning,', '8. vid möte med andra fordon på smala vägar,', '9. vid halt väglag,', '10. när fordonet närmar sig en spårvagn, en buss eller en skolskjuts som stannats för passagerarnas på- eller avstigning,', '11. när fordonet närmar sig barn som uppehåller sig på eller bredvid vägen,', '12. när fordonet närmar sig kreatur på vägen,', '13. där vägarbete pågår,', '14. förbi en olycksplats, samt', '15. vid smutsigt väglag där det finns risk för att någon annan trafikant utsätts för smutsstänk.']",,
87_sw,2021:662,"['16 §', 'En förare får inte utan giltigt skäl köra med överdrivet låg hastighet, plötsligt bromsa eller på något annat sätt hindra andra förares körning.']",,
88_sw,2021:662,"['17 §', 'Inom tättbebyggt område får fordon inte föras med högre hastighet än 50 kilometer i timmen.']",,
89_sw,2021:662,"['Om det är motiverat av hänsyn till trafiksäkerheten, framkomligheten eller miljön får kommunen meddela föreskrifter om att den högsta tillåtna hastigheten inom ett tättbebyggt område eller del av ett sådant område ska vara 30 eller 40 kilometer i timmen.']",,
90_sw,2021:662,['Utom tättbebyggt område får fordon inte föras med högre hastighet än 70 kilometer i timmen (bashastighet).'],,
91_sw,2021:662,"['Trafikverket får meddela föreskrifter om att den högsta tillåtna hastigheten på en väg ska vara 80, 90, 100 eller 110 kilometer i timmen.']",,
92_sw,2021:662,['Bestämmelser om hastighet på motorväg finns i 9 kap. 1 §.'],,
93_sw,2021:662,"['I terräng gäller bestämmelserna i första, andra och tredje styckena endast vid färd med motordrivet fordon.', 'Förordning (2010:144).']",,
95_sw,2021:662,"['18 §', 'När två fordons kurser skär varandra har förare väjningsplikt mot det fordon som närmar sig från höger utom i de fall som avses i 21-23 §§.']",,
96_sw,2021:662,"['19 §', 'En förare som har stopplikt eller skall stanna på grund av trafiksignal skall stanna vid stopplinje. Om stopplinje saknas skall föraren stanna omedelbart före signalen eller innan föraren kör in på den korsande vägen, leden eller spårområdet.']",,
97_sw,2021:662,['Bestämmelserna i 5 § andra stycket gäller även förare som har stopplikt.'],,
99_sw,2021:662,"['20 §', 'När en förare närmar sig eller kör in i en vägkorsning, skall körsättet anpassas så att det inte uppstår onödigt hinder för trafiken på den korsande vägen, om fordonet tvingas stanna i korsningen.']",,
100_sw,2021:662,"['21 §', 'En förare som från en väg kör in på en annan väg som ärhuvudled, motorväg eller motortrafikled och däraccelerationsfält saknas, har väjningsplikt mot fordon på denväg föraren kör in på. Väjningsplikten gäller dock inte därföraren kommer in på huvudleden, motorvägen ellermotortrafikleden utan att byta körfält.']",,
101_sw,2021:662,"['En förare har också väjningsplikt mot varje fordon vars kursskär den egna kursen när föraren kommer in på en väg', '1. från en parkeringsplats, en fastighet, en bensinstationeller från något annat liknande område i anslutning tillvägen,', '2. från en stig, en ägoväg eller någon annan liknandeutfartsväg,', '3. från en cykelbana, en gågata, ett gångfartsområde, encykelgata eller från terräng, eller', '4. efter att ha korsat en gång- eller cykelbana.']",,
102_sw,2021:662,['En förare har dessutom väjningsplikt mot fordon på en körbananär föraren kommer in på den från en vägren eller från ensådan cykelbana som är en del av vägen.'],,
103_sw,2021:662,['Väjningsplikten enligt första och andra styckena gäller intecyklande och förare av moped klass II som ska korsa en körbanaeller cykelbana på en cykelöverfart. Förordning (2020:842).'],,
104_sw,2021:662,"['22 §', 'En förare som kör in i en cirkulationsplats har väjningsplikt mot varje fordon som befinner sig i cirkulationen.']",,
105_sw,2021:662,"['23 §', 'En förare som färdas i ett accelerationsfält skall anpassa hastigheten till trafiken i det körfält som han eller hon avser att köra in i. Föraren skall lämna accelerationsfältet så snart det kan ske utan fara eller onödigt hinder.']",,
106_sw,2021:662,['En förare som avser att lämna vägen skall i god tid inta det körfält som är bäst lämpat för detta. Om det finns ett retardationsfält skall föraren snarast möjligt köra in i det.'],,
107_sw,2021:662,"['24 §', 'En förare som skall svänga i en vägkorsning eller skall lämna eller korsa den körbana han eller hon färdas på skall förvissa sig om att det kan ske utan hinder för mötande trafik eller för trafikanterna på den körbana som föraren avser att köra in på.']",,
108_sw,2021:662,"['25 §', 'Där körbanan före en vägkorsning har två eller flera körfält i samma färdriktning skall föraren i god tid placera sitt fordon i körfältet längst till höger om föraren skall svänga till höger, och i körfältet längst till vänster om han eller hon skall svänga till vänster. Vid färd rakt fram skall föraren placera fordonet i det körfält som är lämpligast med hänsyn till övrig trafik och den fortsatta färden.']",,
109_sw,2021:662,['Om särskild försiktighet iakttas får avvikelse dock ske om utrymmet i korsningen annars inte är tillräckligt för fordonet.'],,
110_sw,2021:662,"['26 §', 'En förare får svänga i en vägkorsning endast om det kan ske utan fara eller onödigt hinder för andra som färdas i samma riktning. Särskild uppmärksamhet skall riktas på den bakomvarande trafiken.']",,
111_sw,2021:662,"['Vid högersväng skall ett fordon föras så nära körbanans högra kant som lämpligen kan ske eller, om fordonet förs på vägrenen, så nära vägens högra kant som möjligt.']",,
112_sw,2021:662,"['Vid vänstersväng skall ett fordon föras så nära körbanans mitt som möjligt eller, på körbana med enkelriktad trafik, så nära körbanans vänstra kant som möjligt.']",,
113_sw,2021:662,"['En sväng skall göras så att fordonet, när det lämnar vägkorsningen, befinner sig till höger på den körbana det förs in på.']",,
114_sw,2021:662,"['27 §', 'Om ett fordon som färdas på väg efter en sväng förs in på en körbana som har två eller flera körfält i färdriktningen, skall svängen göras på det sätt som bäst lämpar sig med hänsyn till övrig trafik och den fortsatta färden.']",,
115_sw,2021:662,"['Fordon som från motsatta håll förs in i en vägkorsning och som båda skall svänga till vänster i sin färdriktning får vid möte hållas till vänster, om det kan ske utan fara eller olägenhet.']",,
116_sw,2021:662,"['28 §', 'Cyklande och förare av moped klass II får trots bestämmelserna i 25 och 26 §§ före en vägkorsning hålla till höger på vägen även när de avser att svänga till vänster. De skall fortsätta genom korsningen till dess motsatta sida och svänga först när det kan ske utan fara med hänsyn till den övriga trafiken.']",,
117_sw,2021:662,['Första stycket gäller inte i ett körfält som är avsett enbart för trafik som skall svänga till höger.'],,
118_sw,2021:662,"['29 §', 'Bestämmelserna i 24-28 §§ gäller i tillämpliga delar även när en förare har för avsikt att korsa eller lämna körbanan på annan plats än i en vägkorsning.']",,
120_sw,2021:662,"['30 §', 'Ett fordon skall vid möte med andra fordon hållas till höger. Förarna skall lämna ett betryggande avstånd i sidled mellan fordonen.']",,
121_sw,2021:662,"['Om det finns något hinder för möte skall den förare stanna som har hindret på sin sida, om det är nödvändigt för att den mötande skall kunna passera.']",,
122_sw,2021:662,"['31 §', 'Omkörning skall ske till vänster utom i de fall som avses i 7 § fjärde stycket. Omkörning skall dock ske till höger när föraren av det framförvarande fordonet svänger till vänster eller tydligt förbereder en sådan sväng.']",,
123_sw,2021:662,['Cyklande och mopedförare får köra om andra fordon än cykel och moped till höger.'],,
124_sw,2021:662,"['32 §', 'En förare får köra om endast om det kan ske utan fara.']",,
125_sw,2021:662,['Omkörning får inte ske om föraren av bakomvarande fordon har påbörjat en omkörning.'],,
126_sw,2021:662,['Omkörning får inte ske till vänster om föraren av framförvarande fordon givit tecken som visar att han eller hon har för avsikt att köra om ett annat fordon eller av andra skäl föra sitt fordon åt vänster.'],,
127_sw,2021:662,"['33 §', 'Den förare som kör om skall lämna ett betryggande avstånd i sidled mellan sitt fordon och det fordon som körs om.']",,
129_sw,2021:662,"['34 §', 'Vid möte med ett järnvägståg eller en spårvagn på väg skall ett fordon hållas till höger.']",,
130_sw,2021:662,"['Där skenornas läge föranleder det, får fordonet dock hållas till vänster, om det kan ske utan fara eller olägenhet.']",,
131_sw,2021:662,"['35 §', 'Omkörning av ett järnvägståg eller en spårvagn på väg skall ske till höger.']",,
132_sw,2021:662,"['Där skenornas läge föranleder det får dock omkörning göras till vänster, om det kan ske utan fara eller olägenhet. På en körbana med enkelriktad trafik får omkörning även äga rum till vänster, om trafikförhållandena medger det.']",,
133_sw,2021:662,"['36 §', 'Omkörning får ske endast om det körfält som skall användas vid omkörningen på en tillräckligt lång sträcka är fritt från mötande trafik eller annat hinder mot omkörning.']",,
134_sw,2021:662,"['En förare får inte köra om, om det inte finns möjlighet att efter omkörningen föra fordonet tillbaka till högra delen av körbanan utan fara för övriga trafikanter. Detta gäller dock inte när omkörningen skall ske i ett körfält där mötande trafik inte får förekomma.']",,
135_sw,2021:662,"['37 §', 'När en omkörning på väg sker till vänster skall den som kör om hålla till höger så snart det kan ske utan fara eller olägenhet. Detta gäller dock inte på sådan väg som avses i 7 §\rfjärde stycket.']",,
136_sw,2021:662,"['Om körbanan har minst två körfält för färd i samma riktning, behöver den omkörande inte köra tillbaka till det högra körfältet, om han eller hon strax efter omkörningen avser att köra om ytterligare fordon eller svänga till vänster och om det inte uppstår någon påtaglig olägenhet för upphinnande trafik.']",,
137_sw,2021:662,"['38 §', 'När en förare som färdas på väg uppmärksammar att någon avser att köra om till vänster, skall föraren med iakttagande av bestämmelserna i 7 § hålla så långt till höger som möjligt.', 'Föraren får inte öka hastigheten eller på något annat sätt försvåra omkörningen.']",,
138_sw,2021:662,"['Om ett fordon förs sakta eller upptar stort utrymme och körbanan är smal, krokig eller har en icke obetydlig mötande trafik, skall föraren för att underlätta omkörning minska farten och om det behövs föra fordonet åt sidan så snart detta är möjligt.']",,
139_sw,2021:662,"['39 §', 'Omkörning får inte ske strax före eller i en vägkorsning, utom när', '1. omkörningen skall ske till höger,', '2. trafiken i vägkorsningen är reglerad av en polisman eller genom trafiksignaler, eller', '3. det framgår av vägmärken eller något annat förhållande att förarna på den korsande vägen har väjningsplikt eller stopplikt.']",,
140_sw,2021:662,"['Omkörning får inte heller ske strax före eller i en plankorsning, utom när', '1. korsningen har bommar, eller', '2. trafiken i korsningen är reglerad genom sådana trafiksignaler som används i vägkorsningar.']",,
141_sw,2021:662,['Där sikten är skymd vid ett backkrön eller i en kurva får omkörning ske endast om körbanan i färdriktningen har minst två körfält i vilka mötande trafik inte får förekomma eller i andra fall där omkörningen kan ske utan att ett körfält avsett för fordon i mötande färdriktning behöver tas i anspråk.'],,
142_sw,2021:662,"['Tvåhjuliga fordon utan sidvagn får dock köras om.', 'Förordning (1999:240).']",,
143_sw,2021:662,"['40 §', 'Fordon eller spårvagnar får inte köras om strax före eller på ett obevakat övergångsställe, en obevakad cykelpassage eller en cykelöverfart. Förordning (2014:1035).']",,
144_sw,2021:662,"['41 §', 'I följande fall anses det inte som omkörning när ett fordon i ett körfält passerar fordon i ett annat körfält', '1. om körbanan har två eller flera körfält för färd i samma riktning och det är tät köbildning i alla körfält,', '2. om körbanan är indelad i körfält för olika färdmål som är utmärkta med körfältsvägvisare, eller', '3. om fordonen har placerats i skilda körfält i anslutning till en vägkorsning.']",,
145_sw,2021:662,"['Om ett fordon före ett övergångsställe, en cykelpassage eller en cykelöverfart passerar ett annat fordon i fall som avses i första stycket, ska det ske med så låg hastighet att föraren kan stanna omedelbart om gående befinner sig på övergångsstället eller stanna omedelbart om cyklande eller förare av moped klass II befinner sig på cykelpassagen eller cykelöverfarten. Förordning (2014:1035).']",,
