Title,Date,Text,Text_diff_new,Text_diff_old
24_Lat,01.06.2020,"['8. Atļauju izsniedz lielgabarīta vai smagsvara transportlīdzeklim vienai nedalāmas kravas pārvadāšanas reizei pa noteiktu maršrutu. Nedalāma krava ir krava, kuru nav iespējams sadalīt divās vai vairākās kravās bez neparedzētiem izdevumiem vai bojājuma draudiem un kuru tās izmēru vai masas dēļ nevar pārvadāt saskaņā ar', 'Ceļu satiksmes noteikumu', 'prasībām. Nedalāmas kravas jēdziens nav attiecināms uz gadījumu, ja, sadalot kravu, nemainās parametrs vai parametri, kuru dēļ ir izdota atļauja.']",,
25_Lat,01.06.2020,"['9. Ja transportlīdzeklim saskaņā ar veicamo darbu specifiku nepieciešams pārvadājumu veikt bieži un atkārtoti, atļauju var izsniegt uz noteiktu termiņu, bet ne ilgāku par 12 mēnešiem, ja transportlīdzekļa vai tā sastāva:']",,
26_Lat,01.06.2020,['9.1. faktiskā masa nepārsniedz 52 t;'],,
27_Lat,01.06.2020,"['9.2. faktiskā masa nepārsniedz 47 t, vedot 40 pēdu (12,2 m) ISO konteinerus;']",,
28_Lat,01.06.2020,"['9.3. maksimālā ass slodze atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'noteiktajiem lielumiem;']",,
29_Lat,01.06.2020,['9.4. kopējais garums nepārsniedz 24 m;'],,
30_Lat,01.06.2020,['9.5. platums nepārsniedz 4 m;'],,
31_Lat,01.06.2020,"['9.6. augstums no brauktuves virsmas nepārsniedz 4,5 m.']",,
32_Lat,01.06.2020,"['(Grozīts ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
33_Lat,01.06.2020,"['10. Transportlīdzekļiem (bez kravas), kuri reģistrēti Latvijā, atļauju izsniedz bez termiņa ierobežojuma, ja:']",,
34_Lat,01.06.2020,"['10.1. garums, platums vai augstums no brauktuves virsmas pārsniedz', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'noteiktos lielumus, bet garums nepārsniedz 24 m, platums – 4 m (lauksaimniecības traktortehnikai – 5,5 m) un augstums no brauktuves virsmas – 4,5 m;']",,
35_Lat,01.06.2020,"['10.2. pašmasa pārsniedz', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'noteiktos faktiskās masas lielumus, bet nepārsniedz 48 t, un kuru gabarīti atbilst šo noteikumu 10.1.apakšpunktā noteiktajiem lielumiem;']",,
36_Lat,01.06.2020,"['10.3. ass slodze pārsniedz', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'noteiktos lielumus, bet nepārsniedz 13 t, un kuru gabarīti atbilst šo noteikumu 10.1.apakšpunktā noteiktajiem lielumiem.']",,
37_Lat,01.06.2020,"['(MK', '12.07.2011.', 'noteikumu Nr. 557 redakcijā, kas grozīta ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
38_Lat,01.06.2020,"['11.', '(Svītrots ar MK', '12.07.2011.', 'noteikumiem Nr.557)']",,
39_Lat,01.06.2020,"['12. Lai saņemtu atļauju, pieteicējs valsts akciju sabiedrībā ""Latvijas Valsts ceļi"" pirms pārvadājuma veikšanas rakstveidā vai elektroniskajā lielgabarīta un smagsvara pārvadājumu atļauju reģistrācijas vietnē (http://lvceli.lv/atlaujas) iesniedz pieteikumu. Pieteikumā norāda:']",,
40_Lat,01.06.2020,"['12.1. pieteicēja vārdu, uzvārdu vai juridiskās personas nosaukumu, adresi, e-pasta adresi un tālruņa numuru;']",,
41_Lat,01.06.2020,"['12.2. lielgabarīta (smagsvara) transportlīdzekļa parametrus (ar kravu) – garumu, platumu, augstumu no brauktuves, aizmugurējo pārkari, ass slodzi, attālumu starp asu centriem, kravas masu un kopējo masu;']",,
42_Lat,01.06.2020,['12.3. lielgabarīta (smagsvara) transportlīdzekļa vilcēja vai piekabes (puspiekabes) marku un valsts reģistrācijas numuru;'],,
43_Lat,01.06.2020,['12.4. pārvadājuma maršrutu;'],,
44_Lat,01.06.2020,['12.5. pārvadājuma veikšanas laiku;'],,
45_Lat,01.06.2020,['12.6. pievienojamo dokumentu kopijas.'],,
46_Lat,01.06.2020,"['(MK', '01.10.2019.', 'noteikumu Nr. 463 redakcijā)']",,
47_Lat,01.06.2020,"['12.', 'Pieteicējs ir atbildīgs par šo noteikumu', '12.', 'punktā minētās iesniedzamās informācijas pareizību.']",,
48_Lat,01.06.2020,"['(MK', '01.10.2019.', 'noteikumu Nr. 463 redakcijā)']",,
49_Lat,01.06.2020,"['13. Valsts akciju sabiedrība ""Latvijas Valsts ceļi"" izvērtē atļaujas pieteikumu un:']",,
50_Lat,01.06.2020,"['13.1. ja nav nepieciešama maršruta papildu izpēte, piecu darbdienu laikā pēc iesnieguma saņemšanas lemj par atļaujas izsniegšanu vai atteikumu izsniegt atļauju;']",,
51_Lat,01.06.2020,"['13.2. ja nepieciešama maršruta papildu izpēte, piecu darbdienu laikā pēc izpētes rezultātu saņemšanas lemj par atļaujas izsniegšanu vai atteikumu izsniegt atļauju;']",,
52_Lat,01.06.2020,"['13.3. ja nepieciešams, saskaņo pārvadājuma maršrutu:']",,
53_Lat,01.06.2020,"['13.3.1. ar attiecīgajām pašvaldībām, kā arī ar autoceļu (ielu) un tiltu īpašniekiem vai to pilnvarotām personām;']",,
54_Lat,01.06.2020,"['13.3.2. ar attiecīgās pilsētas elektrotransporta dienestu, ja lielgabarīta vai smagsvara transportlīdzekļa augstums pārsniedz 4,5 m no brauktuves virsmas;']",,
55_Lat,01.06.2020,"['13.3.3. ar attiecīgās dzelzceļa infrastruktūras īpašnieku vai tā pilnvarotu personu, ja pārvadājuma maršrutā ir dzelzceļa pārbrauktuve un lielgabarīta vai smagsvara transportlīdzekļa izmēri pārsniedz vismaz vienu no šādiem lielumiem:']",,
56_Lat,01.06.2020,"['13.3.3.1. augstums no brauktuves virsmas – 4,5 m;']",,
57_Lat,01.06.2020,['13.3.3.2. platums – 5 m;'],,
58_Lat,01.06.2020,['13.3.3.3. faktiskā masa – 52 t;'],,
59_Lat,01.06.2020,"['13.3.4. ar attiecīgās dzelzceļa infrastruktūras īpašnieku vai tā pilnvarotu personu, ja pārvadājuma maršrutu šķērso dzelzceļa tilts vai satiksmes pārvads un lielgabarīta vai smagsvara transportlīdzekļa izmēri pārsniedz vismaz vienu no šādiem lielumiem:']",,
60_Lat,01.06.2020,"['13.3.4.1. augstums no brauktuves virsmas – 4,5 m;']",,
61_Lat,01.06.2020,['13.3.4.2. platums – 5 m;'],,
62_Lat,01.06.2020,"['13.3.5. ar attiecīgo sakaru un elektroapgādes dienestu, ja lielgabarīta vai smagsvara transportlīdzekļa augstums pārsniedz 5 m no brauktuves virsmas.']",,
63_Lat,01.06.2020,"['(MK', '01.10.2019.', 'noteikumu Nr. 463 redakcijā)']",,
64_Lat,01.06.2020,"['13.', 'Ja šo noteikumu', '9.', '36.', 'un', '40.', 'punktā minēto atļauju lielgabarīta un smagsvara kravu pārvadāšanai izsniedz, lai pārvietotos pa valsts autoceļiem, par kuru lietošanu maksājama autoceļu lietošanas nodeva, atļauju izsniedz uz noteiktu termiņu līdz 12 mēnešiem, bet ne ilgāk kā uz termiņu, līdz kuram par konkrēto transportlīdzekli ir samaksāta autoceļu lietošanas nodeva.']",,
65_Lat,01.06.2020,"['(MK', '25.04.2017.', 'noteikumu Nr. 217 redakcijā)']",,
66_Lat,01.06.2020,"['14. Lēmumu par atļaujas izsniegšanu vai atteikumu izsniegt atļauju var apstrīdēt Satiksmes ministrijā. Satiksmes ministrijas lēmumu var pārsūdzēt tiesā', 'Administratīvā procesa likumā', 'noteiktajā kārtībā.']",,
67_Lat,01.06.2020,"['(MK', '12.07.2011.', 'noteikumu Nr.557 redakcijā)']",,
68_Lat,01.06.2020,"['15.', '(Svītrots ar MK', '01.10.2019.', 'noteikumiem Nr. 463)']",,
69_Lat,01.06.2020,"['16. Izdevumus, kas saistīti ar pārvadājuma maršrutu saskaņošanu atbilstoši šo noteikumu', '13. punktam', ', sedz pārvadātājs.']",,
70_Lat,01.06.2020,"['(Grozīts ar MK', '01.10.2019.', 'noteikumiem Nr. 463)']",,
71_Lat,01.06.2020,"['17. Pēc valsts akciju sabiedrības ""Latvijas Valsts ceļi"" un pārvadātāja savstarpējas vienošanās pārvadātājs ir tiesīgs saskaņot pārvadājuma maršrutu.']",,
72_Lat,01.06.2020,"['18. Valsts akciju sabiedrība ""Latvijas Valsts ceļi"" ir tiesīgi līdz attiecīgā autopārvadājuma uzsākšanai mainīt atļaujā norādīto pārvadājuma maršrutu, ja pēc atļaujas izsniegšanas būtiski mainījušies meteoroloģiskie vai citi apstākļi, kas varētu ietekmēt pārvadājuma drošu norisi. Minētajā gadījumā valsts akciju sabiedrība ""Latvijas Valsts ceļi"" izsniedz jaunu atļauju, kurā norādīts mainītais maršruts. Iepriekšējā atļauja tiek anulēta. Par atļaujā norādītā maršruta mainīšanu un jaunas atļaujas izsniegšanu valsts akciju sabiedrība ""Latvijas Valsts ceļi"" nekavējoties\xa0elektroniski paziņo pārvadātājam.']",,
73_Lat,01.06.2020,"['(Grozīts ar MK', '01.10.2019.', 'noteikumiem Nr. 463)']",,
74_Lat,01.06.2020,"['19. Īpaši lieliem un smagiem transportlīdzekļiem, kuru pārvietošanās nav iespējama bez maršruta papildu izpētes (piemēram, tiltu, satiksmes pārvadu, autoceļa seguma nestspējas pārbaude un citu ceļa kompleksa mākslīgo būvju pārbaude), valsts akciju sabiedrība ""Latvijas Valsts ceļi"" veic maršruta papildu izpēti vai pasūta maršruta papildu izpēti citām juridiskām vai fiziskām personām, kurām ir licence autoceļu vai mākslīgo būvju projektēšanai. Maršruta papildu izpēte nepieciešama, ja transportlīdzekļa:']",,
75_Lat,01.06.2020,['19.1. garums pārsniedz 24 m;'],,
76_Lat,01.06.2020,['19.2. platums pārsniedz 5 m;'],,
77_Lat,01.06.2020,['19.3. augstums pārsniedz 5 m;'],,
78_Lat,01.06.2020,['19.4. kopējā masa pārsniedz 52 t;'],,
79_Lat,01.06.2020,['19.5. ass slodze pārsniedz 13 t.'],,
80_Lat,01.06.2020,"['20. Par maršruta papildu izpēti valsts akciju sabiedrība ""Latvijas Valsts ceļi"" slēdz līgumu ar pārvadātāju. Izdevumus, kas saistīti ar maršruta papildu izpēti, kā arī izdevumus par maršruta sagatavošanas papildu darbiem, kas veikti, lai nodrošinātu pārvadājumu, sedz pārvadātājs.']",,
81_Lat,01.06.2020,"['21. Valsts akciju sabiedrība ""Latvijas Valsts ceļi"" atļauju izsniedz rakstveidā vai ievieto izsniegto atļauju elektroniskās lielgabarīta un smagsvara pārvadājumu atļauju reģistrācijas vietnes (http://lvceli.lv/atlaujas) datubāzē, ja pārvadātājs rakstveidā izteicis šādu vēlmi. Pirms atļaujas izsniegšanas pārliecinās, ka valsts nodeva par atļaujas izsniegšanu ir saņemta valsts budžetā.']",,
82_Lat,01.06.2020,"['(MK', '24.05.2016.', 'noteikumu Nr. 325 redakcijā)']",,
83_Lat,01.06.2020,"['22. Informāciju par izsniegtajām atļaujām ievada izsniegto atļauju datubāzē, kas ir pieejama elektroniskajā lielgabarīta un smagsvara pārvadājumu atļauju reģistrācijas vietnē (http://lvceli.lv/atlaujas).']",,
84_Lat,01.06.2020,"['(MK', '24.05.2016.', 'noteikumu Nr. 325 redakcijā)']",,
85_Lat,01.06.2020,"['23.', '(Svītrots ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
86_Lat,01.06.2020,"['24. Atļauju uzskaiti veic valsts akciju sabiedrība ""Latvijas Valsts ceļi"".']",,
87_Lat,01.06.2020,['25. Atļaujas esību un atļaujas nosacījumu ievērošanu kontrolē normatīvajos aktos par autopārvadājumu kontroli noteiktās institūcijas.'],,
88_Lat,01.06.2020,"['(MK', '24.05.2016.', 'noteikumu Nr. 325 redakcijā)']",,
89_Lat,01.06.2020,['26. Līdz atļaujas saņemšanai lielgabarīta vai smagsvara transportlīdzeklis tiek aizturēts un novietots ārpus autoceļa braucamās daļas vai speciālā maksas stāvvietā.'],,
90_Lat,01.06.2020,"['27. Lielgabarīta un smagsvara transportlīdzekli atļauts apzīmēt ar mirgojošu oranžu vai dzeltenu bākuguni (A) (', '4.pielikuma', '1. un 2.zīmējums).']",,
91_Lat,01.06.2020,['28. Lielgabarīta transportlīdzekli apzīmē:'],,
92_Lat,01.06.2020,"['28.1. priekšpusē (', '4.pielikuma', '1.zīmējums):']",,
93_Lat,01.06.2020,"['28.1.1. ar transportlīdzekļa pazīšanas zīmēm saskaņā ar', 'Ceļu satiksmes noteikumi', 'em (B);']",,
94_Lat,01.06.2020,"['28.1.2. ar iedegtu baltu malējo lukturi vai piestiprinātu baltu atstarotāju. Ja lielgabarīta vai smagsvara transportlīdzekļa platums pārsniedz 3 m, katrā pusē vienu virs otra iededz divus lukturus vai piestiprina divus baltus atstarotājus (C);']",,
95_Lat,01.06.2020,"['28.1.3. ar iedegtu baltu papildlukturi vai piestiprinātu baltu atstarotāju, ja attālums starp malējo lukturu vai atstarotāju un transportlīdzekļa gabarītu uguņu ārējām malām ir lielāks par 1 m (D);']",,
96_Lat,01.06.2020,"['28.2. aizmugurē (', '4.pielikuma', '2.zīmējums):']",,
97_Lat,01.06.2020,"['28.2.1. ar transportlīdzekļa pazīšanas zīmēm saskaņā ar', 'Ceļu satiksmes noteikumi', 'em (B, E);']",,
98_Lat,01.06.2020,"['28.2.2. ar iedegtu sarkanu malējo lukturi vai piestiprinātu sarkanu vai oranžu atstarotāju. Ja lielgabarīta vai smagsvara transportlīdzekļa platums pārsniedz 3 m, katrā pusē vienu virs otra iededz divus lukturus vai piestiprina divus sarkanus vai oranžus atstarotājus (C);']",,
99_Lat,01.06.2020,"['28.2.3. ar iedegtu sarkanu papildlukturi vai piestiprinātu sarkanu vai oranžu atstarotāju, ja attālums starp malējo lukturu vai atstarotāju un transportlīdzekļa gabarītlukturu ārējām malām ir lielāks par 1 m (D).']",,
100_Lat,01.06.2020,"['29. Priekšējos un aizmugurējos malējos lukturus vai atstarotājus novieto 0,25–0,9 m augstumā no brauktuves virsmas pēc iespējas tuvāk transportlīdzekļa vai kravas ārējai malai. Attālums starp lukturi un kravas ārējo malu nedrīkst pārsniegt 0,4 metrus.']",,
101_Lat,01.06.2020,"['30. Bākugunis, papildlukturus un priekšējos un aizmugurējos malējos lukturus iededz transportlīdzekļa braukšanas laikā, kā arī apstājoties vai stāvot diennakts tumšajā laikā vai nepietiekamas redzamības apstākļos. Priekšējo un aizmugurējo malējo lukturu un papildlukturu spuldžu jaudai jābūt 15–21 W.']",,
102_Lat,01.06.2020,"['31. Ja transportlīdzekļa kopējais garums ir lielāks par 6 m, tam uz sānu malas ik pēc 3 m vai, ja virsbūves vai kravas konstrukcija to neļauj, ik pēc 4 m (', '4.pielikuma', '3.zīmējums) novieto oranžus (dzeltenus) atstarotājus (A) un oranžas (dzeltenas) gaismas gabarītlukturus (B), ko iededz vienlaikus ar priekšējiem un aizmugurējiem gabarītlukturiem vai tuvās un tālās gaismas lukturiem. Vismaz vienu atstarotāju un gabarītlukturi novieto uz transportlīdzekļa sānu malas vidējās trešdaļas.']",,
103_Lat,01.06.2020,"['32. Atstarotājus un gabarītlukturus novieto 0,25–1,5 m (ja virsbūves vai kravas konstrukcija to neļauj, – līdz 2,1 m) augstumā no brauktuves virsmas. Gabarītlukturu spuldžu jaudai jābūt 4–10 W.']",,
104_Lat,01.06.2020,['33. Dalāmas kokmateriālu un lauksaimniecības produkcijas lielgabarīta un smagsvara kravas pārvadā ar kravas specifikai atbilstošiem specializētiem lielgabarīta un smagsvara transportlīdzekļiem vai to sastāviem:'],,
105_Lat,01.06.2020,"['33.1. dalāmas kokmateriālu lielgabarīta un smagsvara kravas šo noteikumu izpratnē ir apaļkoki, šķelda, koksnes gabalatliekas, mizas un skaidas;']",,
106_Lat,01.06.2020,"['33.2. dalāmas lauksaimniecības produkcijas lielgabarīta un smagsvara kravas šo noteikumu izpratnē ir graudi, rapsis, kartupeļi un svaigpiens.']",,
107_Lat,01.06.2020,"['(Grozīts ar MK', '07.05.2013.', 'noteikumiem Nr.244)']",,
108_Lat,01.06.2020,"['34. Dalāmas kokmateriālu un lauksaimniecības produkcijas lielgabarīta un smagsvara kravas drīkst pārvadāt, ja ir saņemta attiecīga atļauja un valsts akciju sabiedrības ""Ceļu satiksmes drošības direkcija"" izsniegts transportlīdzekļa sertifikāts lielgabarīta un smagsvara kravu pārvadāšanai ar specializētajiem lielgabarīta un smagsvara transportlīdzekļiem vai to sastāviem (turpmāk – sertifikāts) (', '5.pielikums', ').']",,
109_Lat,01.06.2020,"['35. Sertifikātu izsniedz, ja transportlīdzeklis vai tā sastāvs atbilst šādām prasībām:']",,
110_Lat,01.06.2020,['35.1. transportlīdzeklis vai tā sastāvs pēc tā konstrukcijas ir paredzēts apaļkoku un šķeldas vai lauksaimniecības produkcijas pārvadāšanai;'],,
111_Lat,01.06.2020,['35.2. asu skaits nav mazāks par sešām;'],,
112_Lat,01.06.2020,"['35.3. starpasu attālums divasu vai trīsasu tiltam nav mazāks par 1,3 m (piekabes pirmajām sapārotajām asīm pieļaujamais starpasu attālums ir 1,15 m);']",,
113_Lat,01.06.2020,"['35.4. vismaz piecām asīm, izņemot vilcēja stūrējamo asi, ir dubultriteņi;']",,
114_Lat,01.06.2020,"['35.5. motora jauda nav mazāka par 350 ZS vai 257 kW (ja transportlīdzekļu reģistrā nav datu par transportlīdzekļa motora jaudu, pārvadātājs sertifikāta saņemšanai iesniedz transportlīdzekļa izgatavotāja vai tā pārstāvja Latvijā attiecīgu apliecinājumu).']",,
115_Lat,01.06.2020,"['36. Atļaujas dalāmu kokmateriālu un lauksaimniecības produkcijas lielgabarīta un smagsvara kravu pārvadāšanai ar specializētajiem lielgabarīta un smagsvara transportlīdzekļiem uz noteiktu laiku (līdz 12 mēnešiem) izsniedz, pamatojoties uz sertifikātu, ja mehāniskais transportlīdzeklis vai tā sastāvs kopā ar kravu atbilst šādiem nosacījumiem:']",,
116_Lat,01.06.2020,['36.1. faktiskā masa nepārsniedz 52 t;'],,
117_Lat,01.06.2020,"['36.2. faktiskā maksimālā ass slodze atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem;']",,
118_Lat,01.06.2020,"['36.3. kopējais garums atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem, izņemot gadījumus, ja transportlīdzeklis veic nedalāmu (garumā nesadalītu) kokmateriālu pārvadājumu, – tad pieļaujamais transportlīdzekļa garums nedrīkst pārsniegt 22 m;']",,
119_Lat,01.06.2020,"['36.4. platums atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem;']",,
120_Lat,01.06.2020,"['36.5. augstums no brauktuves virsmas nepārsniedz 4,20 m.']",,
121_Lat,01.06.2020,"['(Grozīts ar MK', '07.05.2013.', 'noteikumiem Nr. 244; MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
122_Lat,01.06.2020,"['36.', '(Svītrots ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
123_Lat,01.06.2020,"['37. Dalāmu kokmateriālu un lauksaimniecības produkcijas lielgabarīta un smagsvara pārvadājuma atļaujas izsniedz un pārvadājuma maršrutus saskaņo atbilstoši šo noteikumu', 'II nodaļā', 'noteiktajām prasībām, izņemot maršrutu saskaņošanu pārvadājumiem pa pašvaldību ceļiem. Šos pārvadājuma maršrutus pārvadātājs saskaņo ar attiecīgajām pašvaldībām.']",,
124_Lat,01.06.2020,"['(Grozīts ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
125_Lat,01.06.2020,['38. Dalāmu kokmateriālu un lauksaimniecības produkcijas lielgabarīta un smagsvara pārvadājumu atļaujas neizsniedz pārvadājumu veikšanai pa valsts vietējas nozīmes ceļiem.'],,
126_Lat,01.06.2020,"['38.', 'Atļaujas dalāmu kokmateriālu lielgabarīta un smagsvara kravu pārvadāšanai pa valsts vietējiem autoceļiem izsniedz, ievērojot šādus nosacījumus:']",,
127_Lat,01.06.2020,"['38.', '1. pārvadājumu nav atļauts veikt pa citu maršrutu;']",,
128_Lat,01.06.2020,"['38.', '2. pārvadātājs nodrošina pārvadājuma maršruta izsekojamību ar globālās pozicionēšanas sistēmas iekārtām;']",,
129_Lat,01.06.2020,"['38.', '3. pirms atļaujas izsniegšanas pārvadātājs noslēdz līgumu ar valsts akciju sabiedrību ""Latvijas Valsts ceļi"" par kārtību, kādā pirms pārvadājuma veikšanas tiek fiksēts autoceļa posma stāvoklis un veikti autoceļa posma atjaunošanas darbi.']",,
130_Lat,01.06.2020,"['(MK', '01.10.2019.', 'noteikumu Nr. 463 redakcijā; punkts stājas spēkā', '01.06.2020.', ', sk.', '52. punktu']",,
131_Lat,01.06.2020,"['39. Dalāmas dolomīta akmens un cementa lielgabarīta un smagsvara kravas pārvadā ar kravas specifikai atbilstošiem lielgabarīta un smagsvara transportlīdzekļiem vai to sastāviem. Atļaujas dolomīta akmens pārvadāšanai izsniedz konkrētam maršrutam no karjera ""Aiviekste"" Krustpils novadā līdz drupināšanas rūpnīcai Pļaviņu pilsētā. Atļaujas cementa pārvadāšanai izsniedz konkrētam maršrutam no cementa rūpnīcas Brocēnu pilsētā līdz cementa terminālim Liepājas ostā.']",,
132_Lat,01.06.2020,"['40. Atļaujas dolomīta akmens un cementa lielgabarīta un smagsvara kravu pārvadāšanai ar lielgabarīta un smagsvara transportlīdzekļiem uz noteiktu laiku (līdz 12 mēnešiem) izsniedz, ja mehāniskais transportlīdzeklis vai tā sastāvs kopā ar kravu atbilst šādiem nosacījumiem:']",,
133_Lat,01.06.2020,['40.1. faktiskā masa dolomīta akmens pārvadāšanā nepārsniedz 48 t un cementa pārvadāšanā – 44 t;'],,
134_Lat,01.06.2020,['40.2. faktiskā maksimālā ass slodze dolomīta akmens pārvadāšanā nepārsniedz 10 t;'],,
135_Lat,01.06.2020,"['40.3. faktiskā maksimālā ass slodze cementa pārvadāšanā atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem;']",,
136_Lat,01.06.2020,"['40.4. kopējais garums atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem;']",,
137_Lat,01.06.2020,"['40.5. platums atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem;']",,
138_Lat,01.06.2020,"['40.6. augstums no brauktuves virsmas atbilst', 'Ceļu satiksmes noteikumu', '2. pielikumā', 'minētajiem lielumiem.']",,
139_Lat,01.06.2020,"['(Grozīts ar MK', '24.05.2016.', 'noteikumiem Nr. 325)']",,
140_Lat,01.06.2020,"['41. Dalāmu dolomīta akmens un cementa lielgabarīta un smagsvara pārvadājuma atļaujas izsniedz un pārvadājuma maršrutus saskaņo atbilstoši šo noteikumu', 'II nodaļā', 'noteiktajām prasībām.']",,
141_Lat,01.06.2020,"['42. Ja lielgabarīta vai smagsvara transportlīdzekļa (izņemot lauksaimniecības tehniku, kas veic īslaicīgus pārbraucienus) platums ir 3,5–5 m vai garums ir 30–40 m, kā arī ja pārvietošanās laikā ir pilnībā aizņemta pretējā kustības josla vai jāveic papildu pasākumi satiksmes regulēšanai, par šādu pārvadājumu telefoniski vai ar elektroniskā pasta starpniecību informē Valsts policiju un pārvadājuma veikšanai izmanto pavadošo transportlīdzekli.']",,
142_Lat,01.06.2020,"['(MK', '24.05.2016.', 'noteikumu Nr. 325 redakcijā)']",,
