Title,Date,Text,Text_diff_new,Text_diff_old
39_Lat,10.07.2021,"['(MK', '24.03.2020.', 'noteikumu Nr. 156 redakcijā)']",,
40_Lat,10.07.2021,"['4.\xa0Īslaicīgi braukt pa ceļu ārpus apdzīvotām vietām, ja tas nepieciešams ceļa vai tilta šķērsošanai, atļauts mopēdiem, tricikliem, kvadricikliem un motocikliem, kuru izmantošanu ceļu satiksmē izgatavotājs nav paredzējis, kā arī sniega motocikliem, kas reģistrēti Ceļu satiksmes drošības direkcijā saskaņā ar normatīvajiem aktiem par transportlīdzekļu reģistrāciju, un speciālai traktortehnikai, kas reģistrēta Valsts tehniskās uzraudzības aģentūrā saskaņā ar traktortehnikas un tās piekabju reģistrācijas noteikumiem, bet kurus to izgatavotājs nav paredzējis izmantošanai ceļu satiksmē. Braucot pa ceļu, kā arī ārpus tā, transportlīdzekļa vadītājam jādara viss iespējamais, lai tiktu nodrošināta ceļu satiksmes drošība.']",,
41_Lat,10.07.2021,"['(MK', '22.08.2017.', 'noteikumu Nr. 496 redakcijā)']",,
42_Lat,10.07.2021,['5. Ceļu satiksmes dalībniekiem aizliegts:'],,
43_Lat,10.07.2021,"['5.1. bojāt, patvaļīgi noņemt vai uzstādīt ceļa zīmes, luksoforus vai citus ceļu satiksmes organizācijas vai kontroles tehniskos līdzekļus;']",,
44_Lat,10.07.2021,"['5.2. bojāt, piesārņot vai piegružot ceļu.']",,
45_Lat,10.07.2021,"['6. Ja ceļu satiksmes dalībnieks piesārņojis vai piegružojis brauktuvi (izkritusi krava, izlijusi eļļa u. tml.), viņam tā nekavējoties jānotīra, bet, ja tas nav iespējams, par to jābrīdina citi ceļu satiksmes dalībnieki un jāpaziņo policijai.']",,
46_Lat,10.07.2021,"['7. Gājējiem jāpārvietojas pa ietvi, gājēju ceļu, gājēju un velosipēdu ceļu vai kopīgu gājēju un velosipēdu ceļu, bet, ja to nav, – pa nomali. Ja ietves, gājēju ceļa, gājēju un velosipēdu ceļa, kopīga gājēju un velosipēdu ceļa vai nomales nav vai ja pa to pārvietoties nav iespējams, gājējiem ir atļauts pārvietoties pa brauktuves malu vienā rindā (pa ceļiem, kur ir sadalošā josla, – pa ārmalu).']",,
47_Lat,10.07.2021,"['8. Pārvietoties pa ietvi, gājēju ceļu, gājēju un velosipēdu ceļu, kopīgu gājēju un velosipēdu ceļu vai nomali, izmantojot skrituļslidas, skrituļdēļus u. tml. sporta vai atpūtas inventāru, atļauts, ja tas netraucē pārējos gājējus. Šķērsot brauktuvi ar minēto inventāru atļauts ar ātrumu, kas nepārsniedz gājēju pārvietošanās ātrumu.']",,
48_Lat,10.07.2021,"['9. Gājējiem, kuri iet pa brauktuves malu vai nomali, jāpārvietojas pretim transportlīdzekļu braukšanas virzienam. Personām, kuras brauc\xa0ratiņkrēslā vai stumj motociklu, mopēdu, velosipēdu u. tml. pa brauktuves malu vai nomali, atļauts pārvietoties pa jebkuru ceļa pusi.']",,
49_Lat,10.07.2021,"['(Grozīts ar MK', '28.05.2019.', 'noteikumiem Nr. 219)']",,
50_Lat,10.07.2021,"['10. Diennakts tumšajā laikā, ja ceļš nav pietiekami un vienmērīgi apgaismots, gājējiem, kas atrodas uz brauktuves vai nomales, jābūt tērptiem atstarojošā vestē vai apģērbā ar labi redzamiem gaismu atstarojoša materiāla elementiem.']",,
51_Lat,10.07.2021,"['(Grozīts ar MK', '22.08.2017.', 'noteikumiem Nr. 496)']",,
52_Lat,10.07.2021,"['11. Organizētas cilvēku grupas drīkst virzīties tikai pa ceļa labo pusi transportlīdzekļu braukšanas virzienā kolonnā ne vairāk par četriem cilvēkiem rindā. Kolonnas priekšā un aizmugurē tās kreisajā pusē jāatrodas personām, kas to pavada, ar sarkaniem karodziņiem, bet diennakts tumšajā laikā un nepietiekamas redzamības apstākļos – ar iedegtiem lukturiem: priekšā ar baltas gaismas lukturi, bet aizmugurē ar sarkanas gaismas lukturi.']",,
53_Lat,10.07.2021,"['12. Bērnu grupas drīkst virzīties tikai diennakts gaišajā laikā pa ietvēm, gājēju ceļiem, gājēju un velosipēdu ceļiem vai kopīgiem gājēju un velosipēdu ceļiem, bet, ja to nav, – pa ceļa labās puses nomali transportlīdzekļu braukšanas virzienā kolonnā ne vairāk par diviem bērniem rindā. Kolonnas priekšā un aizmugurē tās kreisajā pusē jāatrodas pieaugušajiem, kas to pavada, ar sarkaniem karodziņiem.']",,
54_Lat,10.07.2021,"['13. Gājējiem brauktuve jāšķērso pa gājēju pārejām (pazemes vai virszemes), bet, ja to nav, – krustojumos pa ietvju vai nomaļu iedomāto turpinājumu. Ja redzamības zonā gājēju pārejas vai krustojuma nav, brauktuvi atļauts šķērsot taisnā leņķī attiecībā pret brauktuves malu vietās, kur ceļš labi pārredzams uz abām pusēm.']",,
55_Lat,10.07.2021,"['14. Vietās, kur ceļu satiksme tiek regulēta, gājējiem jāievēro satiksmes regulētāja vai gājēju luksofora signāli, bet, ja tādu nav, – transportlīdzekļu satiksmes regulēšanas luksofora (turpmāk – luksofors) signāli.']",,
56_Lat,10.07.2021,"['15. Pirms brauktuves šķērsošanas pa gājēju pāreju vietās, kur satiksme netiek regulēta, gājējiem jānovērtē attālums līdz transportlīdzekļiem, kas tuvojas, kā arī jānovērtē to braukšanas ātrums un jāpārliecinās par drošību.']",,
57_Lat,10.07.2021,"['16. Ārpus gājēju pārejas vietās, kur satiksme netiek regulēta, gājēji drīkst iziet uz brauktuves tikai pēc tam, kad ir novērtējuši attālumu līdz transport\xadlīdzekļiem, kas tuvojas, kā arī novērtējuši to braukšanas ātrumu un pārlieci\xadnājušies, ka brauktuves šķērsošana nav bīstama un ka netiks traucēta transport\xadlīdzekļu satiksme.']",,
58_Lat,10.07.2021,"['17. Gājēji uz brauktuves nedrīkst kavēties vai bez vajadzības apstāties. Gājējiem, kuri nav paguvuši šķērsot brauktuvi, ja iespējams, jāapstājas uz ""drošības saliņas"". Gājēji drīkst turpināt šķērsot brauktuvi tikai pēc tam, kad ir pārliecinājušies, ka tas nav bīstami.']",,
59_Lat,10.07.2021,['18. Gājējiem aizliegts:'],,
60_Lat,10.07.2021,"['18.1.\xa0šķērsot brauktuvi ārpus gājēju pārejas, ja ceļam ir sadalošā josla, vai vietās, kur uzstādīti nožogojumi gājējiem vai ceļu nožogojumi, izņemot vietas, kur ceļa nožogojumos ierīkoti ceļa šķērsošanai paredzēti pārtraukumi;']",,
61_Lat,10.07.2021,"['18.2. šķērsot brauktuvi ārpus gājēju pārejas, ja ceļam, kur ceļu satiksme notiek divos virzienos, ir četras vai vairākas braukšanas joslas;']",,
62_Lat,10.07.2021,"['18.3. pārvietoties pa ceļu, kas apzīmēts ar 552. ceļa zīmi;']",,
63_Lat,10.07.2021,"['18.4. iziet uz brauktuves, nepārliecinoties par to, vai netuvojas transport\xadlīdzekļi, aiz stāvoša transportlīdzekļa vai cita šķēršļa, kas ierobežo redzamību.']",,
64_Lat,10.07.2021,"['(Grozīts ar MK', '22.08.2017.', 'noteikumiem Nr. 496)']",,
65_Lat,10.07.2021,"['19. Ja tuvojas operatīvais transportlīdzeklis ar iedegtu mirgojošu zilu bākuguni vai zilu un sarkanu bākuguni un ieslēgtu speciālu skaņas signālu, gājējiem aizliegts iziet uz brauktuves, bet gājējiem, kuri atrodas uz brauktuves, jādod ceļš minētajam transportlīdzeklim.']",,
66_Lat,10.07.2021,"['20. Gaidīt pasažieru sabiedrisko transportlīdzekli atļauts tikai uz iekāpšanas laukumiem, bet, ja to nav, – uz ietves vai nomales.']",,
67_Lat,10.07.2021,"['21. Pasažieru sabiedrisko transportlīdzekļu pieturās, kur nav iekāpšanas laukumu, uziet uz brauktuves, lai iekāptu pasažieru sabiedriskajā transportlīdzeklī, drīkst tikai pēc tam, kad tas pilnīgi apstājies. Pēc izkāpšanas no pasažieru sabiedriskā transportlīdzekļa gājējiem brauktuve jāatbrīvo.']",,
68_Lat,10.07.2021,"['(MK', '28.05.2019.', 'noteikumu Nr. 219 redakcijā)']",,
69_Lat,10.07.2021,"['22. Pasažieriem atļauts iekāpt transportlīdzeklī un izkāpt no tā tikai pēc tam, kad transportlīdzeklis pilnīgi apstājies. Tas jādara no ietves, iekāpšanas laukuma vai nomales puses. Ja no ietves, iekāpšanas laukuma vai nomales puses iekāpt bezsliežu transportlīdzeklī vai izkāpt no tā nav iespējams, to drīkst izdarīt no brauktuves puses, ja tas nav bīstami un nerada traucējumus citu transport\xadlīdzekļu braukšanai.']",,
70_Lat,10.07.2021,"['23. Pasažieriem, kuru sēdvietas aprīkotas ar drošības jostām, braukšanas laikā jābūt piesprādzētiem. Motociklu, triciklu, kvadriciklu un mopēdu pasažieriem (izņemot gadījumu, ja transportlīdzeklim ir slēgta virsbūve) braukšanas laikā galvā jābūt aizsprādzētai aizsargķiverei.']",,
71_Lat,10.07.2021,['24. Pasažieriem aizliegts:'],,
72_Lat,10.07.2021,['24.1. braukšanas laikā traucēt transportlīdzekļa vadītāju vai novērst viņa uzmanību;'],,
73_Lat,10.07.2021,"['24.2. atvērt transportlīdzekļa durvis, ja tas apdraud ceļu satiksmes drošību vai traucē citus ceļu satiksmes dalībniekus;']",,
74_Lat,10.07.2021,"['24.3. atstāt sēdvietu bez uzaicinājuma, ja transportlīdzeklis apturēts pēc kompetentās iestādes amatpersonas pieprasījuma.']",,
75_Lat,10.07.2021,['25. Transportlīdzekļa vadītājam ir šādi pienākumi:'],,
76_Lat,10.07.2021,"['25.1. pirms izbraukšanas pārbaudīt, vai transportlīdzeklis ir tehniskā kārtībā un vai tas ir aprīkots saskaņā ar šo noteikumu', '218.', '219.', 'un', '220. punktā', 'minētajām prasībām;']",,
77_Lat,10.07.2021,['25.2. ceļā uzraudzīt transportlīdzekļa tehnisko stāvokli;'],,
78_Lat,10.07.2021,"['25.3. darīt visu iespējamo, lai netiktu apdraudēti citi ceļu satiksmes dalībnieki, it sevišķi mazāk aizsargātie (gājēji, velosipēdu un elektroskrejriteņu vadītāji);']",,
79_Lat,10.07.2021,"['25.4. braucot ar mehānisko transportlīdzekli, kura konstrukcijā paredzētas drošības jostas, būt piesprādzētam un nevest pasažierus, kuri nav piesprādzējušies (tas attiecas uz visiem pasažieriem, kuru sēdvietas aprīkotas ar drošības jostām);']",,
80_Lat,10.07.2021,"['25.5. vadot mopēdu, motociklu, triciklu vai kvadriciklu, braukt ar galvā uzvilktu aizsprādzētu aizsargķiveri, kā arī nevest pasažierus, kuriem galvā nav aizsprādzētas aizsargķiveres (izņemot gadījumu, ja transportlīdzeklim ir slēgta virsbūve);']",,
81_Lat,10.07.2021,"['25.6. piespiedu apstāšanās gadījumā nepietiekamas redzamības apstākļos un diennakts tumšajā laikā, izejot uz brauktuves vai atrodoties uz nomales, jābūt tērptam atstarojošā vestē vai apģērbā ar labi redzamiem gaismu atstarojoša materiāla elementiem;']",,
82_Lat,10.07.2021,"['25.7. apturēt transportlīdzekli, ja policijas darbinieks, robežsargs,\xa0pašvaldības transporta kontroles dienesta amatpersona vai muitas amatpersona dod norādījumu:']",,
83_Lat,10.07.2021,"['25.7.1. ar skaļruņa palīdzību vai uz konkrēto transportlīdzekļa vadītāju vērstas rokas vai zižļa svārstveida kustību no policijas, Valsts robežsardzes vai Valsts ieņēmumu dienesta automobiļa vai motocikla, kam ir normatīvajos aktos par transportlīdzekļu reģistrāciju noteiktajām prasībām atbilstošs operatīvā transportlīdzekļa krāsojums vai tā nav;']",,
84_Lat,10.07.2021,"['25.7.2. ar horizontāli vērstu roku vai zizli, atrodoties uz (pie) brauktuves. Vienlaikus ar otru roku kompetentās iestādes amatpersona var dot norādījumus, kuram konkrēti transportlīdzekļa vadītājam un kur jāaptur transportlīdzeklis;']",,
85_Lat,10.07.2021,"['25.8. palikt sēdvietā un bez uzaicinājuma to neatstāt, ja transportlīdzeklis apturēts pēc kompetentās iestādes amatpersonas pieprasījuma;']",,
86_Lat,10.07.2021,"['25.9. pakļauties kompetentās iestādes amatpersonu veiktajām pārbaudēm, tām veicot normatīvajos aktos noteiktās uzraudzības un kontroles funkcijas, tai skaitā policijas vai muitas darbinieka prasībai nogādāt transportlīdzekli kontroles veikšanas vietā, kā arī nodot transportlīdzekli minēto kontroļu veikšanai, ļaut veikt šo noteikumu', '218.', '219.', 'un', '220. punktā', 'minētā aprīkojuma apskati.']",,
87_Lat,10.07.2021,"['(Grozīts ar MK', '22.08.2017.', 'noteikumiem Nr. 496; MK', '11.05.2021.', 'noteikumiem Nr. 290)']",,
88_Lat,10.07.2021,"['26. Ja tuvojas operatīvais transportlīdzeklis ar iedegtu mirgojošu zilu bākuguni un ieslēgtu speciālu skaņas signālu, citiem ceļu satiksmes dalībniekiem jādod tam ceļš.']",,
89_Lat,10.07.2021,"['27. Ja tuvojas operatīvais transportlīdzeklis ar iedegtu mirgojošu zilu un sarkanu bākuguni un ieslēgtu speciālu skaņas signālu, citiem tajā pašā virzienā braucošo transportlīdzekļu vadītājiem un pretim braucošo transportlīdzekļu vadītājiem (ja nav konstruktīvi izveidota ceļa elementa, kas atdala brauktuvi, piemēram, barjeras, sadalošās joslas) jādod tam ceļš, apturot transportlīdzekli pie ietves vai uz nomales, vai, ja tā aizņemta, – iespējami tuvāk brauktuves labajai malai. Transportlīdzekļu vadītājiem, kas tuvojas krustojumam (ceļam) no cita virziena ceļiem, jāaptur transportlīdzeklis pirms šķērsojamās brauktuves. Uzsākt (turpināt) braukt drīkst tikai pēc tam, kad garām ir pabraucis transportlīdzeklis ar iedegtu mirgojošu zilu bākuguni, kurš brauc aiz pavadāmā transportlīdzekļa (kolonnas).']",,
90_Lat,10.07.2021,"['28. Tuvojoties stāvošam operatīvajam transportlīdzeklim, kuram ir iedegta mirgojoša zila bākuguns, transportlīdzekļa vadītājam jābrauc ar tādu ātrumu, lai, ja nepieciešams, varētu nekavējoties apturēt transportlīdzekli.']",,
91_Lat,10.07.2021,"['29. Operatīvie transportlīdzekļi drīkst piedalīties ceļu satiksmē, tikai pildot neatliekamus dienesta uzdevumus, lai:']",,
92_Lat,10.07.2021,"['29.1. glābtu cilvēka dzīvību, materiālās vērtības vai novērstu personai smagus veselības traucējumus un kaitējumu videi;']",,
93_Lat,10.07.2021,['29.2. novērstu draudus sabiedriskajai drošībai un kārtībai (arī braucot uz noziedzīga nodarījuma (notikuma) vietu);'],,
94_Lat,10.07.2021,['29.3. sekotu no operatīvā transportlīdzekļa bēgošai personai;'],,
95_Lat,10.07.2021,['29.4. pārvadātu materiālās vērtības sevišķi lielos apmēros;'],,
96_Lat,10.07.2021,['29.5. pavadītu citus transportlīdzekļus (kolonnas);'],,
97_Lat,10.07.2021,['29.6. nodrošinātu aizsargājamās amatpersonas drošu un netraucētu pārvietošanos.'],,
98_Lat,10.07.2021,"['30. Šo noteikumu', '29. punktā', 'minētajos gadījumos operatīvo transport\xadlīdzekļu vadītāji drīkst neievērot šo noteikumu prasības, izņemot prasības, kas tiek noteiktas ar satiksmes regulētāja signāliem. Operatīvā transportlīdzekļa vadītājam jādara viss iespējamais, lai tiktu garantēta ceļu satiksmes drošība. Minētās tiesības un pienākumi ir arī tiem transportlīdzekļu vadītājiem, kuru transportlīdzekļus pavada operatīvie transportlīdzekļi.']",,
99_Lat,10.07.2021,['31. Pirms pavadāmā transportlīdzekļa (kolonnas) braucošajam operatī\xadvajam transportlīdzeklim jābrauc ar iedegtu mirgojošu zilu un sarkanu bākuguni un ieslēgtu speciālu skaņas signālu. Aiz pavadāmā transportlīdzekļa (kolonnas) braucošajam transportlīdzeklim jābrauc ar iedegtu mirgojošu zilu bākuguni.'],,
100_Lat,10.07.2021,"['32. Lai nodrošinātu aizsargājamās amatpersonas drošu un netraucētu pārvietošanos, operatīvajam transportlīdzeklim, kas veic aizsargājamo amat\xadpersonu aizsardzību (apsardzi), ir tiesības, izbraucot no kolonnas, aizšķērsot ceļu transportlīdzeklim, kurš rada draudus aizsargājamās amatpersonas dzīvībai vai veselībai.']",,
101_Lat,10.07.2021,"['33. Iedegtai mirgojošai zilai bākugunij bez ieslēgta speciāla skaņas signāla ir tikai brīdinoša nozīme. To var izmantot, brīdinot par nelaimes gadījumu (piemēram, ceļu satiksmes negadījumu), kā arī pavadot transportlīdzekli (kolonnu). Transportlīdzekļu vadītāji, kuru transportlīdzekļiem ir iedegta mirgojoša zila bākuguns bez ieslēgta speciāla skaņas signāla, nedrīkst pārkāpt šo noteikumu prasības, izņemot apstāšanās un stāvēšanas noteikumus, kā arī šo noteikumu', '98. punktā', 'minēto aizliegumu mehāniskajiem transportlīdzekļiem braukt pa ietvēm, gājēju ceļiem, velosipēdu ceļiem, gājēju un velosipēdu ceļiem vai kopīgiem gājēju un velosipēdu ceļiem.']",,
102_Lat,10.07.2021,"['34. Transportlīdzekļu vadītāji, kuru transportlīdzekļiem ir speciāls krāso\xadjums un piešķirts operatīvo transportlīdzekļu statuss, bez iedegtas mirgojošas zilas bākuguns un bez ieslēgta speciāla skaņas signāla nedrīkst pārkāpt šo noteikumu prasības, izņemot šo noteikumu 121.4., 121.6., 121.7., 121.9., 121.10., 121.11., 121.12., 122.2., 122.3., 122.4. un 292.15. apakšpunktā minētos aizliegumus, un tiem ir atļauts braukt pa pasažieru sabiedriskajiem transport\xadlīdzekļiem paredzētajām joslām.']",,
