Title,Date,Text,Text_diff_new,Text_diff_old
Overtaking (rules 162 to 169),25 March 2022,"['Rule 162', 'Before overtaking', 'you should make sure', 'the road is sufficiently clear ahead', 'road users are not beginning to overtake you', 'there is a suitable gap in front of the road user you plan to overtake.', 'Rule 163', 'Overtake only', 'when it is safe and legal to do so. You should', 'not get too close to the vehicle you intend to overtake', 'use your mirrors, signal when it is safe to do so, take a quick sideways glance if necessary into the blind spot area and then start to move out', 'not assume that you can simply follow a vehicle ahead which is overtaking; there may only be enough room for one vehicle', 'move quickly past the vehicle you are overtaking, once you have started to overtake. Allow plenty of room. Move back to the left as soon as you can but do not cut in', 'take extra care at night and in poor visibility when it is harder to judge speed and distance', 'give way to oncoming vehicles before passing parked vehicles or other obstructions on your side of the road', 'only overtake on the left if the vehicle in front is signalling to turn right, and there is room to do so', 'stay in your lane if traffic is moving slowly in queues. If the queue on your right is moving more slowly than you are, you may pass on the left. Cyclists may pass slower moving or stationary traffic on their right or left and should proceed with caution as the driver may not be able to see you. Be careful about doing so, particularly on the approach to junctions, and especially when deciding whether it is safe to pass lorries or other large vehicles.', 'give motorcyclists, cyclists and horse riders and horse drawn vehicles at least as much room as you would when overtaking a car (see', 'Rules 211 to 215', '). As a guide:', 'leave at least 1.5 metres when overtaking cyclists at speeds of up to 30mph, and give them more space when overtaking at higher speeds', 'pass horse riders and horse-drawn vehicles at speeds under 10 mph and allow at least 2 metres of space', 'allow at least 2 metres of space and keep to a low speed when passing a pedestrian who is walking in the road (for example, where there is no pavement)', 'take extra care and give more space when overtaking motorcyclists, cyclists, horse riders, horse drawn vehicles and pedestrians in bad weather (including high winds) and at night', 'you should wait behind the motorcyclist, cyclist, horse rider, horse drawn vehicle or pedestrian and not overtake if it is unsafe or not possible to meet these clearances.', 'Remember: Mirrors – Signal – Manoeuvre', 'Rule 163: Give vulnerable road users at least as much space as you would a car', 'Rule 164', 'Large vehicles.', 'Overtaking these is more difficult. You should', 'drop back. This will increase your ability to see ahead and should allow the driver of the large vehicle to see you in their mirrors. Getting too close to large vehicles, including agricultural vehicles such as a tractor with a trailer or other fixed equipment, will obscure your view of the road ahead and there may be another slow-moving vehicle in front', 'make sure that you have enough room to complete your overtaking manoeuvre before committing yourself. It takes longer to pass a large vehicle. If in doubt do not overtake', 'not assume you can follow a vehicle ahead which is overtaking a long vehicle. If a problem develops, they may abort overtaking and pull back in', 'Rule 164: Do not cut in too quickly', 'Rule 165', 'You', 'MUST NOT', 'overtake', 'if you would have to cross or straddle double white lines with a solid line nearest to you (but see', 'Rule 129', 'if you would have to enter an area designed to divide traffic, if it is surrounded by a solid white line', 'the nearest vehicle to a pedestrian crossing, especially when it has stopped to let pedestrians cross', 'if you would have to enter a lane reserved for buses, trams or cycles during its hours of operation', 'after a ‘No Overtaking’ sign and until you pass a sign cancelling the restriction.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 1', 'schedule 9 part 7', 'schedule 14 part 1', 'Rule 166', 'DO NOT', 'overtake if there is any doubt, or where you cannot see far enough ahead to be sure it is safe. For example, when you are approaching', 'a corner or bend', 'a hump bridge', 'the brow of a hill.', 'Rule 167', 'DO NOT', 'overtake where you might come into conflict with other road users. For example', 'approaching or at a road junction on either side of the road', 'where the road narrows', 'when approaching a school crossing patrol', 'on the approach to crossing facilities', 'where a vehicle ahead is slowing to stop for a pedestrian that is crossing from a pedestrian island (see', 'Rule 165', 'between the kerb and a bus or tram when it is at a stop', 'where traffic is queuing at junctions or road works', 'when you would force another road user to swerve or slow down', 'at a level crossing', 'when a road user is indicating right, even if you believe the signal should have been cancelled. Do not take a risk; wait for the signal to be cancelled', 'stay behind if you are following a cyclist approaching a roundabout or junction, and you intend to turn left. Do not cut across cyclists going ahead, including those using cycle lanes and cycle tracks (see', 'Rule H3', 'stay behind if you are following a horse rider or horse drawn vehicle approaching a roundabout or junction, and you intend to turn left. Do not cut across a horse rider or horse drawn vehicle going ahead', 'when a tram is standing at a kerbside tram stop and there is no clearly marked passing lane for other traffic.', 'Rule 168', 'Being overtaken.', 'If a driver is trying to overtake you, maintain a steady course and speed, slowing down if necessary to let the vehicle pass. Never obstruct drivers who wish to pass. Speeding up or driving unpredictably while someone is overtaking you is dangerous. Drop back to maintain a two-second gap if someone overtakes and pulls into the gap in front of you.', 'Rule 169', 'Do not hold up a long queue of traffic, especially if you are driving a large or slow-moving vehicle. Check your mirrors frequently, and if necessary, pull in where it is safe and let traffic pass.']",,
Breakdowns (rule 276),25 March 2022,"['Rule 276', 'If your vehicle breaks down, think first of all other road users and', 'get your vehicle off the road if possible', 'warn other traffic by using your hazard warning lights if your vehicle is causing an obstruction', 'help other road users see you by wearing light-coloured or fluorescent clothing in daylight and reflective clothing at night or in poor visibility', 'put a warning triangle on the road at least 45 metres (147 feet) behind your broken-down vehicle on the same side of the road, or use other permitted warning devices if you have them. Always take great care when placing or retrieving them, but never use them on motorways', 'if possible, keep your sidelights on if it is dark or visibility is poor', 'do not stand (or let anybody else stand) between your vehicle and oncoming traffic', 'at night or in poor visibility do not stand where you will prevent other road users seeing your lights']",,
Leaving the motorway (rules 273 to 274),25 March 2022,"['Rule 273', 'Unless signs indicate that a lane leads directly off the motorway, you will normally leave the motorway by a slip road on your left. You should', 'watch for the signs letting you know you are getting near your exit', 'move into the left-hand lane well before reaching your exit', 'signal left in good time and reduce your speed on the slip road as necessary.', 'Rule 274', 'On leaving the motorway or using a link road between motorways, your speed may be higher than you realise - 50 mph may feel like 30 mph. Check your speedometer and adjust your speed accordingly. Some slip-roads and link roads have sharp bends, so you will need to slow down.']",,
Other stopping procedures (rules 107 to 112),25 March 2022,"['Rule 107', 'Driver and Vehicle Standards Agency officers', 'have the power to stop vehicles on all roads, including motorways and trunk roads. They will attract your attention by flashing amber lights', 'either from the front requesting you to follow them to a safe place to stop', 'or from behind directing you to pull over to the side by pointing and/or using the left indicator.', 'It is an offence not to comply with their directions. You', 'MUST', 'obey any signals given (see ‘', 'Signals by authorised persons', '’).', 'Laws', 'RTA', '1988 sect 67', ', &', 'PRA', 'sect 41', 'sched 5(8)', 'Rule 108', 'Traffic officers', 'have powers to stop vehicles on most motorways and some ‘A’ class roads, in England and Wales. If traffic officers in uniform want to stop your vehicle on safety grounds (e.g. an insecure load) they will, where possible, attract your attention by', 'flashing amber lights, usually from behind', 'directing you to pull over to the side by pointing and/or using the left indicator.', 'You', 'MUST', 'then pull over and stop as soon as it is safe to do so. Then switch off your engine. It is an offence not to comply with their directions (see ‘', 'Signals by authorised persons', '’).', 'Law', 'RTA', '1988 sects 35', '163', 'as amended by', 'TMA', 'sect 6', 'Rule 109', 'Traffic light signals and traffic signs.', 'You', 'MUST', 'obey all traffic light signals (see ‘', 'Light signals controlling traffic', '’) and traffic signs giving orders, including temporary signals & signs (see ‘', 'Traffic signs', '’). Make sure you know, understand and act on all other traffic and information signs and road markings (see ‘', 'Traffic signs', '’, ‘', 'Road markings', '’ and ‘', 'Vehicle markings', '’).', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 3 part 4', 'schedule 9 parts 7 and 8', 'schedule 14 parts 1 and 5', 'schedule 7 part 6', 'schedule 15 part 1', 'Rule 110', 'Flashing headlights.', 'Only flash your headlights to let other road users know that you are there. Do not flash your headlights to convey any other message or intimidate other road users.', 'Rule 111', 'Never assume that flashing headlights is a signal inviting you to proceed. Use your own judgement and proceed carefully.', 'Rule 112', 'The horn.', 'Use only while your vehicle is moving and you need to warn other road users of your presence. Never sound your horn aggressively. You', 'MUST NOT', 'use your horn', 'while stationary on the road', 'when driving in a built-up area between the hours of 11.30 pm and 7.00 am', 'except', 'when another road user poses a danger.', 'Law', 'CUR', 'reg 99']",,
Vehicle towing and loading (rule 98),25 March 2022,"['Rule 98', 'Before towing.', 'As a driver', 'you', 'MUST NOT', 'tow more than your licence permits. If you passed your car driving test on or after 1 January 1997, you are restricted on the weight of trailer you can tow', 'you', 'MUST', 'ensure that both your vehicle and your trailer are in a roadworthy condition. This includes checking that all tyres are legal, the trailer braking system is in full working order and all trailer lights are working correctly', 'you', 'MUST NOT', 'overload your vehicle or trailer. You should not tow a weight greater than that recommended by the manufacturer of your vehicle', 'you should distribute the weight in your caravan or trailer evenly with heavy items over the axle(s) and ensure a downward load on the tow ball. The manufacturer’s recommended weight and tow ball load should not be exceeded. This should minimise the possibility of swerving or snaking and loss of control', 'you', 'MUST', 'secure your load and it', 'MUST NOT', 'stick out dangerously. Make sure any heavy or sharp objects and any animals are secured safely. If there is a collision, they might hit someone inside the vehicle and cause serious injury', 'if your vehicle is narrower than your trailer or load, or your trailer or load obstructs your rearward view, then towing mirrors', 'MUST', 'be used', 'your trailer', 'MUST', 'be fitted with a secondary coupling device, such as a safety chain', 'carrying a load or pulling a trailer may require you to adjust your headlights.', 'During towing.', 'As a driver', 'you should be aware that reduced speed limits apply (see', 'Rule 124', 'you should be aware that your stopping distance may increase significantly when towing (see', 'Rule 126', 'you', 'MUST NOT', 'drive in the right-hand lane on motorways with three or more lanes (see', 'Rule 265', 'if the trailer starts to swerve or snake, or you lose control, ease off the accelerator and reduce speed gently to regain control. Do not brake harshly.', 'Breakdowns.', 'In the event of a breakdown, be aware', 'that towing a vehicle on a tow rope is potentially dangerous. You should consider using a solid tow bar or professional recovery', 'it may take longer to build up speed when rejoining a carriageway (see also', 'Rule 278', ').', 'For additional advice about towing safely, see', 'Further reading', 'Laws', 'CUR', 'regs 27', '33', '86a', '100', 'RVLR', 'reg 18', 'MT(E&W)R', 'reg 12', 'MV(DL)R', 'reg 6', '76', 'sched 2']",,
Road junctions (rules 170 to 183),25 March 2022,"['Rule 170', 'Take extra care at junctions. You should', 'watch out for cyclists, motorcyclists and pedestrians including powered wheelchairs/mobility scooter users as they are not always easy to see. Be aware that they may not have seen or heard you if you are approaching from behind', 'give way to pedestrians crossing or waiting to cross a road into which or from which you are turning. If they have started to cross they have priority, so give way (see', 'Rule H2', 'remain behind cyclists, horse riders, horse drawn vehicles and motorcyclists at junctions even if they are waiting to turn and are positioned close to the kerb', 'watch out for long vehicles which may be turning at a junction ahead; they may have to use the whole width of the road to make the turn (see', 'Rule 221', 'watch out for horse riders who may take a different line on the road from that which you would expect', 'not assume, when waiting at a junction, that a vehicle coming from the right and signalling left will actually turn. Wait and make sure', 'look all around before emerging. Do not cross or join a road until there is a gap large enough for you to do so safely.', 'Rule 170: Give way to pedestrians who have started to cross', 'Rule 171', 'You', 'MUST', 'stop behind the line at a junction with a ‘Stop’ sign and a solid white line across the road. Wait for a safe gap in the traffic before you move off.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 9 parts 7 and 8', 'Rule 172', 'The approach to a junction may have a ‘Give Way’ sign or a triangle marked on the road. You', 'MUST', 'give way to traffic on the main road when emerging from a junction with broken white lines across the road.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 9 parts 7 and 8', 'Rule 173', 'Dual carriageways.', 'When crossing or turning right, first assess whether the central reservation is deep enough to protect the full length of your vehicle.', 'If it is, then you should treat each half of the carriageway as a separate road. Wait in the central reservation until there is a safe gap in the traffic on the second half of the road.', 'If the central reservation is too shallow for the length of your vehicle, wait until you can cross both carriageways in one go.', 'Rule 173: Assess your vehicle’s length and do not obstruct traffic', 'Rule 174', 'Box junctions.', 'These have criss-cross yellow lines painted on the road (see ‘', 'Road markings', '’). You', 'MUST NOT', 'enter the box until your exit road or lane is clear. However, you may enter the box and wait when you want to turn right, and are only stopped from doing so by oncoming traffic, or by other vehicles waiting to turn right. At signalled roundabouts you', 'MUST NOT', 'enter the box unless you can cross over it completely without stopping.', 'Law', 'TSRGD', 'schedule 9 parts 7 and 8', 'Rule 174: Enter a box junction only if your exit road is clear', 'Junctions controlled by traffic lights', 'Rule 175', 'You', 'MUST', 'stop behind the white ‘Stop’ line across your side of the road unless the light is green. If the amber light appears you may go on only if you have already crossed the stop line or are so close to it that to stop might cause a collision.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 14 parts 1 and 4', 'Rule 176', 'You', 'MUST NOT', 'move forward over the white line when the red light is showing. Only go forward when the traffic lights are green if there is room for you to clear the junction safely or you are taking up a position to turn right. If the traffic lights are not working, treat the situation as you would an unmarked junction and proceed with great care.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 14 parts 1 and 4', 'Rule 177', 'Green filter arrow.', 'This indicates a filter lane only. Do not enter that lane unless you want to go in the direction of the arrow. You may proceed in the direction of the green arrow when it, or the full green light shows. Give other traffic, especially cyclists, time and room to move into the correct lane.', 'Rule 178', 'Advanced stop lines.', 'Some signal-controlled junctions have advanced stop lines to allow cyclists to be positioned ahead of other traffic. Motorists, including motorcyclists,', 'MUST', 'stop at the first white line reached if the lights are amber or red and should avoid blocking the way or encroaching on the marked area at other times, e.g. if the junction ahead is blocked. If your vehicle has proceeded over the first white line at the time that the signal goes red, you should stop as soon as possible and', 'MUST', 'stop at the second white line. Allow cyclists, including any moving or waiting alongside you, enough time and space to move off when the green signal shows.', 'Drivers of large vehicles should stop sufficiently far behind the first white line so that they can see the whole area where cyclists may be waiting, allowing for any blind spot in front of the vehicle.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'Schedule 14 part 1', 'Rule 178: Do not unnecessarily encroach on the cyclists waiting area', 'Turning right', 'Rule 179', 'Well before', 'you turn right you should', 'use your mirrors to make sure you know the position and movement of traffic behind you', 'give a right-turn signal', 'take up a position just left of the middle of the road or in the space marked for traffic turning right', 'leave room for other vehicles to pass on the left, if possible.', 'Rule 180', 'Wait until there is a safe gap between you and any oncoming vehicle. Watch out for cyclists, motorcyclists, pedestrians and other road users. Check your mirrors and blind spot again to make sure you are not being overtaken, then make the turn. Do not cut the corner. Take great care when turning into a main road; you will need to watch for traffic in both directions and wait for a safe gap.', 'Remember: Mirrors – Signal – Manoeuvre', 'Rule 180: Position your vehicle correctly to avoid obstructing traffic', 'Rule 181', 'When turning', 'right at crossroads where an oncoming vehicle is also turning right, there is a choice of two methods', 'turn right side to right side; keep the other vehicle on your right and turn behind it. This is generally the safer method as you have a clear view of any approaching traffic when completing your turn', 'left side to left side, turning in front of each other. This can block your view of oncoming vehicles, so take extra care. Cyclists and motorcyclists in particular may be hidden from your view. Road layout, markings or how the other vehicle is positioned can determine which course should be taken.', 'Rule 181: Left - Turning right side to right side. Right - Turning left side to left side', 'Turning left', 'Rule 182', 'Use your mirrors and give a left-turn signal well before you turn left. Do not overtake just before you turn left and watch out for traffic coming up on your left before you make the turn, especially if driving a large vehicle. Cyclists, motorcyclists and other road users in particular may be hidden from your view.', 'Rule 182: Do not cut in on cyclists', 'Rule 183', 'When turning', 'keep as close to the left as is safe and practicable', 'give way to any vehicles using a bus lane, cycle lane, cycle track or tramway from either direction, including when they are passing slow moving or stationary vehicles on either side.']",,
Horse-drawn vehicles (rules 47 to 48),25 March 2022,"['Rule 47', 'Horse-drawn vehicles used on the highway should be operated and maintained in accordance with standards set out in the Department for Transport’s', 'Code of Practice for Horse-Drawn Vehicles', '. This Code lays down the requirements for a road driving assessment and includes a comprehensive list of safety checks to ensure that a carriage and its fittings are safe and in good working order. The standards set out in the Road Driving Assessment may be required to be met by a Local Authority if an operator wishes to obtain a local authority licence to operate a passenger-carrying service.', 'Rule 48', 'Safety equipment and clothing.', 'All horse-drawn vehicles should have two red rear reflectors. It is safer not to drive at night but if you do, a light showing white to the front and red to the rear', 'MUST', 'be fitted.', 'Law', 'RVLR', 'reg 4']",,
Overview (rule 226),25 March 2022,"['Rule 226', 'You', 'MUST', 'use headlights when visibility is seriously reduced, generally when you cannot see for more than 100 metres (328 feet). You may also use front or rear fog lights but you', 'MUST', 'switch them off when visibility improves (see', 'Rule 236', ').', 'Law', 'RVLR', 'regs 25', '27']",,
Additional rules for motorways (rules 277 to 278),25 March 2022,"['Rule 277', 'If your vehicle develops a problem, leave the carriageway at the next exit or pull into a service area if possible (see', 'Rule 275', 'for places of relative safety). If you cannot, you should', 'Go left', 'move into the left lane', 'pull into an emergency area or onto a hard shoulder if you can', 'stop as far to the left as possible, leaving space to exit your vehicle and with your wheels turned to the left', 'if you can, stop just beyond an emergency telephone', 'switch your hazard warning lights on', 'if it’s dark or visibility is poor, use sidelights.', 'Get safe', 'exit your vehicle by the side furthest from traffic, if it is safe and possible to do so, and ensure passengers do the same', 'If you can’t', 'get your vehicle to the left lane or a place of relative safety (see', 'Rule 275', '), and', 'exit your vehicle safely to get well away from it and moving traffic,', 'you should', 'stay in your vehicle', 'keep your seatbelts and hazard warning lights on', 'call 999 immediately and ask for the police. Alternatively, press your SOS button if your vehicle has one and ask for the police.', 'put on high-visibility clothing if you have it and it is within easy reach', 'get behind a safety barrier where there is one, but be aware of any unseen hazards such as sudden drops, uneven ground or debris', 'DO NOT', 'stand in a place where your vehicle could be forced into you if moving traffic collides with it', 'DO NOT', 'return to your vehicle even if it’s raining, cold or dark', 'remain alert and aware of vehicles or debris coming towards you', 'keep passengers away from the carriageway and children under control', 'DO NOT', 'attempt repairs on your vehicle', 'DO NOT', 'place a warning triangle on the carriageway', 'animals', 'MUST', 'be kept in the vehicle or, in an emergency, under control on the verge.', 'Rule 277: Keep well away from your vehicle and moving traffic', 'Rule 277: Keep well away from your vehicle and moving traffic', 'Get help', 'use the free emergency telephone to obtain advice and assistance', 'contact a breakdown recovery service', 'always face the traffic when you speak to remain aware of vehicles or debris coming towards you', 'inform them if you are a vulnerable motorist such as disabled, older or travelling alone', 'wait well away from your vehicle and moving traffic, behind the safety barrier where there is one', 'if you are unable to exit your vehicle or if you have not stopped near a free emergency telephone, call 999 immediately and ask for the police. Alternatively, press your SOS button if your vehicle has one and ask for the police.', 'Communicating your location.', 'How to identify your location to the emergency services.', 'eCall', '. Press the SOS button if your vehicle has one.', 'App', '. Use a mobile telephone mapping application.', 'Marker post or driver location sign', '. Quote the numbers and letters on marker posts or driver location signs which are located along the edge of the road.', 'Laws', 'MT(E&W)R', 'reg 14', 'MT(S)R', 'reg 12', 'Rule 278', 'To rejoin the carriageway after a breakdown from', 'a hard shoulder, build up speed, indicate and watch for a safe gap in the traffic. Be aware that vehicles, obstructions or debris may be present on the hard shoulder', 'an emergency area, you', 'MUST', 'use the emergency telephone provided and follow the operator’s advice for exiting the emergency area. A lane may need to be closed so that you can rejoin the carriageway safely.', 'Rule 278: Emergency area information sign', 'Law', 'RTA', '1988 sect 36', 'Rule 279', 'Disabled drivers.', 'If you have a disability that prevents you from following the above advice in', 'Rules 277', 'and', '278', ', you should', 'switch on your hazard warning lights', 'stay in your vehicle and keep your seat belt on', 'call 999 immediately and ask for the police. Alternatively, press your SOS button if your vehicle has one and ask for the police.', 'If you are deaf, hard of hearing or speech impaired, it is recommended that you register for the 999 text service (emergencySMS.net) before making a journey.']",,
Overview (rules 59 to 71),25 March 2022,"['Rule 59', 'Clothing.', 'You should avoid clothes that may get tangled in the chain, or in a wheel or may obscure your lights when you are cycling.', 'Light-coloured or fluorescent clothing can help other road users to see you in daylight and poor light, while reflective clothing and/or accessories (belt, arm or ankle bands) can increase your visibility in the dark.', 'You should wear a cycle helmet that conforms to current regulations, is the correct size and securely fastened. Evidence suggests that a correctly fitted helmet will reduce your risk of sustaining a head injury in certain circumstances.', 'Rule 59: Help yourself to be seen', 'Rule 60', 'At night', 'your cycle', 'MUST', 'have white front and red rear lights lit. It', 'MUST', 'also be fitted with a red rear reflector (and amber pedal reflectors, if manufactured after 1/10/85). White front reflectors and spoke reflectors will also help you to be seen. Flashing lights are permitted but it is recommended that cyclists who are riding in areas without street lighting use a steady front lamp.', 'Law', 'RVLR', 'regs 13', '18', '24', 'Rule 61', 'Cycle Routes and Other Facilities.', 'Cycle lanes are marked by a white line (which may be broken) along the carriageway (see', 'Rule 140', '). Use facilities such as cycle lanes and tracks, advanced stop lines and toucan crossings (see', 'Rules 62', 'and', '73', ') where they make your journey safer and easier. This will depend on your experience and skills and the situation at the time. While such facilities are provided for reasons of safety, cyclists may exercise their judgement and are not obliged to use them.', 'Rule 62', 'Cycle Tracks.', 'These are routes for cyclists that are physically protected or located away from motor traffic, other than where they cross side roads (see', 'Rule 206', '). Cycle tracks may run alongside footpaths or pavements and be separated by a feature such as a change of material, a verge, a kerb or a white line. You', 'MUST', 'keep to the side intended for cyclists as the pedestrian side remains a pavement or footpath.', 'Some cycle tracks shared with pedestrians will not be separated by such a feature. On such shared use routes, you should always take care when passing pedestrians, especially children, older or disabled people, and allow them plenty of room. Always be prepared to slow down and stop if necessary (see', 'Rule H2', ').', 'Law', 'HA', '1835 sect 72', 'Rule 63', 'Sharing space with pedestrians, horse riders and horse drawn vehicles.', 'When riding in places where sharing with pedestrians, horse riders or horse drawn vehicles is permitted, take care when passing pedestrians and horse riders, especially children, older adults or disabled people. Slow down when necessary and let them know you are there; for example, by ringing your bell (it is recommended that a bell is fitted to your bike), or by calling out politely.', 'Remember that pedestrians may be deaf, blind or partially sighted and that this may not be obvious.', 'Do not pass pedestrians, horse riders or horse drawn vehicles closely or at high speed, particularly from behind. You should not pass a horse on their left. Remember that horses can be startled if passed without warning. Always be prepared to slow down and stop when necessary.', 'Rule 64', 'You', 'MUST NOT', 'cycle on a pavement.', 'Laws', 'HA', '1835 sect 72', 'R(S)A', 'sect 129', 'Rule 65', 'Bus Lanes.', 'Most bus lanes may be used by cyclists as indicated on signs. Watch out for people getting on or off a bus. Be very careful when overtaking a bus or leaving a bus lane as you will be entering a busier traffic flow. Do not pass between the kerb and a bus when it is at a stop.', 'Rule 66', 'You should', 'avoid any actions that could reduce your control of your cycle', 'be considerate of the needs of other road users when riding in groups. You can ride two abreast and it can be safer to do so, particularly in larger groups or when accompanying children or less experienced riders. Be aware of drivers behind you and allow them to overtake (for example, by moving into single file or stopping) when you feel it is safe to let them do so', 'not ride close behind another vehicle in case it stops suddenly', 'not carry anything which will affect your balance or may get tangled up with your wheels or chain', 'be considerate of other road users, particularly blind and partially sighted pedestrians, and horse riders (see', 'Rule H1', '). Let them know you are there when necessary, for example, by calling out or ringing your bell if you have one. It is recommended that a bell be fitted.', 'Rule 67', 'You should', 'look all around to make sure it is safe before moving away from the kerb, when pulling out to overtake or to pass stationary vehicles, or when turning at junctions or stopping', 'watch out for obstructions in the road, such as drains, service covers and potholes, positioning yourself so you can move to the left (as well as to the right) to avoid them safely', 'take care when passing parked vehicles, leaving enough room (a door’s width or 1 metre) to avoid being hit if a car door is opened, and watch out for pedestrians stepping into your path', 'be aware of traffic coming up behind you, including other cyclists, and give a clear signal to show other road users what you intend to do see ‘', 'Signals to other road users', '’)', 'take extra care near road humps, narrowings and other traffic calming features', 'when cycling on the road, only pass to the left of large vehicles when they are stationary or slow moving and you should proceed with caution as the driver may not be able to see you. Be particularly careful on the approach to junctions or where a large vehicle could change lanes to the left.', 'Rule 68', 'You', 'MUST NOT', 'carry a passenger unless your cycle has been built or adapted to carry one', 'hold onto a moving vehicle or trailer', 'ride in a dangerous, careless or inconsiderate manner', 'ride when under the influence of drink or drugs, including medicine.', 'Law', 'RTA', '1988 sects 24', '26', '28', '29', '30', 'as amended by', 'RTA', '1991', 'Rule 69', 'You', 'MUST', 'obey all traffic signs and traffic light signals.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 3 part 3', 'schedule 7 part 4', 'schedule 9 parts 4 and 6', 'schedule 13 part 6', 'schedule 14 part 2', 'Rule 70', 'When parking your cycle', 'find a conspicuous location where it can be seen by passers-by', 'use cycle stands or other cycle parking facilities wherever possible', 'do not leave it where it would cause an obstruction or hazard to other road users', 'secure it well so that it will not fall over and become an obstruction or hazard.', 'Rule 71', 'At traffic light junctions and at cycle-only crossings with traffic lights, you', 'MUST NOT', 'cross the stop line when the traffic lights are red.', 'Some junctions have an advanced stop line to enable you to position yourself ahead of other traffic and wait (see', 'Rule 178', '). When the traffic lights are red, you may cross the first stop line, but you', 'MUST NOT', 'cross the final stop line.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'Schedule 14 part 1']",,
Lighting requirements (rules 113 to 116),25 March 2022,"['Rule 113', 'You', 'MUST', 'ensure all sidelights and rear registration plate lights are lit between sunset and sunrise', 'use headlights at night, except on a road which has lit street lighting. These roads are generally restricted to a speed limit of 30 mph (48 km/h) unless otherwise specified', 'use headlights when visibility is seriously reduced (see', 'Rule 226', ').', 'Night (the hours of darkness) is defined as the period between half an hour after sunset and half an hour before sunrise.', 'Laws', 'RVLR', 'regs 3', '24', '25', '(In Scotland -', 'RTRA', 'sect 82 (as amended by', 'NRSWA', ', para 59 of sched 8)', 'Rule 114', 'You', 'MUST NOT', 'use any lights in a way which would dazzle or cause discomfort to other road users, including pedestrians, cyclists and horse riders', 'use front or rear fog lights unless visibility is seriously reduced. You', 'MUST', 'switch them off when visibility improves to avoid dazzling other road users (see', 'Rule 226', ').', 'In stationary queues of traffic, drivers should apply the parking brake and, once the following traffic has stopped, take their foot off the footbrake to deactivate the vehicle brake lights. This will minimise glare to road users behind until the traffic moves again.', 'Law', 'RVLR', 'reg 27', 'Rule 115', 'You should also', 'use dipped headlights, or dim-dip if fitted, at night in built-up areas and in dull daytime weather, to ensure that you can be seen', 'keep your headlights dipped when overtaking until you are level with the other vehicle and then change to main beam if necessary, unless this would dazzle oncoming road users', 'slow down, and if necessary stop, if you are dazzled by oncoming headlights.', 'Rule 116', 'Hazard warning lights.', 'These may be used when your vehicle is stationary, to warn that it is temporarily obstructing traffic. Never use them as an excuse for dangerous or illegal parking. You', 'MUST NOT', 'use hazard warning lights while driving or being towed unless you are on a motorway or unrestricted dual carriageway and you need to warn drivers behind you of a hazard or obstruction ahead. Only use them for long enough to ensure that your warning has been observed.', 'Law', 'RVLR', 'reg 27']",,
