Title,Date,Text,Text_diff_new,Text_diff_old
"23_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 3.', 'Et køretøj må ikke have en bredde, der overstiger 2,55 m, jf. dog § 4.']",,
"24_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Påhængskøretøj til motorcykel må dog ikke have en større bredde end 1,30 m.']",,
"25_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'På trehjulet vareknallert må godset ikke rage ud over ladets sider.']",,
"26_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Registreringspligtigt påhængskøretøj til bil må endvidere ikke have en bredde, der overstiger den trækkende bils bredde med mere end 0,35 m i hver side.']",,
"27_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'Kørsel med et køretøj, der er konstrueret med en arbejdsstilling og en transportstilling, så udragende dele kan afmonteres eller slås ind, må kun finde sted med sådanne dele i transportstilling.']",,
"28_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 6.', 'Bestemmelsen i stk. 5 finder dog ikke anvendelse:']",,
"29_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Ved passage eller krydsning af vej eller i lignende tilfælde, hvor vej kun benyttes i ubetydeligt omfang, og']",,
"30_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'ved kørsel på vej, hvorunder køretøjet udfører en arbejdsfunktion.']",,
"31_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 4.', 'Ved kørsel med løst læsset hø, halm eller utærsket sæd eller med motorredskab, arbejds- eller påhængsredskab særligt indrettet til landbrugs-, skovbrugs- eller vejarbejde kan bredden for såvel det trækkende køretøj som påhængskøretøjet overstige 2,55 m. Bredden må dog kun overstige 3,30 m, hvis der køres mellem mark og avlsgård, mellem ejendomme, der har redskabet i fælleseje, eller mellem en maskinstation og dennes kunder. Reglerne i § 3, stk. 5 og 6, finder tilsvarende anvendelse på den i 1. og 2. pkt. nævnte kørsel.']",,
"32_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Traktor og traktorpåhængsvogn må have en bredde på indtil 3,00 m, hvis breddens overskridelse af 2,55 m alene skyldes hjulmontering samt hjulafskærmning. En sådan traktor eller traktorpåhængsvogn må kun benyttes til kørsel mellem mark og avlsgård, mellem ejendomme, der har køretøjerne i fælleseje, eller mellem en maskinstation og dennes kunder. Traktoren og traktorpåhængsvognen må endvidere køre til og fra syn.']",,
"33_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Politiet kan forbyde den i stk. 1 og stk. 2 nævnte kørsel, når særlige forhold taler derfor.']",,
"34_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Et køretøj med temperaturkontrolleret opbygning må have en bredde på indtil 2,60 m.']",,
"35_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'En sneplov må have en bredde på indtil 3,50 m.']",,
"36_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 6.', 'Redningsberedskabet må transportere en redningsbåd på indtil 3,30 m bredde på påhængsvogn, som kobles efter terrængående bil, uanset, at § 3, stk. 4, ikke er opfyldt.']",,
"37_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 7.', 'Traktor og motorredskab må trække ubelæsset traktorpåhængsvogn opbygget som buffertank mellem mark og avlsgård med en bredde på indtil 3,30 m.']",,
"38_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 5.', 'En bil eller et vogntog, hvor det trækkende køretøj er en bil, skal kunne vende inden for en vendecirkel med en ydre radius på 12,50 m og en indre radius på 5,30 m, jf. dog § 39, stk. 2, nr. 1.']",,
"39_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'For bil eller vogntog, hvor det trækkende køretøj er en bil, gælder endvidere, at når køretøjet kører tangentielt ind i den cirkel, der er omtalt i stk. 1, må ingen del bevæge sig uden for tangenten med mere end 0,60 m.']",,
"40_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 6.', 'Bredden af et køretøj eller læs måles over de længst udragende dele med de undtagelser, der fremgår af bekendtgørelse om detailforskrifter for køretøjer, Bilag 1, pkt. 3.02.001.']",,
"41_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 7.', 'Ved kørsel med bredt køretøj eller læs på smal vej skal der udvises særlig agtpågivenhed over for den øvrige færdsel. Det bredere køretøj skal om nødvendigt standse så langt til højre som muligt og lade andre køretøjer passere.']",,
"42_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Ved kørsel med redskab, hvis bredde overstiger 2,55 m, jf. § 4, skal der på den del af redskabet, der er nærmest vejmidten, anbringes en tydelig afmærkning op til 1,0 m højde, hvis denne del af redskabet har en højde på mindre end 1,0 m.']",,
"43_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 3'],,
"44_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Køretøjers længde'],,
"45_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 8.', 'Et motordrevet køretøj må ikke have en længde, der overstiger 12,00 m, jf. dog § 9.']",,
"46_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'En påhængsvogn til bil må ikke have en længde, der overstiger 12,00 m, jf. dog § 39, stk. 2, nr. 2.']",,
"47_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Et påhængskøretøj til en motorcykel må ikke have en længde, der overstiger 2,50 m.']",,
"48_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'På trehjulet vareknallert må godset ikke rage ud over køretøjets for- eller bagende.']",,
"49_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 9.', 'En bus med to aksler må ikke have en længde, der overstiger 13,50 m.']",,
"50_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'En bus med flere end to aksler må ikke have en længde, der overstiger 15,00 m.']",,
"51_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Ved anvendelse af en bus med en længde på over 12,00 m til lokal eller regional rutekørsel, jf. trafikselskabslovens bestemmelser herom, kræves forudgående tilladelse fra vejmyndigheden.']",,
"52_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'En ledbus må ikke have en længde, der overstiger 18,75 m.']",,
"53_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 10.', 'Et vogntog, som består af en bil med sættevogn, må ikke have en længde, der overstiger 16,50 m, jf. dog stk. 4.']",,
"54_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'For sættevogn må afstanden mellem hovedboltens akse og sættevognens bagende ikke overstige 12,00 m, og den vandrette afstand (radius) mellem hovedboltens akse og et vilkårligt punkt på sættevognens forende må ikke overstige 2,04 m, jf. dog § 39, stk. 3.']",,
"55_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Elektroinstallatørvirksomheder og producenter af master eller flagstænger kan på bil med sættevogn lade transportere master eller flagstænger af en sådan længde, at vogntoget i belæsset stand har en længde på indtil 22,00 m.']",,
"56_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Vogntog, som består af en bil med sættevogn, der forsynet med container eller veksellad med en længde på 45 fod, må have en længde, der ikke overstiger 16,65 m, forudsat at vejtransporten af den pågældende container eller veksellad indgår i intermodal transport.']",,
"57_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 11.', 'Andre vogntog end bil med sættevogn må ikke have en længde, der overstiger 18,75 m, jf. dog stk. 3-7.']",,
"58_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'For vogntog, der består af lastbil med påhængsvogn, gælder:']",,
"59_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Den største afstand målt parallelt med vogntogets længdeakse fra laddets forreste punkt bag ved førerhuset til påhængsvognens bageste punkt må ikke overstige 16,40 m, jf. dog § 39, stk. 2, nr. 3.']",,
"60_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'Den største afstand målt parallelt med vogntogets længdeakse fra laddets forreste punkt bag førerhuset til påhængsvognens bageste punkt minus afstanden mellem bilens bagende og påhængsvognens forende må ikke overstige 15,65 m, jf. dog § 39, stk. 2, nr. 4. Dette gælder dog ikke vogntog særligt indrettet til autotransport.']",,
"61_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Elektroinstallatørvirksomheder, producenter af master og flagstænger kan på bil med påhængsvogn lade transportere master eller flagstænger af en sådan længde, at vogntoget i belæsset stand har en længde på indtil 22,00 m.']",,
"62_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Påhængsvogntog, der består af lastbil med påhængsvogn, og hvor vogntoget er opbygget specielt til transport af køretøjer (autotransporter), må have en samlet længde på indtil 20,75 m i belæsset stand, under forudsætning af, at']",,
"63_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'der alene transporteres køretøjer,']",,
"64_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'transporten er afskærmet bagtil mod underkøring med en afskærmning, der er placeret højst 0,55 m over vejbanen og højst 0,40 m foran det bageste punkt på transporten, og']",,
"65_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', 'afskærmningen udgøres af et af de køretøjer, vogntoget er belæsset med, eller af anden afskærmning, der er minimum 0,10 m høj.']",,
"66_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'For vogntog, der består af traktor og en eller to påhængsvogne, eller traktor og en påhængsvogn og et påhængsredskab, hvis bredde ikke overskrider 3,0 m, må længden ikke overstige 22,00 m. Længden må dog kun overstige 18,75 m, hvis der køres mellem mark og avlsgård, mellem ejendomme, der har vogntoget i fælleseje, eller mellem maskinstationer og dennes kunder, og hvis den samlede ladlængde ikke overstiger 15,65 m.']",,
"67_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 6.', 'For vogntog, der består af traktor eller motorredskab med ét påhængskøretøj, må længden ikke overstige 22,00 m. Længden må dog kun overstige 18,75 m, hvis der køres mellem mark og avlsgård, mellem ejendomme, der har vogntoget i fælleseje, eller mellem maskinstationer og dennes kunder, og hvis der transporteres et arbejdsredskab, som er tilknyttet det trækkende køretøjs funktion.']",,
"68_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 7.', 'Vogntog, der består af mejetærsker eller skårlægger og påhængskøretøj, belæsset med skærebord, må have en længde, der ikke overstiger 25,00 m hvis der på påhængskøretøjet']",,
"69_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'er minimum to aksler,']",,
"70_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'tvangsstyring på alle aksler, og']",,
"71_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', 'kørsel sker i henhold til stk. 6, 2. pkt.']",,
"72_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 12.', 'Længden af et køretøj eller vogntog måles over de dele, der rager længst fremefter og bagud, ved sammenkoblede køretøjer under fuld udstrækning af koblingen, med de undtagelser, der fremgår af bekendtgørelse om detailforskrifter for køretøjer, jf. dog stk. 4.']",,
"73_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Afstanden mellem bagkant af trækkende bil og forkant af lad eller opbygning på påhængsvogn eller registreringspligtigt påhængsredskab må ikke overstige 2,00 m.']",,
"74_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Bagmonteret gaffeltruck (medbringertruck) betragtes som gods. På lastbil, vogntog bestående af lastbil og påhængsvogn eller vogntog bestående af lastbil og sættevogn, må transporteres én bagmonteret medbringertruck, som skal være monteret efter fabrikanten af medbringertruckens anvisninger. Under transporten skal følgende vilkår være opfyldt:']",,
"75_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Der skal være afskærmning bagtil mod underkøring med en afskærmning efter reglerne i detailforskrifter for køretøjer, som er placeret højst 0,55 m over vejbanen og højst 0,40 m foran medbringertruckens bageste punkt. Hvis højden målt fra vejbanen til underkant af truckens bageste punkt ikke overstiger 0,55 m målt ved køretøjets eller vogntogets tjenestevægt og med eventuel bogie sænket, opfylder medbringertrucken kravene til afskærmning bagtil.']",,
"76_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'Medbringertrucken skal være:']",,
"77_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['a)', 'I transportstilling (bageste hjul skal vende på tværs af kørselsretningen),']",,
"78_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['b)', 'forsynet med refleks og refleksplanke efter reglerne for det transporterende køretøj, og']",,
"79_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['c)', 'forsynet med lygter til markering og signalgivning, som er tilsluttet det transporterende køretøjs lygter.']",,
"80_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', 'Medbringertruckens afmærkningslygte må ikke anvendes, og afmærkning for langsomtkørende køretøj (rød, reflekterende trekant) skal være afmonteret eller tildækket.']",,
"81_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Ved måling af længde, jf. stk. 1, ses bort fra medbringertruck, der ikke rager længere bagud end 1,50 m.']",,
"82_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 4'],,
"83_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Køretøjers højde'],,
"84_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 13.', 'Et køretøj må ikke have større højde end 4,00 m.']",,
"85_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Uanset køretøjets højde har føreren efter færdselslovens § 84, stk. 2, pligt til ved kørsel under viadukter, ledninger og lignende at sikre sig, at passagen kan foretages uden fare eller ulempe.']",,
"86_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 14.', 'Højden måles lodret fra plan vejbane til den del, der rager højest op, med de undtagelser, der fremgår af bekendtgørelse om detailforskrifter for køretøjer.']",,
"87_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 5'],,
"88_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Køretøjers akseltryk'],,
"89_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 15.', 'Motordrevet køretøj med hjul, der er forsynet med dæk (luftgummiringe), må ikke køre på vej, hvis det tryk, der overføres til vejen fra hjulene på en aksel (akseltrykket), overstiger 10.000 kg.']",,
"90_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Motordrevet køretøj, hvor drivakslen er forsynet med tvillingemonterede dæk og vejvenlig affjedring, må have et drivakseltryk, der ikke overstiger 11.500 kg.']",,
"91_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'På et motordrevet køretøj må det samlede akseltryk i en akselgruppe på to aksler ikke overstige:']",,
"92_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', '19.000 kg, hvis afstanden mellem de to aksler er under 2,00 m, men mindst 1,30 m, og drivakslen samtidig er forsynet med tvillingemonterede dæk og:']",,
"93_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['a)', 'vejvenlig affjedring eller']",,
"94_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['b)', 'den enkelte aksels faktiske akseltryk ikke overstiger 9.500 kg.']",,
"95_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', '18.000 kg, hvis afstanden mellem de 2 aksler er under 1,80 m, men mindst 1,30 m.']",,
"96_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', '16.000 kg, hvis den indbyrdes afstand er under 1,30 m, men mindst 1,00 m.']",,
"97_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['4)', '11.500 kg, hvis den indbyrdes akselafstand er under 1,00 m.']",,
"98_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'På et motordrevet køretøj må det samlede akseltryk i en akselgruppe på tre aksler ikke overstige 24.000 kg. Hvis blot en af de indbyrdes afstande er mindre end 1,30 m, må det samlede akseltryk ikke overstige 22.000 kg.']",,
"99_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'Ved beregningen af akseltrykket anses aksler, hvis indbyrdes afstand er mindre end 1,00 m, som én aksel.']",,
"100_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 6.', 'For motordrevet køretøj med styrende hjul skal mindst 20 pct., for motorcykel og knallert dog 25 pct., af køretøjets faktiske totalvægt hvile på køretøjets styrende hjul. På bil skal de 20 pct. hvile på de styrende forhjul.']",,
"101_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 16.', 'Påhængskøretøj, der er koblet til motordrevet køretøj, og som er forsynet med hjul med dæk (luftgummiringe), må ikke køre på vej, hvis det tryk, der overføres til vejen fra hjulene på en aksel (akseltrykket), overstiger 10.000 kg.']",,
"102_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'På et påhængskøretøj må det største samlede akseltryk i en akselgruppe på to aksler ikke overstige:']",,
"103_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', '18.000 kg, hvis afstanden mellem de to aksler er under 1,80 m, men mindst 1,30 m,']",,
"104_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', '16.000 kg, hvis den nævnte afstand er under 1,30 m, men mindst 1,00 m, og']",,
"105_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', '11.000 kg, hvis den nævnte afstand er under 1,00 m.']",,
"106_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'På et påhængskøretøj må det største samlede akseltryk i en akselgruppe på tre aksler ikke overstige 24.000 kg. Akseltrykket må dog ikke overstige:']",,
"107_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', '22.000 kg, hvis blot en af de indbyrdes akselafstande er under 1,30 m, men mindst 1,00 m, og']",,
"108_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', '21.000 kg, hvis blot en af de indbyrdes akselafstande er under 1,00 m.']",,
"109_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'På et påhængskøretøj må det største samlede akseltryk i en akselgruppe på fire aksler eller flere ikke overstige 30.000 kg, dog 24.000 kg, hvis blot en af de indbyrdes akselafstande er under 1,30 m.']",,
"110_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'Ved beregningen af akseltrykket i andre akselgrupper end nævnt i stk. 2 og 3 anses aksler, hvis indbyrdes afstand er mindre end 1,00 m, som én aksel.']",,
"111_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 17.', 'For sættevogn og påhængsredskab med hovedbolt må det samlede akseltryk ikke overstige 30.000 kg.']",,
