Title,Date,Text,Text_diff_new,Text_diff_old
f6259068,27.09.2018,"['4.', 'třínápravového tažného vozidla s dvounápravovým nebo třínápravovým návěsem přepravujícím v rámci operací intermodální přepravy jeden nebo více kontejnerů nebo výměnných nástaveb o maximální celkové délce až 13,716 m o celkové hmotnosti nejvýše 44,00 t.']",,
f6259069,27.09.2018,['§ 3'],,
f6259071,27.09.2018,"['Bezpečnost provozu na pozemních komunikacích je ohrožena, pokud není splněna některá z následujících podmínek:']",,
f6259072,27.09.2018,"['a)', 'hmotnost přípojného vozidla nebo přípojných vozidel nesmí být u jízdních souprav s tažným vozidlem, jehož nejvyšší konstrukční rychlost je do 40 km.h', '-1', ', vyšší než dvaapůlnásobek hmotnosti tažného vozidla; u jízdní soupravy traktoru a traktorového návěsu se hmotností každého z vozidel jízdní soupravy rozumí součet hmotností připadajících na jednotlivé nápravy traktoru a návěsu; část hmotnosti připadající na nápravy traktorového návěsu nesmí převyšovat největší povolenou hmotnost přípojného vozidla uvedenou v technickém průkazu traktoru,']",,
f6259073,27.09.2018,"['b)', 'hmotnost přípojného vozidla nebo přípojných vozidel nesmí být u jízdních souprav s tažným vozidlem, jehož nejvyšší konstrukční rychlost je vyšší než 40 km.h', '-1', ', vyšší než jedenapůlnásobek hmotnosti tažného vozidla; toto ustanovení neplatí pro přípojná vozidla kategorií O1 a O2,']",,
f6259074,27.09.2018,"['c)', 'hmotnost jízdní soupravy nesmí být větší než největší technicky přípustná hmotnost jízdní soupravy stanovená při schválení technické způsobilosti tažného vozidla,']",,
f6259075,27.09.2018,"['d)', 'hmotnost přívěsů kategorií O3 nebo O4 v jízdní soupravě nesmí být větší než největší povolená hmotnost brzděného přípojného vozidla stanovená pro tažné vozidlo, která je uvedena v technickém průkazu a osvědčení o registraci tažného vozidla; v případě více přípojných vozidel se jedná o součet jejich hmotností,']",,
f6259076,27.09.2018,"['e)', 'prostřední vozidlo jízdní soupravy musí mít vyšší nebo stejnou hmotnost, jakou má poslední vozidlo jízdní soupravy; kombinace pomocného vozíku ve spojení s návěsem se pro tyto účely pokládá za jedno vozidlo za předpokladu, že vozík je vybaven pouze jednou nápravou, dvojnápravou nebo trojnápravou; pomocným vozíkem pro výše uvedené účely se rozumí jednonápravové nebo vícenápravové přípojné vozidlo kategorie O nebo R svojí konstrukcí určené k připojení návěsu příslušné kategorie za použití točnice pro připojení návěsového čepu,']",,
f6259077,27.09.2018,"['f)', 'pro spojování vozidel v jízdní soupravu s přípojnými vozidly kategorií O1 nebo O2 dále platí, že']",,
f6259078,27.09.2018,"['1.', 'hmotnost nebrzděného přípojného vozidla kategorie O1 nesmí být větší než největší povolená hmotnost nebrzděného přípojného vozidla stanovená pro tažné vozidlo, která je uvedena v technickém průkazu a osvědčení o registraci tažného vozidla,']",,
f6259079,27.09.2018,"['2.', 'hmotnost brzděného přívěsu kategorií O1 nebo O2 nesmí být větší než největší povolená hmotnost brzděného přípojného vozidla stanovená pro tažné vozidlo, která je uvedena v technickém průkazu a osvědčení o registraci tažného vozidla, za podmínky, že hmotnost takového přípojného vozidla není větší než největší povolená hmotnost tažného vozidla u vozidel kategorií M1 a N1 a jedenapůlnásobek největší povolené hmotnosti tažného vozidla u vozidel kategorií M1G a N1G,']",,
f6259080,27.09.2018,"['3.', 'za vozidlo kategorie T, C nebo Z smí být zapojována přípojná vozidla kategorií O1 nebo O2 při dodržení podmínek z hlediska přípojných hmotností stanovených při schválení technické způsobilosti těchto vozidel,']",,
f6259081,27.09.2018,"['4.', 'jestliže není přípojné vozidlo vybaveno výškově nastavitelnou ojí, musí být spojovací zařízení traktoru umístěno ve výšce 350-420 mm,']",,
f6259082,27.09.2018,"['5.', 'jestliže oj přípojného vozidla je výškově nastavitelná, může být výška spojovacího zařízení traktoru odlišná za podmínky, že osa ovládacího zařízení nájezdové brzdy přívěsu není skloněná od vodorovné roviny více než ± 10°, a']",,
f6259083,27.09.2018,"['6.', 'nebrzděná vozidla kategorie O1 smí být zapojována za vozidla kategorií M nebo N, jejichž provozní hmotnost je nejméně dvojnásobkem hmotnosti připojovaného vozidla, pokud při schválení technické způsobilosti tažného vozidla nebylo stanoveno jinak.']",,
f6259084,27.09.2018,['§ 4'],,
f6259086,27.09.2018,"['Bezpečnost provozu na pozemních komunikacích je dále ohrožena, pokud není splněna některá z následujících podmínek:']",,
f6259087,27.09.2018,"['a)', 'za vozidla kategorií M, N, L nebo Z lze připojit pouze vozidla kategorie S, pokud tak bylo stanoveno při schválení technické způsobilosti obou vozidel, nebo vozidla kategorie O,']",,
f6259088,27.09.2018,"['b)', 'za vozidla kategorií T, C nebo Z lze připojit pouze vozidla kategorie R nebo S, pokud není v § 3 odst. 1 písm. f) stanoveno jinak,']",,
f6259089,27.09.2018,"['c)', 'vozidla kategorií R nebo S, která nejsou vybavena brzdovým zařízením, a vozidla kategorií R nebo S, která jsou vybavena nájezdovou brzdovou soustavou, mohou být zapojována jen za tažná vozidla, jejichž provozní hmotnost je shodná nebo vyšší než hmotnost připojovaného vozidla, pokud nebylo při schválení technické způsobilosti tažného vozidla stanoveno jinak; u vozidel výše uvedených kategorií s největší povolenou hmotností nad 3 t zapojených do jízdní soupravy musí být kromě toho účinek parkovací brzdy tažného vozidla schopen ubrzdit jízdní soupravu s tímto vozidlem na pozemní komunikaci se sklonem 12 %, pokud nebylo při schválení technické způsobilosti tažného vozidla stanoveno jinak,']",,
f6259090,27.09.2018,"['d)', 'v případě spojení tažného vozidla s přívěsem nebo dalším přívěsem musí být dále splněny tyto podmínky:']",,
f6259091,27.09.2018,"['1.', 'svislé statické zatížení pevné oje, svisle nevýkyvné, u přívěsů s nápravou uprostřed, musí mít vždy kladnou hodnotu, aby se zabránilo odlehčování zadních náprav tažného vozidla, a']",,
f6259092,27.09.2018,"['2.', 'svisle výkyvná oj přívěsu nesmí mít v zapojeném stavu úhlovou odchylku od vodorovné roviny větší jak 10°, přitom poloha oje je dána spojnicí os čepů umožňujících kývání oje a bodu vlastního spojení s tažným vozidlem,']",,
f6259093,27.09.2018,"['e)', 'zapojení vozidel do jízdních souprav, s výjimkou tažení přívěsů kategorií O1 nebo O2 s nájezdovou brzdou, je možné v těchto kombinacích:']",,
f6259094,27.09.2018,"['1.', 'tažné vozidlo s ABS a přípojné vozidlo s ABS,']",,
f6259095,27.09.2018,"['2.', 'tažné vozidlo bez ABS a přípojné vozidlo bez ABS,']",,
f6259096,27.09.2018,"['3.', 'tažné vozidlo bez ABS a přípojné vozidlo s ABS za podmínky, že tažné vozidlo je vybaveno zařízením umožňujícím napájet a kontrolovat bezchybnou funkci ABS přípojného vozidla, a']",,
f6259097,27.09.2018,"['4.', 'tažné vozidlo kategorie T s ABS a přípojné vozidlo bez ABS, jehož nejvyšší konstrukční rychlost je do 40 km.h', '-1']",,
f6259098,27.09.2018,"['f)', 'do jízdní soupravy s tažnými vozidly kategorií M1 nebo N1 smí být zapojeno přípojné vozidlo kategorie O1 nebo O2 tak, aby bod činné svíticí plochy přední obrysové svítilny tažného vozidla, který je nejbližší rovině vymezující největší šířku přípojného vozidla, nebyl dále než 400 mm od této roviny, měřeno na každé straně jízdní soupravy vozidel zapojených do jízdní soupravy a podélné ose,']",,
f6259099,27.09.2018,"['g)', 'délka přípojného vozidla za dvoukolové motorové vozidlo nesmí být větší než délka tažného vozidla, nejvýše však 2,5 m,']",,
f6259100,27.09.2018,"['h)', 'každé pohybující se motorové vozidlo nebo pohybující se souprava vozidel musí být schopné otočit se v kruhu, ve kterém nejsou překážky, o vnějším poloměru 12,50 m a vnitřním poloměru 5,30 m.']",,
f6259101,27.09.2018,['§ 5'],,
f6259103,27.09.2018,"['(1)', 'Hodnoty hmotností na nápravu, skupinu náprav vozidla a jízdních souprav včetně nákladu, jejichž překročení ohrožuje bezpečnost provozu na pozemních komunikacích nebo stav pozemní komunikace, činí']",,
f6259104,27.09.2018,"['a)', 'u jednotlivé nápravy - 10,00 t,']",,
f6259105,27.09.2018,"['b)', 'u jednotlivé hnací nápravy - 11,50 t,']",,
f6259106,27.09.2018,"['c)', 'u dvojnápravy motorových vozidel součet zatížení obou náprav dvojnápravy při jejím dílčím rozvoru']",,
f6259107,27.09.2018,"['1.', 'méně než 1,0 m - 11,50 t,']",,
f6259108,27.09.2018,"['2.', 'od 1,0 m a méně než 1,3 m - 16,00 t,']",,
f6259109,27.09.2018,"['3.', 'od 1,3 m a méně než 1,8 m - 18,00 t,']",,
f6259110,27.09.2018,"['4.', 'od 1,3 m a méně než 1,8 m, je-li hnací náprava vybavena dvojitou montáží pneumatik a vzduchovým pérováním nebo pérováním uznaným za rovnocenné nebo pokud je každá hnací náprava opatřena dvojitou montáží pneumatik a maximální zatížení na nápravu nepřekročí 9,50 t - 19,00 t,']",,
f6259111,27.09.2018,"['d)', 'u dvojnápravy přípojných vozidel součet zatížení obou náprav dvojnápravy při jejím dílčím rozvoru']",,
f6259112,27.09.2018,"['1.', 'méně než 1,0 m - 11,00 t,']",,
f6259113,27.09.2018,"['2.', 'od 1,0 m a méně než 1,3 m - 16,00 t,']",,
f6259114,27.09.2018,"['3.', 'od 1,3 m a méně než 1,8 m - 18,00 t,']",,
f6259115,27.09.2018,"['e)', 'u trojnápravy motorových vozidel součet zatížení všech náprav trojnápravy - 27,00 t,']",,
f6259116,27.09.2018,"['f)', 'u jednotlivé nepoháněné nápravy v trojnápravě motorových vozidel - 9,00 t,']",,
f6259117,27.09.2018,"['g)', 'u trojnápravy přípojných vozidel součet zatížení všech náprav trojnápravy při jejím dílčím rozvoru']",,
f6259118,27.09.2018,"['1.', 'do 1,3 m včetně - 21,00 t,']",,
f6259119,27.09.2018,"['2.', 'nad 1,3 m do 1,4 m včetně - 24,00 t,']",,
f6259120,27.09.2018,"['3.', 'nad 1,4 m do 1,8 m včetně - 27,00 t,']",,
f6259121,27.09.2018,"['(2)', 'Hodnoty hmotností vozidel a jízdních souprav včetně nákladu, jejichž překročení ohrožuje bezpečnost provozu na pozemních komunikacích nebo stav pozemní komunikace, činí']",,
f6259122,27.09.2018,"['a)', 'u motorových vozidel se dvěma nápravami - 18,00 t,']",,
f6259123,27.09.2018,"['b)', 'u motorových vozidel se dvěma nápravami, jedná-li se o vozidlo kategorie M3 - 19,50 t,']",,
f6259124,27.09.2018,"['c)', 'u motorových vozidel se třemi nápravami - 25,00 t,']",,
f6259125,27.09.2018,"['d)', 'u motorových vozidel se třemi nápravami, je-li hnací náprava vybavena dvojitou montáží pneumatik a vzduchovým pérováním nebo pérováním uznaným za rovnocenné nebo pokud je každá hnací náprava opatřena dvojitou montáží pneumatik a maximální zatížení na nápravu nepřekročí 9,50 t - 26,00 t,']",,
f6259126,27.09.2018,"['e)', 'u motorových vozidel se čtyřmi a více nápravami - 32,00 t,']",,
f6259127,27.09.2018,"['f)', 'u přívěsů se dvěma nápravami - 18,00 t,']",,
f6259128,27.09.2018,"['g)', 'u přívěsů se třemi nápravami - 24,00 t,']",,
f6259129,27.09.2018,"['h)', 'u přívěsů se čtyřmi a více nápravami - 32,00 t,']",,
f6259130,27.09.2018,"['i)', 'u dvoučlánkových kloubových autobusů - 28,00 t,']",,
f6259131,27.09.2018,"['j)', 'u tří a vícečlánkových kloubových autobusů - 32,00 t,']",,
f6259132,27.09.2018,"['k)', 'u jízdních souprav - 48,00 t,']",,
f6259133,27.09.2018,"['l)', 'u pásových vozidel - 18,00 t.']",,
f6259134,27.09.2018,"['(3)', 'Nad hodnotu dílčího rozvoru náprav 1,8 m, respektive 3,6 m je náprava (nápravy) považována za samostatnou.']",,
f6259135,27.09.2018,"['(4)', 'Hmotnost připadající na jednu nápravu dvojnápravy a trojnápravy přípojných vozidel nesmí překročit 10 t.']",,
f6259136,27.09.2018,"['(5)', 'U zvláštních motorových vozidel vybavených individuálními pásy na jedné nebo více nápravách se tyto pásy na každé z náprav z hlediska požadavků uvedených v odstavci 1 považují za dvojnápravu s dílčím rozvorem daným vzdáleností krajních kladek pásového podvozku respektive vzdáleností krajní kladky a hnacího kola. Za krajní kladky respektive hnací kola jsou ve smyslu tohoto ustanovení považovány pouze ty, které jsou prostřednictvím pásu ve styku s vozovkou.']",,
f6259137,27.09.2018,"['(6)', 'Pro účely odstavce 2 se za jízdní soupravu považuje pouze takové spojení tažného a přípojného vozidla, které umožňuje vzájemný pohyb obou vozidel. Pokud je spojení při jízdě pevné, bez stupňů volnosti, považuje se takové spojení vozidel za jednotlivé vozidlo.']",,
f6259138,27.09.2018,"['(7)', 'Hmotnost stanovená v odstavci 2 písm. a) až e) a i) může být navýšena o dodatečnou hmotnost vyžadovanou pro vozidla na alternativní paliva určenou na základě dokumentace poskytnuté výrobcem při schvalování daného vozidla, nejvýše o 1,00 t.']",,
f6259139,27.09.2018,"['(8)', 'Největší povolená hmotnost zvláštních vozidel nesmí překročit hodnoty platné pro silniční vozidla. U vozidel kategorie R nebo S, s výjimkou tažených vozidel s ojí, může být nejvyšší povolená hmotnost vyšší než hmotnosti stanovené u přívěsů uvedené v odstavci 2 písm. f), g) a h) v závislosti na počtu náprav o hmotnost připadající na spojovací zařízení v závislosti na typu tohoto spojovacího zařízení a jeho povoleném zatížení, pokud nebylo při schválení technické způsobilosti vozidla stanoveno jinak.']",,
f6259140,27.09.2018,"['(9)', 'Největší povolená hmotnost nebrzděného přípojného vozidla za vozidlo kategorie L nesmí být větší než 50 % provozní hmotnosti tažného vozidla.']",,
f6259141,27.09.2018,['§ 6'],,
f6259143,27.09.2018,"['(1)', 'Bezpečnost provozu na pozemních komunikacích a stav pozemní komunikace ohrožuje, je-li']",,
f6259144,27.09.2018,"['a)', 'hmotnost vozidla vyšší než hodnota největší technicky přípustné hmotnosti vozidla,']",,
f6259145,27.09.2018,"['b)', 'hmotnost jízdní soupravy vyšší než hodnota největší technicky přípustné hmotnosti jízdní soupravy a']",,
f6259146,27.09.2018,"['c)', 'hmotnost na nápravu vyšší než hodnota největší technicky přípustné hmotnosti na nápravu.']",,
f6259147,27.09.2018,"['(2)', 'Hmotnost vozidla nebo jízdní soupravy nesmí překročit největší povolenou hmotnost vozidla nebo jízdní soupravy uvedenou v osvědčení o registraci vozidla část II (technický průkaz) a části I. V případě znečištění například blátem nebo zanesení sněhem se připouští překročení největší povolené hmotnosti vozidla nebo jízdní soupravy maximálně o 3 %.']",,
f6259148,27.09.2018,"['(3)', 'Hmotnost připadající na řízenou nápravu nebo nápravy motorového vozidla kategorie N nebo kloubového autobusu - měřeno při stání na vodorovné vozovce - nesmí poklesnout pod 20 % hmotnosti a u ostatních autobusů, s výjimkou autobusů třídy I a třídy A, pod 25 % hmotnosti.']",,
f6259149,27.09.2018,"['(4)', 'U vozidel kategorií M, N, O nebo L v provozu se připouští nerovnoměrnost rozložení hmotnosti vozidla na kola jednotlivých náprav mezi pravou a levou polovinou, pokud to dovoluje únosnost pneumatiky, nejvýše však 15 % hmotnosti připadající na nápravu. Tato hodnota však může být překročena, pokud výrobce stanoví pro vozidlo a jeho určitou hmotnost rozmezí přípustných poloh těžiště nákladu a uvede tyto údaje v příručce pro uživatele vozidla.']",,
f6259150,27.09.2018,"['(5)', 'U vozidel kategorií T, C nebo u zvláštních vozidel podkategorie SS v rozsahu od provozní až po největší povolenou hmotnost nesmí být hmotnost na řízenou nápravu - měřeno při stání na vodorovné vozovce - menší než 20 % hmotnosti vozidla. U vozidel kategorií T nebo C se však připouští nižší hmotnost připadající na řízenou nápravu po namontování nástavby nebo připojení pracovního stroje při současném snížení nejvyšší rychlosti na 20 km.h', '-1', '; přitom hmotnost připadající na řízenou nápravu nesmí být menší než']",,
f6259151,27.09.2018,"['a)', '19 % u traktorů o hmotnosti nejvýše 4,50 t,']",,
f6259152,27.09.2018,"['b)', '18 % u traktorů o hmotnosti vyšší než 4,50 t.']",,
f6259153,27.09.2018,"['(6)', 'U vozidel kategorií T, C, R, S nebo u zvláštních vozidel podkategorie SS se připouští nerovnoměrnost rozložení hmotnosti vozidla na kola jednotlivých náprav mezi pravou a levou polovinou, pokud to dovoluje únosnost pneumatik,']",,
f6259154,27.09.2018,"['a)', 'u vozidel kategorií T, C nebo R nejvýše 15 % hmotnosti připadající na nápravu,']",,
f6259155,27.09.2018,"['b)', 'u vozidel kategorie S nebo u zvláštních vozidel podkategorie SS nejvýše 20 % hmotnosti připadající na nápravu, nebo']",,
f6259156,27.09.2018,"['c)', 'traktoru po namontování nástavby nebo připojení pracovního stroje nejvýše 20 % hmotnosti připadající na nápravu.']",,
f6259157,27.09.2018,['§ 7'],,
f6259159,27.09.2018,"['(1)', 'Rozměry vozidel a jízdních souprav včetně nákladu, jejichž překročení ohrožuje bezpečnost provozu na pozemních komunikacích, a jejich hodnoty jsou']",,
f6259160,27.09.2018,"['a)', 'šířka, která činí u']",,
f6259161,27.09.2018,"['1.', 'vozidel kategorií M, N, O, R, T nebo C, není-li v této vyhlášce stanoveno jinak - 2,55 m,']",,
f6259162,27.09.2018,"['2.', 'vozidel, jejichž pevné nebo pohyblivé nástavby jsou speciálně vybaveny pro přepravu nákladu při řízených teplotách a jejichž boční stěny včetně izolace jsou nejméně 45 mm silné - 2,60 m,']",,
f6259163,27.09.2018,"['3.', 'u zvláštních vozidel podkategorie SS při jízdě na silnicích II. a III. třídy, místních komunikacích a účelových komunikacích; pokud překračují šíři vozidla uvedenou v bodě 1 až do celkové šíře 3,50 m, lze je provozovat pouze za užití zvláštního výstražného světla oranžové barvy nebo za použití vozidla technického doprovodu vybaveného zvláštním výstražným světlem oranžové barvy - 3,50 m,']",,
f6259164,27.09.2018,"['4.', 'dvoukolových mopedů - 1,00 m,']",,
f6259165,27.09.2018,"['5.', 'ostatních vozidel kategorie L - 2,00 m,']",,
f6259166,27.09.2018,"['6.', 'přípojných vozidel za dvoukolová motorová vozidla - 1,00 m,']",,
f6259167,27.09.2018,"['7.', 'samojízdných a výměnných tažených strojů, nesených pracovních strojů v jízdní soupravě s nosičem a traktorů za podmínek stanovených jiným právním předpisem', '; pokud překračují šíři vozidla uvedenou v bodě 1 až do celkové šíře 3,00 m, lze je provozovat pouze za užití zvláštního výstražného světla oranžové barvy nebo za použití vozidla technického doprovodu vybaveného zvláštním výstražným světlem oranžové barvy - 3,00 m,']",,
f6259168,27.09.2018,"['8.', 'tramvají - 2,65 m,']",,
f6259169,27.09.2018,"['b)', 'výška, která činí u']",,
f6259170,27.09.2018,"['1.', 'vozidel, včetně sběračů tramvají a trolejbusů v nejnižší pracovní poloze - 4,00 m,']",,
f6259171,27.09.2018,"['2.', 'vozidel kategorie L - 2,50 m,']",,
f6259172,27.09.2018,"['3.', 'vozidel kategorií N nebo O, určených pro přepravu vozidel - 4,20 m,']",,
f6259173,27.09.2018,"['4.', 'jízdní soupravy tažného vozidla s návěsem - 4,08 m,']",,
f6259174,27.09.2018,"['c)', 'délka, která činí u']",,
f6259175,27.09.2018,"['1.', 'jednotlivého vozidla s výjimkou autobusu a návěsu - 12,00 m,']",,
f6259176,27.09.2018,"['2.', 'trolejbusu a autobusu se dvěma nápravami - 13,50 m,']",,
f6259177,27.09.2018,"['3.', 'trolejbusu a autobusu se třemi a více nápravami - 15,00 m,']",,
f6259178,27.09.2018,"['4.', 'kloubového dvoučlánkového autobusu a trolejbusu - 18,75 m,']",,
f6259179,27.09.2018,"['5.', 'kloubového tří a vícečlánkového autobusu a trolejbusu - 22,00 m,']",,
f6259180,27.09.2018,"['6.', 'jízdní soupravy motorového vozidla s návěsem - 16,50 m,']",,
f6259181,27.09.2018,"['7.', 'jízdní soupravy motorového vozidla s jedním přívěsem - 18,75 m,']",,
f6259182,27.09.2018,"['8.', 'jízdní soupravy motorového vozidla s jedním přívěsem kategorie O, určeným pro přepravu vozidel - 20,75 m,']",,
f6259183,27.09.2018,"['9.', 'vozidla kategorie L - 4,00 m,']",,
f6259184,27.09.2018,"['10.', 'tramvaje (sólo) včetně spřáhel - 18,00 m,']",,
f6259185,27.09.2018,"['11.', 'jízdní soupravy tramvají a kloubové tramvaje včetně spřáhel - 65,00 m,']",,
f6259186,27.09.2018,"['12.', 'jízdní soupravy traktoru s jedním přípojným vozidlem - 18,00 m,']",,
f6259187,27.09.2018,"['13.', 'jízdní soupravy traktoru se dvěma přípojnými vozidly - 22,00 m,']",,
f6259188,27.09.2018,"['14.', 'jízdní soupravy samojízdného stroje s podvozkem pro přepravu pracovního zařízení stroje - 20,00 m,']",,
f6259189,27.09.2018,"['15.', 'jízdní soupravy se dvěma přívěsy nebo s kombinací návěsu a jednoho přívěsu - 22,00 m,']",,
f6259190,27.09.2018,"['d)', 'vzdálenost mezi osou čepu sedla tahače a zadním čelem návěsu - 12,00 m,']",,
f6259191,27.09.2018,"['e)', 'vzdálenost měřená souběžně s podélnou osou přívěsové soupravy od nejpřednějšího vnějšího bodu nákladového prostoru za kabinou k nejzadnějšímu vnějšímu bodu přívěsu soupravy vozidel, snížená o vzdálenost mezi zadním čelem táhnoucího vozidla a předním čelem přívěsu - 15,65 m,']",,
f6259192,27.09.2018,"['f)', 'vzdálenost měřená souběžně s podélnou osou přívěsové soupravy od nejpřednějšího vnějšího bodu nákladového prostoru za kabinou k nejzadnějšímu vnějšímu bodu přívěsu soupravy vozidel - 16,40 m.']",,
f6259193,27.09.2018,"['(2)', 'Pro účely odstavce 1 se za jízdní soupravu považuje pouze takové spojení tažného a přípojného vozidla, které umožňuje vzájemný pohyb obou vozidel. Pokud je spojení při jízdě pevné, bez stupňů volnosti, považuje se takové spojení vozidel za jednotlivé vozidlo.']",,
f6259194,27.09.2018,"['(3)', 'Hodnoty uvedené v odstavci 1 písm. c) se navyšují o 0,15 m u vozidel nebo souprav vozidel, které se používají k přepravě kontejnerů nebo výměnných nástaveb o délce 13,716 m, prázdných nebo naložených, pokud je silniční přeprava daného kontejneru nebo dané výměnné nástavby prováděna v rámci operace intermodální přepravy.']",,
f6259195,27.09.2018,"['(4)', 'Pro účely odstavce 1 písm. c) bodů 2 až 5 se do největší povolené délky autobusů započítává jakákoliv odnímatelná výbava, například schránka na lyže.']",,
f6259196,27.09.2018,"['(5)', 'Do celkové délky vozidla nebo jízdní soupravy se nepočítá délka nakládacího satelitního vozíku, který je v přepravní poloze namontován vzadu na vozidle, pokud nepřesahuje vozidlo o více než 1,50 m.']",,
f6259197,27.09.2018,"['(6)', 'K ohrožení bezpečnosti provozu na pozemních komunikacích nedochází překročením hodnoty uvedené v odstavci 1 písm. d), jde-li o návěsovou soupravu uvedenou do provozu před 1. lednem 1991, pokud celková délka soupravy nepřesahuje 15,50 m.']",,
f6259198,27.09.2018,['§ 8'],,
f6259200,27.09.2018,"['(1)', 'Délka zadního převisu vozidla, s výjimkou přívěsu s nápravami uprostřed, nesmí být větší než třetina celkové délky, nejvýše však 3,50 m; toto ustanovení se nepoužije pro vozidla schválená podle přímo použitelných předpisů Evropské unie upravujících schvalování vozidel']",,
