Title,Date,Text,Text_diff_new,Text_diff_old
13_Crt,08.04.2020.,"['9. Direktiva 2014/45/EU Europskog parlamenta i Vijeća od 3. travnja 2014. o periodičnim tehničkim pregledima motornih vozila i njihovih priključnih vozila te stavljanju izvan snage Direktive 2009/40/EZ (Tekst značajan za EGP) (SL L 127, 29. 4. 2014.),']",,
14_Crt,08.04.2020.,"['10. Direktiva 2014/46/EU Europskog parlamenta i Vijeća od 3. travnja 2014. o izmjeni Direktive Vijeća 1999/37/EZ o dokumentima za registraciju vozila (SL L 127, 29. 4. 2014.),']",,
15_Crt,08.04.2020.,"['11. Direktiva 2014/47/EU Europskog parlamenta i Vijeća od 3. travnja 2014. o pregledima tehničke ispravnosti na cesti gospodarskih vozila koja prometuju u Uniji i stavljanju izvan snage Direktive 2000/30/EZ (Tekst značajan za EGP) (SL L 127, 29. 4. 2014.).']",,
16_Crt,08.04.2020.,"['(2) Ovim Zakonom osigurava se provedba Uredbe Komisije (EU) 2016/403 od 18. ožujka 2016. o dopuni Uredbe (EZ) br. 1071/2009 Europskog parlamenta i Vijeća u pogledu klasifikacije teških povreda pravila Unije koje mogu dovesti do gubitka dobrog ugleda cestovnog prijevoznika te o izmjeni Priloga III. Direktivi 2006/22/EZ Europskog parlamenta i Vijeća (Tekst značajan za EGP) (SL L 74, 19. 3. 2016.).']",,
17_Crt,08.04.2020.,"['Članak 2. (NN', '80/13', '158/13', '64/15', '108/17', '70/19']",,
18_Crt,08.04.2020.,"['(1) Pojedini izrazi u smislu ovoga Zakona imaju sljedeća značenja:', '1)', 'cesta', 'je svaka javna cesta, ulice u naselju i nerazvrstane ceste na kojima se obavlja promet,', '2)', 'javna cesta', 'je površina od općeg značenja za promet kojom se svatko može slobodno koristiti uz uvjete određene ovim Zakonom i koju je nadležno tijelo proglasilo javnom cestom,', '3)', 'autocesta', 'je javna cesta posebno izgrađena i namijenjena isključivo za promet motornih vozila, koja ima dvije fizički odvojene kolničke trake (zeleni pojas, zaštitnu ogradu i sl.) za promet iz suprotnih smjerova sa po najmanje dvije prometne trake širine najmanje 3,5 m, a s obzirom na konfiguraciju terena – i po jednu traku za zaustavljanje vozila u nuždi širine najmanje 2,5 m, bez raskrižja s poprečnim cestama i željezničkim ili tramvajskim prugama u istoj razini, u čiji se promet može uključiti, odnosno isključiti samo određenim i posebno izgrađenim priključnim prometnim trakama za ubrzavanje ili usporavanje, odnosno priključnim rampama, kojom je omogućen siguran prometni tok vozila brzinom od najmanje 80 km/h i koja je kao autocesta označena propisanim prometnim znakom,', '4)', 'brza cesta', 'je javna cesta namijenjena za promet isključivo motornih vozila, s jednom ili dvije razdvojene kolničke trake, koja ima sva raskrižja u dvije ili više razina s poprečnim cestama i drugim prometnicama (željezničkim ili tramvajskim prugama), u pravilu nema zaustavnih traka i koja je kao takva označena propisanim prometnim znakom. Iznimno, kada se radi o faznoj gradnji, može imati raskrižja u razini prema propisu iz članka 6. stavka 4. ovog Zakona,', '5)', 'cesta namijenjena isključivo za promet motornih vozila', 'je javna cesta s najmanje dvije prometne trake širine od po najmanje 3,25 m, kojom je omogućen siguran prometni tok vozila brzinom od najmanje 60 km/h, po kojoj se smiju kretati samo motorna vozila koja mogu razvijati brzinu veću od 60 km/h i koja je kao takva označena propisanim prometnim znakom,', '6)', 'državna cesta', 'je javna cesta koja povezuje cjelokupni teritorij Republike Hrvatske i povezuje ga s mrežom glavnih europskih cesta,', '7)', 'županijska cesta', 'je javna cesta koja povezuje područje jedne ili više županija,', '8)', 'lokalna cesta', 'je javna cesta koja spada u mrežu županijskih cesta i povezuje područje grada i/ili općine,', '9)', 'nerazvrstana cesta', 'je površina koja se koristi za promet po bilo kojoj osnovi i koja je dostupna većem broju raznih korisnika (seoski, poljski i šumski putovi, putovi na nasipima za obranu od poplava, pristupne ceste i prostori parkirališta, benzinskih crpki i sl.),', '10)', 'zemljana cesta', 'je cesta bez izgrađenog kolnika ili suvremenoga kolničkog zastora (asfalt, beton ili kocka), pa i kad na priključku javnoj cesti ima izgrađen kolnik,', '11)', 'kolnik', 'je dio cestovne površine namijenjen u prvom redu za promet vozila, s jednom prometnom trakom ili više prometnih traka,', '12)', 'prometna traka', 'je obilježeni ili neobilježeni uzdužni dio kolnika čija je širina dovoljna za nesmetan promet jednog reda motornih vozila u jednom smjeru,', '13)', 'prometna traka za spora vozila', 'je obilježeni uzdužni dio kolnika namijenjen za vozila koja sporom vožnjom (npr. na uzbrdici) smanjuju protočnost prometa,', '14)', 'kolnička traka', 'je uzdužni dio kolnika namijenjen za promet vozila u jednom smjeru, s jednom prometnom trakom ili više prometnih traka,', '15)', 'prometna traka za zaustavljanje vozila u nuždi', 'je obilježeni uzdužni dio kolnika na autocestama i na određenim mjestima na cestama višeg reda, kao i u tunelima, galerijama i sl.,', '16)', 'prometna traka za ubrzavanje', 'je dio kolnika namijenjen za uključivanje vozila u prometni tok sa sporedne ceste, odnosno drugih prilaznih cesta s objekata pokraj ceste (benzinskih crpki, parkirališta, motela i sl.),', '17)', 'prometna traka za usporavanje', 'je dio kolnika namijenjen za isključivanje vozila iz prometnog toka na cesti,', '18) »biciklistička traka« je dio kolnika namijenjen za promet bicikala koji se prostire uzduž kolnika i koji je obilježen uzdužnom crtom na kolniku i propisanim prometnim znakom,', '19)', 'biciklistička staza', 'je izgrađena prometna površina namijenjena za promet bicikala koja je odvojena od kolnika i obilježena propisanim prometnim znakom,', '20)', 'nogostup', 'je posebno uređena prometna površina namijenjena za kretanje pješaka, koja nije u razini s kolnikom ceste ili je od kolnika odvojena na drugi način,', '21)', 'obilježeni pješački prijelaz', 'je dio kolničke površine namijenjen za prelaženje pješaka preko kolnika, obilježen oznakama na kolniku i prometnim znakovima obavijesti,', '22)', 'pješački otok', 'je uzdignuta ili na drugi način obilježena površina koja se nalazi na kolniku i koja je određena za privremeno zadržavanje pješaka koji prelaze preko kolnika ili ulaze u vozilo i izlaze iz vozila javnog prometa,', '23)', 'pješačka zona', 'je uređena prometna površina u prvom redu namijenjena za kretanje pješaka, u kojoj nije dozvoljeno kretanje motornih vozila, osim vozila s posebnom dozvolom,', '24)', 'naselje', 'je prostor na kojem se redovi ili skupine zgrada nalaze s jedne ili s obiju strana ceste, dajući mu izgled ulice i čije su granice označene prometnim znakovima za obilježavanje naseljenih mjesta,', '25)', 'zona smirenog prometa', 'je područje u naselju obilježeno propisanim prometnim znakom, u kojem se vozila ne smiju kretati brzinom većom od brzine hoda pješaka i u kojem je dječja igra svugdje dopuštena,', '26)', 'raskrižje', 'je površina na kojoj se križaju ili spajaju dvije ceste ili više cesta, a i šira prometna površina (trgovi i sl.) koja nastaje križanjem, odnosno spajanjem cesta,', '27)', 'stajalište tramvaja ili autobusa', 'je dio površine ceste namijenjen zaustavljanju tramvaja, odnosno autobusa radi ulaska i izlaska putnika i koji je obilježen prometnim znakom,', '28)', 'vozilo', 'je svako prijevozno sredstvo namijenjeno za kretanje po cesti, osim dječjih prijevoznih sredstava, prijevoznih sredstava na osobni ili motorni pogon za osobe s invaliditetom ili starije osobe, ako se pri tom ne kreću brzinom većom od brzine čovječjeg hoda,', '29)', 'oldtimer', '(starodobno vozilo) je motorno vozilo proizvedeno prije trideset i više godina, koje je radi njegovanja povijesnih naslijeđa i tehničke kulture sačuvano ili ponovo sastavljeno u izvornom obliku i koje se ne koristi u svakodnevnom prometu, a koje je po posebnom propisu, koji donosi ministar nadležan za poslove prometa u suglasnosti s ministrom nadležnim za unutarnje poslove i ravnateljem državnog zavoda za mjeriteljstvo, razvrstano u kategoriju starodobnih vozila,']",,
19_Crt,08.04.2020.,['51.\xa0 Pravilnik o starodobnim vozilima (oldtimerima)'],,
20_Crt,08.04.2020.,"['30)', 'vatrogasno vozilo', 'je motorno ili priključno vozilo namijenjeno za gašenje požara,', '31) »', 'pčelarsko vozilo', '« je motorno ili priključno vozilo namijenjeno ili konstrukcijski prilagođeno isključivo za prijevoz pčelinjih zajednica (košnica) te se na njemu ne smije prevoziti nikakav drugi teret, a koje je, po posebnom propisu koji donosi ministar nadležan za poljoprivredu, u suglasnosti s ministrom nadležnim za poslove prometa i ministrom nadležnim za unutarnje poslove, razvrstano u kategoriju pčelarskih vozila,', '32)', 'radno vozilo', 'je bilo koji teretni automobil ili priključno vozilo na koje su ugrađeni uređaji ili oprema za obavljanje radova na način da se na vozilu ne može prevoziti nikakav drugi teret,', '33)', 'motorno vozilo', 'je svako vozilo koje se pokreće snagom vlastitog motora, osim vozila koja se kreću po tračnicama i pomoćnih pješačkih sredstava,', '34)', 'radni stroj', 'je motorno vozilo kojem je osnovna namjena obavljanje određenih radova vlastitim uređajima i opremom (kombajn, valjak, grejder, kosilica, buldožer, motokultivator, motokultivator s priključkom, viljuškar, kopač rovova i sl.),', '35)', 'motokultivator', 'je jednoosovinski radni stroj koji se, bez priključnog vozila, može kretati samo uz pridržavanje vozača,', '36)', 'traktor', 'je motorno vozilo konstruirano da vuče, potiskuje ili nosi izmjenjiva oruđa, odnosno da služi za pogon takvih oruđa ili za vuču priključnih vozila,', '37)', 'traktorski priključak', 'je zamjenjivo oruđe za obavljanje poljoprivrednih i drugih radova koje vuče, gura ili nosi traktor,', '38)', 'moped', 'je motorno vozilo s dva ili tri kotača čiji radni obujam benzinskog motora nije veći od 50 cm3 ili čija trajna snaga u slučaju elektromotora ne prelazi 4kW i koje na ravnoj cesti ne može razviti brzinu veću od 45 km/h,', '39)', 'motocikl', 'je motorno vozilo s dva kotača čiji je radni obujam motora veći od 50 cm3 s bočnom prikolicom, ili bez nje i/ili koje na ravnoj cesti može razviti brzinu veću od 45 km/h,', '40)', 'motorni tricikl', 'je motocikl na tri simetrično postavljena kotača čiji je radni obujam motora veći od 50 cm3 i/ili koji na ravnoj cesti može razviti brzinu veću od 45 km/h,', '41)', 'laki četverocikl', 'je motorno vozilo s četiri kotača čija masa praznog vozila bez baterija, ako se kreće na električni pogon, ne prelazi 350 kg, čiji radni obujam benzinskog motora nije veći od 50 cm3, čija najveća snaga ne prelazi 4 kW ukoliko se radi o drugoj vrsti motora i koje na ravnoj cesti ne može razviti brzinu veću od 45 km/h,', '42)', 'četverocik', 'l«', 'je motorno vozilo s četiri kotača, osim lakih četverocikala, čija masa praznog vozila bez baterija, ako se kreće na električni pogon, ne prelazi 400 kg ako je vozilo namijenjeno za prijevoz osoba, odnosno 550 kg ako je vozilo namijenjeno za prijevoz tereta i čija snaga motora nije veća od 15 kW,', '43)', 'osobni automobil', 'je motorno vozilo namijenjeno za prijevoz osoba koje, osim sjedala za vozača, ima najviše osam sjedala,', '44)', 'autobus', 'je motorno vozilo namijenjeno za prijevoz osoba koje, osim sjedala za vozača, ima više od osam sjedala,', '45) »', 'trolejbus', '« je motorno vozilo namijenjeno za prijevoz osoba koje, osim sjedala za vozača, ima više od osam sjedala i koje je, radi napajanja motora električnom energijom, vezano za električni vodič,', '46)', 'tramvaj', 'je vozilo na tračnicama s električnim pogonom, namijenjeno javnom prijevozu, koje je radi napajanja motora električnom energijom vezano za električni vodič,', '47)', 'teretni automobil', 'je svako motorno vozilo koje je namijenjeno za prijevoz stvari,', '48)', 'tegljač', 'je teretni automobil namijenjen za vuču poluprikolica,', '49) »bicikl« je vozilo koje ima najmanje dva kotača i koje se pokreće isključivo snagom vozača ili koje je opremljeno pedalama i pomoćnim električnim motorom čija najveća trajna snaga nije veća od 0,25 kW i koja se progresivno smanjuje do nule kad brzina dostigne 25 km/h, ili prije, ako vozač prestane pokretati pedale,', '50) »', 'specijalno vozilo', '« je motorno ili priključno vozilo namijenjeno za obavljanje radnji koje zahtijevaju specijalnu konstrukciju i/ili opremu,']",,
21_Crt,08.04.2020.,"['51) »', 'natjecateljsko vozilo', '« je motorno vozilo koje je posebno opremljeno, preinačeno i namijenjeno za sudjelovanje na automobilskim sportskim natjecanjima, za koje osnovne tehničke uvjete, uvjete uporabe i način stjecanja statusa natjecateljskog vozila pravilnikom utvrđuje ministar nadležan za poslove prometa u suglasnosti s ministrom nadležnim za unutarnje poslove,']",,
22_Crt,08.04.2020.,['125. Pravilnik o natjecateljskom vozilu'],,
23_Crt,08.04.2020.,"['52) »', 'turističko vozilo', '« je motorno ili priključno vozilo posebne namjene, konstruirano ili preinačeno isključivo za turističke potrebe za koje osnovne tehničke uvjete i uvjete uporabe pravilnikom utvrđuje ministar nadležan za poslove prometa u suglasnosti s ministrom nadležnim za unutarnje poslove te koje se razvrstava u kategoriju turističkih vozila,']",,
24_Crt,08.04.2020.,['124. Pravilnik o tehničkim uvjetima za turističko vozilo'],,
25_Crt,08.04.2020.,"['53)', 'priključno vozilo', 'je vozilo namijenjeno da ga vuče motorno vozilo, bilo da je konstruirano kao prikolica ili poluprikolica,', '54)', 'kampersko vozilo', 'je motorno ili priključno vozilo posebne namjene, konstruirano tako da su u njemu postavljene stvari koje omogućuju boravak, a mora imati najmanje sljedeću opremu: sjedalice sa stolom, krevete (koji se mogu dobiti razvlačenjem sjedalica), kuhinjske elemente i prostor za odlaganje garderobe – ormare, koja mora biti nepomično učvršćena u prostoru za boravak te se ne može pomicati jednostavnim demontažnim postupcima,', '55)', 'prikolica', 'je priključno vozilo konstruirano tako da ukupnu masu preko svojih osovina prenosi na kolnik,', '56)', 'prikolica s centralno postavljenim osovinama', 'je priključno vozilo konstruirano tako da u stanju mirovanja ukupnu masu preko svojih osovina prenosi na kolnik, ali u stanju labilne ravnoteže,', '57)', 'poluprikolica', 'je priključno vozilo bez prednje osovine, konstruirano tako da dio ukupne mase prenosi na vučno vozilo preko svojega prednjeg dijela kojim se oslanja na vučno vozilo,', '58)', 'laka prikolica', 'je priključno vozilo čija najveća dopuštena masa nije veća od 750 kg,', '59)', 'skup vozila', 'je motorno vozilo i priključna vozila koja u prometu na cestama sudjeluju kao cjelina,', '60)', 'zaprežno vozilo', 'je vozilo namijenjeno za vuču upregnutom životinjom,', '61) »nosivost« je dopuštena masa kojom se vozilo smije opteretiti do najveće dopuštene mase određene podzakonskim propisima ili prema deklaraciji proizvođača vozila s obzirom na dopuštena opterećenja nosivih sklopova,', '62) »', 'masa vozila', '« je masa vozila u stanju spremnom za vožnju (masa praznog vozila) u skladu s homologacijskim zahtjevima,', '63)', 'ukupna masa', 'je masa vozila zajedno s masom tereta koji se prevozi na vozilu, uključujući i masu osoba koje se nalaze na vozilu te masu priključnog vozila s teretom, ako je ono pridodano vučnom vozilu,', '64)', 'najveća dopuštena masa', 'je masa vozila zajedno s njegovom nosivošću,', '65)', 'osovinsko opterećenje', 'je dio ukupne mase vozila u vodoravnom položaju kojim njegova osovina opterećuje vodoravnu podlogu u stanju mirovanja vozila,', '66)', 'sudionik u prometu na cesti', 'je osoba koja na bilo koji način sudjeluje u prometu na cesti,', '67)', 'sudionik u prometnoj nesreći', 'je svaki sudionik u prometu na cesti koji je na bilo koji način sudjelovao u prometnoj nesreći,', '68)', 'vozač', 'je osoba koja na cesti upravlja vozilom,', '69) »', 'mladi vozač', '« je vozač motornog vozila u dobi do navršene 24. godine života, koji posjeduje vozačku dozvolu izdanu na teritoriju Republike Hrvatske,', '70) »', 'pješak', '« je osoba koja sudjeluje u prometu, a nije vozač niti putnik u vozilu ili na vozilu,', '71)', 'zaustavljanje vozila', 'je svaki prekid kretanja vozila na cesti u trajanju do tri minute, osim prekida koji se čini da bi se postupilo po znaku ili pravilu kojim se upravlja prometom,', '72)', 'parkiranje vozila', 'je prekid kretanja vozila u trajanju dužem od tri minute, osim prekida koji se čini da bi se postupilo po znaku ili pravilu kojim se upravlja prometom,', '73)', 'mimoilaženje', 'je prolaženje vozilom pokraj drugog vozila koje se po istom kolniku kreće iz suprotnog smjera,', '74)', 'pretjecanje', 'je prolaženje vozilom pokraj drugog vozila koje se kreće u istom smjeru,', '75)', 'obilaženje', 'je prolaženje vozilom pokraj zaustavljenog ili parkiranog vozila ili drugog objekta koji se nalazi na prometnoj traci kojom se vozilo kreće,', '76)', 'polukružno okretanje', 'je okretanje vozila za 180 stupnjeva iz dotadašnjeg smjera kretanja radi uključivanja u suprotni prometni tok,', '77)', 'prestrojavanje', 'je zauzimanje takvog položaja s vozilom na prometnoj traci i na takvoj udaljenosti od raskrižja ili drugog mjesta na cesti, iz kojeg se na siguran način može izvesti naredna radnja vozilom (skretanje, okretanje, zaustavljanje i sl.),', '78)', 'propuštanje vozila', 'je radnja koju su u određenim slučajevima sudionici dužni obaviti zaustavljanjem, smanjenjem brzine kretanja ili prekidanjem radnje koju izvode i to na način koji ne prisiljava druge sudionike da naglo mijenjaju smjer ili brzinu kretanja,', '79)', 'prometni tok', 'je istodobno kretanje više vozila cestom u istom smjeru,', '80)', 'mijenjanje prometne trake', 'je prelaženje vozilom iz jedne u drugu prometnu traku za promet u istom smjeru zbog prestrojavanja ili bržeg kretanja,', '81)', 'ometanje prometa', 'je radnja u prometu kojom se nekoga suprotno prometnim propisima prisiljava na promjenu dotadašnjeg načina sudjelovanja u prometu,', '82)', 'ugrožavanje prometa', 'je takav način sudjelovanja u prometu uslijed kojeg je nastupila neposredna opasnost nastanka prometne nesreće,', '83)', 'preglednost', 'podrazumijeva konkretan prostor što ga sudionik u cestovnom prometu može vidjeti s mjesta na kojem se nalazi,', '84)', 'kolona', 'je niz od najmanje tri vozila, osim bicikla, traktora, radnog stroja i zaprežnog vozila, koja su zaustavljena na cesti ili se kreću istom prometnom trakom u istom smjeru, pri čemu su brzina kretanja vozila i postupci vozača međusobno uvjetovani i između kojih ne može bez ometanja ući drugo vozilo,', '85)', 'smanjena vidljivost', 'postoji ako zbog nepovoljnih atmosferskih ili drugih prilika (magle, snijega, kiše, prašine, dima i sl.) vozač ne može jasno uočiti druge sudionike u prometu ili prometni znak na udaljenosti od najmanje 200 m na cesti izvan naselja, odnosno od najmanje 100 m u naselju,', '86)', 'prometna nesreća', 'je događaj na cesti, izazvan kršenjem prometnih propisa, u kojem je sudjelovalo najmanje jedno vozilo u pokretu i u kojem je najmanje jedna osoba ozlijeđena ili poginula, ili u roku od 30 dana preminula od posljedica te prometne nesreće, ili je izazvana materijalna šteta. Nije prometna nesreća kada je radno vozilo, radni stroj, motokultivator, traktor ili zaprežno vozilo, krećući se po nerazvrstanoj cesti ili pri obavljanju radova u pokretu, sletjelo s nerazvrstane ceste ili se prevrnulo ili udarilo u neku prirodnu prepreku, a pritom ne sudjeluje drugo vozilo ili pješak i kada tim događajem drugoj osobi nije prouzročena šteta,', '87)', 'materijalna šteta u prometnoj nesreć', 'i«', 'je šteta nastala na vozilima koja su sudjelovala u prometnoj nesreći ili na objektima, prometnim znakovima, signalizaciji i opremi na cestama,', '88)', 'vozačka dozvola', 'je javna isprava koju je izdalo nadležno državno tijelo i kojom se dokazuje pravo upravljanja određenim kategorijama vozila,', '89)', 'međunarodna vozačka dozvola', 'je javna isprava koju je izdala ovlaštena stručna organizacija na temelju nacionalne vozačke dozvole te države,', '90) »', 'inozemna vozačka dozvola', '« je vozačka dozvola izdana u državi koja nije članica Europskog gospodarskog prostora,', '91) »', 'prometna dozvola', '« je javna isprava koju je izdalo nadležno tijelo i kojom se dokazuje vlasništvo vozila, pravo označavanja vozila određenim registarskim pločicama i vlasništvo tih pločica, tehničke i druge osobine i karakteristike vozila te pravo sudjelovanja u prometu,', '92)', 'dopuštenje (licencija', ')«', 'je javna isprava koju je izdalo nadležno državno tijelo i kojom se dokazuje ispunjavanje propisanih uvjeta, osposobljenost i ovlaštenost za obavljanje određenih poslova,', '93)', 'tahograf', 'je uređaj koji osigurava najmanje zapis brzine i prijeđenog puta vozila,', '94)', 'nadzorni uređaj (eurotahograf', ')«', 'je uređaj koji osigurava upis vremena vožnje članovima posade vozila, vremena provedenog u obavljanju profesionalne aktivnosti koja ne spada u upravljanje vozilom, vremena odmora, brzine kretanja vozila i prijeđene udaljenosti vozila,', '95)', 'zapisni list', 'je dio u tahografu ili nadzornom uređaju koji mora imati tipno odobrenje na kojem pisaljka tahografa ili nadzornog uređaja neprekidno piše podatke koji moraju ostati trajno zapisani,']",,
26_Crt,08.04.2020.,"['96) »', 'stranac', '« je državljanin države koja nije članica Europskog gospodarskog prostora,']",,
27_Crt,08.04.2020.,"['97) »', 'inozemstvo', '« odnosno »strana država« je država izvan Europskog gospodarskog prostora,«,']",,
28_Crt,08.04.2020.,"['98) »', 'vozilo za prijevoz životinja', '« je cestovno prijevozno sredstvo, koje se koristi za prijevoz životinja za koje je, ukoliko putovanje traje duže od 8 sati, izdana potvrda o odobrenju prijevoznog sredstva, sukladno odredbama posebnog propisa,']",,
29_Crt,08.04.2020.,"['99) »', 'zapisnik o tehničkom pregledu vozila', '« je javna isprava koja sadrži rezultate obavljenog tehničkog pregleda vozila,']",,
30_Crt,08.04.2020.,"['100) »', 'zapisnik o tehničkom pregledu vozila na cesti', '« je javna isprava koja sadrži rezultate obavljenog tehničkog pregleda vozila na cesti,']",,
31_Crt,08.04.2020.,"['101) »', 'nedostaci utvrđeni tijekom tehničkog pregleda vozila', '« su nekategorizirane ili kategorizirane tehničke neispravnosti ili manjkavosti vozila ili osiguranja i prijevoza tereta na vozilu propisani ovim Zakonom i drugim propisima kojima se uređuju tehnički uvjeti vozila u prometu na cesti, tehnički pregledi vozila te osiguranje i prijevoz tereta na vozilima,']",,
32_Crt,08.04.2020.,"['102) »', 'vlasnik vozila', '« je osoba na koju je vozilo registrirano.', '(2) Izrazi koji se koriste u ovom Zakonu, a nisu definirani imaju značenje definirano drugim zakonom.']",,
33_Crt,08.04.2020.,['Članak 3.'],,
34_Crt,08.04.2020.,"['(1) Državna tijela i tijela jedinica lokalne i područne (regionalne) samouprave, pravne i fizičke osobe te sudionici u prometu dužni su, u postupanju prema odredbama ovoga Zakona, voditi računa o sigurnosti, razvijati solidarnost, humane i etičke odnose među sudionicima u prometu na cestama, štititi zdravlje i život drugih osoba, osobito djece, osoba s invaliditetom, starih i nemoćnih osoba i brinuti se o zaštiti životnog okoliša.', '(2) Ministarstvo nadležno za poslove obrazovanja dužno je u odgojno-obrazovne programe, počevši od predškolskih ustanova, uvrstiti sadržaje primjerene uzrastu, koji imaju za cilj osposobljavanje za sigurno sudjelovanje u prometu te promicanje i podizanje razine prometne kulture.']",,
36_Crt,08.04.2020.,"['Članak 4. (NN', '80/13', '108/17']",,
37_Crt,08.04.2020.,"['(1) Nadzor i upravljanje prometom, nadzor vozila, vozača i drugih sudionika u prometu na cestama obavljaju policijski službenici ministarstva nadležnog za unutarnje poslove (u daljnjem tekstu: policijski službenici).', '(2) Nadzor nad trajanjem ukupnog vremena upravljanja vozilom, odmorima vozača, tahografima, nadzornim uređajima te nad vozilima u pogledu najveće dopuštene mase, dimenzija i osovinskog opterećenja i posebnih uvjeta iz posebnih propisa obavljaju inspektori cestovnog prometa.']",,
