Title,Date,Text,Text_diff_new,Text_diff_old
Art. 6_ _Verhalten gegenüber Fussgängern und Benützern  von fahrzeugähnlichen Geräten_ ,01.04.2022,"['(Art. 33 SVG)', 'Vor Fussgängerstreifen ohne Verkehrsregelung muss der Fahrzeugführer jedem Fussgänger oder Benützer eines fahrzeugähnlichen Gerätes, der sich bereits auf dem Streifen befindet oder davor wartet und ersichtlich die Fahrbahn überqueren will, den Vortritt gewähren.', '59', 'Er muss die Geschwindigkeit rechtzeitig mässigen und nöti\xadgenfalls anhalten, damit er dieser Pflicht nachkommen kann.', '60', 'Bei Verzweigungen mit Verkehrsregelung haben abbiegende Fahrzeugführer den Fussgängern oder Benützern von fahrzeugähnlichen Geräten für das Überqueren der Querstrasse den Vortritt zu lassen.', '61', 'Dies gilt bei Lichtsignalen nicht, wenn die Fahrt durch einen grünen Pfeil freigegeben wird und kein gelbes Warnlicht blinkt.', 'Auf Strassen ohne Fussgängerstreifen hat der Fahrzeugführer im Kolonnenverkehr nötigenfalls zu halten, wenn Fussgänger oder Benützer von fahrzeugähnlichen Gerä\xadten darauf warten, die Fahrbahn zu überqueren.', '62', 'Unbegleiteten Blinden ist der Vortritt stets zu gewähren, wenn sie durch Hochhal\xadten des weissen Stockes anzeigen, dass sie die Fahr\xadbahn überqueren wollen.', 'Die Führer dürfen gekennzeichnete Schulbusse, die halten und die Warnblinklich\xadter eingeschaltet haben (Art. 23 Abs. 3 Bst. a), nur lang\xadsam und besonders vorsichtig überholen; nötigenfalls müssen sie hal\xadten.', '63', '58', 'Fassung gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit 1. Aug. 2002(', 'AS', '2002', '1931', ').', '59', 'Fassung gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit 1. Aug. 2002(', 'AS', '2002', '1931', ').', '60', 'Fassung gemäss Ziff. I der V vom 7. März 1994, in Kraft seit 1. Juni 1994(', 'AS', '1994', '816', ').', '61', 'Fassung gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit 1. Aug. 2002(', 'AS', '2002', '1931', ').', '62', 'Fassung gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit 1. Aug. 2002(', 'AS', '2002', '1931', ').', '63', 'Eingefügt durch Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989(', 'AS', '1989', '410', ').']",,
Art. 7_ ,01.04.2022,"['64', 'Aufgehoben durch Ziff. I der V vom 20. Mai 2020, mit Wirkung seit 1. Jan. 2021(', 'AS', '2020', '2139', ').']",,
"Art. 8_ _Fahrstreifen, Kolonnenverkehr, Reissverschlussverkehr_ ",01.04.2022,"['(Art. 44 SVG)', '66', 'Auf Strassen mit mehreren Fahrstreifen in der gleichen Richtung ist der äusserste Streifen rechts zu benützen. Dies gilt nicht beim Überho\xadlen, Einspuren, Fahren in parallelen Kolonnen sowie innerorts.', '67', 'Das Fahren in parallelen Kolonnen ist bei dichtem Verkehr ge\xadstattet, wenn die rechte Fahrbahnhälfte dafür genügend Raum bie\xadtet. Mit langsamen Fahrzeugen ist in der äussersten Kolonne rechts zu fahren.', 'Beim Fahren in parallelen Kolonnen sowie innerorts auf Strassen mit mehreren Fahrstreifen in der gleichen Richtung ist das Rechtsvorbeifahren an andern Fahrzeu\xadgen gestattet, sofern diese nicht halten, um Fussgängern oder Benützern von fahr\xadzeugähnlichen Geräten den Vortritt zu lassen.', '68', 'Das Rechtsüberholen durch Aus\xadschwenken und Wiedereinbiegen ist jedoch untersagt.', '69', 'Benützen mehrspurige Motorfahrzeuge und Radfahrer denselben Fahrstreifen, so müssen die Motorfahrzeuge links, die Radfahrer rechts fahren. Radfahrer können vom Gebot des Rechtsfahrens abweichen:', 'Ist auf Strassen mit mehreren Fahrstreifen in eine Richtung das durchgehende Befahren eines Fahrstreifens nicht möglich oder endet ein Fahrstreifen, so ist unmittelbar vor Beginn der Verengung den am Weiterfahren gehinderten Fahrzeugen abwechslungsweise der Übergang auf den benachbarten Fahrstreifen zu ermöglichen.', '72', '65', 'Fassung gemäss Ziff. I der V vom 20. Mai 2020, in Kraft seit 1. Jan. 2021(', 'AS', '2020', '2139', ').', '66', 'Fassung gemäss Ziff. I der V vom 14. Nov. 1979, in Kraft seit 1. Jan. 1980(', 'AS', '1979', '1583', ').', '67', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '68', 'Fassung gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit 1. Aug. 2002(', 'AS', '2002', '1931', ').', '69', 'Fassung des zweiten Satzes gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit1. Mai 1989 (', 'AS', '1989', '410', ').', '70', 'SR', '741.21', '71', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '72', 'Fassung gemäss Ziff. I der V vom 20. Mai 2020, in Kraft seit 1. Jan. 2021(', 'AS', '2020', '2139', ').']",,
Art. 9_ _Kreuzen ,01.04.2022,"['(Art. 34 Abs. 4 und 35 Abs. 1 SVG)', 'Der Fahrzeugführer hat dem Gegenverkehr den Vortritt zu lassen, wenn das Kreu\xadzen durch ein Hindernis auf seiner Fahrbahnhälfte er\xadschwert wird.', 'Ist auf schmaler Strasse das Kreuzen nicht möglich, so haben An\xadhän\xadgerzüge den Vortritt vor andern Fahrzeugen, schwere Motorfahr\xadzeuge vor leichten und Gesell\xadschaftswagen vor Lastwagen.', '73', 'Unter gleichar\xadtigen Fahrzeugen muss jenes zurückfah\xadren, das sich näher bei einer Aus\xadweichstelle befindet; für das Kreuzen auf steilen Strassen und Berg\xadstrassen gilt Artikel 38 Absatz 1 erster Satz.', '74', '73', 'Fassung gemäss Anhang 1 Ziff. II 4 der V vom 19. Juni 1995 über die technischen Anforderungen an Strassenfahrzeuge, in Kraft seit 1. Okt. 1995 (', 'AS', '1995', '4425', ').', '74', 'Fassung des zweiten Satzes gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit1. Mai 1989 (', 'AS', '1989', '410', ').']",,
Art. 10_ _Überholen im Allgemeinen ,01.04.2022,"['(Art. 34 Abs. 3 und 4, 35 SVG)', 'Der Fahrzeugführer, der überholen will, muss vorsichtig ausschwen\xadken* und darf nachfolgende Fahrzeuge nicht behindern. Er darf nicht überholen, wenn sich vor dem voranfahrenden Fahrzeug Hindernisse befinden, wie Baustellen, eingespurte Fahr\xadzeuge oder Fussgänger, welche die Strasse überqueren.', 'Nach dem Überholen hat der Fahrzeugführer wieder einzubiegen, sobald für den überholten Strassenbenützer keine Gefahr mehr besteht ...', '75', 'Die Führer schwerer Motorwagen haben ausserorts den schnelleren Motorfahrzeu\xadgen das Überholen angemessen zu erleichtern, indem sie ganz rechts fahren, unter sich einen Abstand von wenigstens 100 m wahren und nötigenfalls auf Ausweich\xadplätzen halten. Dies gilt auch für andere Motorfahrzeuge, wenn sie langsam fahren.', 'Für die Zeichengebung vgl. Art. 28.', '75', 'Zweiter Satz aufgehoben durch Ziff. I der V vom 25. Jan. 1989, mit Wirkung seit1. Mai 1989 (', 'AS', '1989', '410', ').']",,
Art. 11_ _Überholen in be­sondern Fällen ,01.04.2022,"['(Art. 35 Abs. 4 SVG)', 'Auf nicht richtungsgetrennten Strassen mit drei Fahrstreifen darf der Fahrzeugfüh\xadrer den äussersten Streifen links, auf solchen mit vier Fahrstreifen die linke Fahr\xadbahnhälfte nicht zum Überholen benützen.', '76', 'Der Fahrzeugführer darf kein Fahrzeug überholen, das ein anderes Fahrzeug über\xadholt, ausser wenn:', 'Wenn die Benützer der eigenen Fahrbahnhälfte nicht behindert wer\xadden, darf rechts von Sicherheitslinien auch in Kurven und vor Kuppen überholt werden. Auf Bahn\xadübergängen ohne Schranken darf der Fahrzeugführer niemanden überholen, ausge\xadnommen Fussgänger, Benützer von fahrzeugähnlichen Geräten und Radfahrer bei guter Übersicht.', '79', 'Im Bereich von Strassenverzweigungen, wo der Fahrzeugführer die einmündenden Strassen nicht überblicken kann, darf er nur überholen, wenn er sich auf einer Stras\xadse mit Vortrittsrecht befindet oder der Ver\xadkehr durch Polizei oder Lichtsignale geregelt wird.', '80', '76', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '77', 'Fassung gemäss Ziff. I der V vom 17. Aug. 2005, in Kraft seit 1. März 2006(', 'AS', '2005', '4487', ').', '78', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '79', 'Fassung des zweiten Satzes gemäss Ziff. I der V vom 15. Mai 2002, in Kraft seit1. Aug. 2002 (', 'AS', '2002', '1931', ').', '80', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').']",,
Art. 12_ _Hintereinander­fahren ,01.04.2022,"['(Art. 34 Abs. 4 und 37 Abs. 1 SVG)', 'Der Fahrzeugführer hat beim Hintereinanderfahren einen ausreichen\xadden Abstand zu wahren, so dass er auch bei überraschendem Bremsen des voranfahrenden Fahr\xadzeugs rechtzeitig halten kann.', 'Brüskes Bremsen und Halten sind nur gestattet, wenn kein Fahrzeug folgt und im Notfall.', 'Stockt der Verkehr, so darf der Fahrzeugführer nicht auf Fussgänger\xadstreifen und, bei Strassenverzweigungen, nicht auf der Fahrbahn für den Querverkehr halten.']",,
Art. 13_ _Einspuren und Abbiegen ,01.04.2022,"['(Art. 34 Abs. 3, 36 Abs. 1 und 3 SVG)', 'Die Fahrzeugführer müssen beim Abbiegen frühzeitig einspuren. Dies gilt auch beim Abbiegen ausserhalb von Strassenverzweigungen und, soweit möglich, auf schmalen Strassen.', '81', 'Beim Einspuren nach links darf der Fahrzeugführer den für den Gegenverkehr bestimmten Raum nicht beanspruchen. Auf dreispurigen Strassen mit oder ohne Markierung darf er mit der gebotenen Vorsicht die mittlere Spur benützen.', 'Das Wechseln auf andere Fahrstreifen zum Überholen ist auf Ein\xadspurstrecken untersagt, ausgenommen auf Fahrstreifen, die mit den gleichen Fahrzielen bezeichnet sind.', '82', 'Der Fahrzeugführer darf beim Abbiegen nach links auf Strassenver\xadzweigungen die Kurve nicht schneiden. Fahrzeuge aus entgegen\xadge\xadsetzten Richtungen, die beide auf einer Kreuzung nach links ab\xadbiegen wollen, haben sich links zu kreuzen.', 'Muss der Fahrzeugführer wegen der Grösse seines Fahrzeugs oder der örtlichen Verhältnisse vor dem Abbiegen nach der Gegenseite aus\xadholen, so hat er besonders vorsichtig zu fahren und nötigenfalls zu halten.', 'Befördern Motorfahrzeuge oder ihre Anhänger sichthemmende Ladungen, ist beim Einspuren und Abbiegen besondere Vorsicht gebo\xadten. Nötigenfalls ist eine Hilfsper\xadson beizuziehen, die das Fahr\xadmanöver überwacht.', '83', '81', 'Fassung gemäss Ziff. I der V vom 20. Mai 2020, in Kraft seit 1. Jan. 2021(', 'AS', '2020', '2139', ').', '82', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '83', 'Eingefügt durch Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').']",,
Art. 14_ _Ausübung des Vortritts ,01.04.2022,"['(Art. 36 Abs. 2–4 SVG)', 'Wer zur Gewährung des Vortritts verpflichtet ist, darf den Vor\xadtritts\xadberechtigten in seiner Fahrt nicht behindern. Er hat seine Ge\xadschwin\xaddigkeit frühzeitig zu mässigen und, wenn er warten muss, vor Beginn der Verzweigung zu halten.', 'Der Vortrittsberechtigte hat auf Strassenbenützer Rücksicht zu neh\xadmen, welche die Strassenverzweigungen erreichten, bevor sie ihn er\xadblicken konnten.', 'Dem vortrittsberechtigten Verkehr in parallelen Kolonnen ist der Vortritt auch zu lassen, wenn die nähere Kolonne stillsteht.', 'Reiter sowie Führer von Pferden und anderen grösseren Tieren sind den Fahrzeugführern beim Vortritt gleichgestellt.', '84', 'In nicht geregelten Fällen, zum Beispiel wenn auf einer Ver\xadzwei\xadgung zugleich aus allen Richtungen Fahrzeuge eintreffen, haben die Führer besonders vorsichtig zu fahren und sich über den Vortritt zu verstän\xaddigen.', '84', 'Fassung gemäss Ziff. I der V vom 20. Mai 2020, in Kraft seit 1. Jan. 2021(', 'AS', '2020', '2139', ').']",,
Art. 15_ _Besondere Fälle des Vortritts ,01.04.2022,"['(Art. 36 Abs. 2–4 SVG)', 'Ändert die Hauptstrasse die Richtung und münden zugleich Neben\xadstrassen ein, so hat der Fahrzeugführer, der aus der Hauptstrasse in eine Nebenstrasse fährt, nur dem Gegenverkehr auf der Hauptstrasse den Vortritt zu lassen.', 'Münden am gleichen Ort zwei oder mehr Strassen mit dem Signal «Stop» (3.01) oder «Kein Vortritt» (3.02) in eine Strasse mit Vortritts\xadrecht ein, so haben die Benützer der einmündenden Strassen unter sich den Rechtsvortritt zu beachten.', 'Wer aus Fabrik‑, Hof- oder Garageausfahrten, aus Feldwegen, Rad\xadwegen, Park\xadplätzen, Tankstellen und dergleichen oder über ein Trot\xadtoir auf eine Haupt- oder Nebenstrasse fährt, muss den Be\xadnützern die\xadser Strassen den Vortritt gewähren. Ist die Stelle un\xadübersichtlich, so muss der Fahrzeugführer anhalten; wenn nötig, muss er eine Hilfs\xadper\xadson beiziehen, die das Fahrmanöver über\xadwacht.', '86', '85', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '86', 'Siehe jedoch Art. 74', 'Abs. 4 SSV (', 'SR', '741.21', ').']",,
Art. 16_ _Vortritts­berech­tigte Fahrzeuge ,01.04.2022,"['(Art. 27 Abs. 2 SVG)', 'Den Fahrzeugen der Feuerwehr, Sanität, Polizei und des Zolls die sich durch Blau\xadlicht und Wechselklanghorn ankündigen, müssen alle Strassenbenützer den Vortritt lassen, auch bei Verkehrsregelung durch Lichtsignale.', '87', 'Wenn es zur sofortigen Freigabe der Fahrbahn unerlässlich ist, müssen die Fahrzeugführer mit der gebotenen Vorsicht auf das Trottoir ausweichen.', '88', 'Blaulicht und Wechselklanghorn dürfen nur gebraucht werden, so\xadlange die Dienst\xadfahrt dringlich ist und die Verkehrsregeln nicht einge\xadhalten werden können.', '89', 'Bei nächtlichen dringlichen Dienstfahrten darf das Blaulicht ohne Wechselklanghorn verwendet werden, solange der Fahrzeugführer nicht wesentlich von den Verkehrsregeln abweicht und sein besonderes Vortrittsrecht nicht beansprucht.', '90', '87', 'Fassung gemäss Anhang 4 Ziff. 33 der Zollverordnung vom 1. Nov. 2006, in Kraft seit1. Mai 2007 (', 'AS', '2007', '1469', ').', '88', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '89', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '90', 'Eingefügt durch Ziff. I der V vom 21. Nov. 2018, in Kraft seit 1. Febr. 2019(', 'AS', '2019', '243', ').']",,
"Art. 17_ _Wegfahren, Rück­wärtsfah­ren, Wenden ",01.04.2022,"['(Art. 36 Abs. 4 SVG)', 'Der Fahrzeugführer hat sich vor dem Wegfahren zu vergewissern, dass er keine Kinder oder andere Strassenbenützer gefährdet. Bei Fahrzeugen mit beschränkter Sicht nach hinten ist zum Rück\xadwärts\xadfah\xadren eine Hilfsperson beizuziehen, wenn nicht jede Gefahr ausge\xadschlos\xadsen ist.', 'Rückwärts darf nur im Schritttempo gefahren werden. Das Rück\xadwärtsfahren über Bahnübergänge und unübersichtliche Strassenver\xadzweigungen ist untersagt.', 'Über längere Strecken ist das Rückwärtsfahren nur zulässig, wenn das Weiterfahren oder Wenden nicht möglich ist.', '91', 'Der Führer vermeidet es, das Fahrzeug auf der Fahrbahn zu wenden. An unüber\xadsichtlichen Stellen und bei dichtem Verkehr ist das Wenden untersagt.', 'Kündigt der Führer eines Busses im Linienverkehr innerorts bei ei\xadner gekennzeich\xadneten Haltestelle mit den Richtungsblinkern an, dass er wegfahren will, so müssen die von hinten herannahenden Fahr\xadzeug\xadführer nötigenfalls die Geschwindigkeit mässigen oder halten, um ihm die Wegfahrt zu ermöglichen; dies gilt nicht, wenn sich die Haltestelle am linken Fahrbahnrand befindet. Der Busführer darf die Rich\xadtungs\xadblinker erst betätigen, wenn er zur Wegfahrt bereit ist; er muss warten, wenn von hinten herannahende Fahrzeuge nicht recht\xadzeitig halten können.', '92', '91', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '92', 'Fassung gemäss Ziff. I der V vom 10. Dez. 1973, in Kraft seit 1. Jan. 1974(', 'AS', '1973', '2155', ').']",,
Art. 18_ _Halten ,01.04.2022,"['(Art. 37 Abs. 2 SVG)', 'Fahrzeugführer haben nach Möglichkeit ausserhalb der Strasse zu halten. Auf der Fahrbahn halten sie nur am Rand und parallel dazu.', 'Das Halten auf der linken Strassenseite ist nur zulässig:', 'Das freiwillige Halten ist untersagt', 'Näher als 10 m vor und nach Haltestelltafeln öffentlicher Verkehrsbetriebe sowie vor Feuerwehrlokalen und Löschgerätemagazinen ist das Halten nur zum Ein- und Aussteigenlassen von Personen erlaubt; öffentliche Verkehrsmittel und Feuerwehr dürfen nicht behindert werden.', '97', 'Das Halten zum Güterumschlag neben Fahrzeugen, die längs des Strassenrandes parkiert sind, ist nur zulässig, wenn der Verkehr nicht behindert wird. Parkierten Wagen ist die Wegfahrt auf Verlangen un\xadverzüglich zu gestatten.', 'Für das Halten bei Strassenbahngeleisen vgl. Art. 25 Abs. 5; für das Halten in Tunneln vgl. Art. 39 Abs. 3.', '93', 'Letzter Satz eingefügt durch Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '94', 'Fassung gemäss Ziff. I der V vom 7. März 1994, in Kraft seit 1. April 1994(', 'AS', '1994', '816', ').', '95', 'Fassung gemäss Ziff. I der V vom 22. Dez. 1976, in Kraft seit 1. Jan. 1977(', 'AS', '1976', '2810', ').', '96', 'Fassung gemäss Ziff. II der V vom 7. März 1994, in Kraft seit 1. April 1994(', 'AS', '1994', '1103', ').', '97', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').']",,
Art. 19_ _Parkieren im allgemeinen ,01.04.2022,"['(Art. 37 Abs. 2 SVG)', 'Parkieren ist das Abstellen des Fahrzeugs, das nicht bloss dem Ein- und Ausstei\xadgenlassen von Personen oder dem Güterumschlag dient.', 'Das Parkieren ist untersagt:', 'In schmalen Strassen dürfen Fahrzeuge nur auf einer Seite parkiert werden, wenn sonst die Vorbeifahrt anderer Fahrzeuge erschwert würde.', 'Es ist platzsparend zu parkieren, doch darf die Wegfahrt anderer Fahrzeuge nicht behindert werden.', '* Vgl. Art. 18.', '98', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').']",,
Art. 20_ _Parkieren in be­sondern Fällen ,01.04.2022,"['(Art. 37 Abs. 2 SVG)', 'Fahrzeuge ohne die vorgeschriebenen Kontrollschilder dürfen nicht auf öffent\xadlichen Strassen oder Parkplätzen abgestellt werden; ausge\xadnommen sind öffentliche Parkplätze privater Eigentümer, wenn diese das Abstellen gestatten. In besonderen Fällen kann die zuständige Be\xadhörde Ausnahmen bewilligen.', '99', '...', '100', '...', '101', '99', 'Fassung gemäss Ziff. I der V vom 22. Dez. 1976, in Kraft seit 1. Jan. 1977(', 'AS', '1976', '2810', ').', '100', 'Aufgehoben durch Ziff. I der V vom 24. Juni 2015, mit Wirkung seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '101', 'Aufgehoben durch Ziff. I der V vom 17. Aug. 2005, mit Wirkung seit 1. März 2006(', 'AS', '2005', '4487', ').']",,
Art. 20_a_ Parkierungserleichterungen für gehbehinderte Personen ,01.04.2022,"['(Art. 57 Abs. 1 SVG)', 'Gehbehinderte Personen und Personen, die sie transportieren, können die folgenden Parkierungserleichterungen in Anspruch nehmen, wenn sie über eine «Parkkarte für behinderte Personen» (Anhang 3 Ziff. 2 SSV', '103', ') verfügen:', 'Die Parkierungserleichterungen können nur beansprucht werden:', 'Die Parkierungserleichterungen gelten nicht auf privat bewirtschafteten Parkflä\xadchen.', 'Die Parkkarte für behinderte Personen ist gut sichtbar hinter der Frontscheibe des Fahrzeugs anzubringen.', '106', 'Eine Parkkarte wird ausgestellt für Personen, die mittels ärztlichem Zeugnis eine erhebliche Gehbehinderung nachweisen, und für Halter von Fahrzeugen, die nach\xadweislich für den häufigen Transport von erheblich gehbehinderten Personen einge\xadsetzt werden. Die Parkkarte wird durch die kantonale Behörde erteilt.', '102', 'Eingefügt durch Ziff. I der V vom 17. Aug. 2005, in Kraft seit 1. März 2006(', 'AS', '2005', '4487', ').', '103', 'SR', '741.21', '104', 'Fassung gemäss Ziff. I der V vom 2. März 2012, in Kraft seit 1. Juli 2012(', 'AS', '2012', '1821', ').', '105', 'Fassung gemäss Ziff. I der V vom 2. März 2012, in Kraft seit 1. Juli 2012(', 'AS', '2012', '1821', ').', '106', 'Fassung gemäss Ziff. I der V vom 2. März 2012, in Kraft seit 1. Juli 2012(', 'AS', '2012', '1821', ').']",,
"Art. 21_ _Ein- und Aus­steigen, Güter­umschlag ",01.04.2022,"['(Art. 37 Abs. 2 SVG)', 'Strassenbenützer dürfen durch das Ein- und Aussteigen nicht gefähr\xaddet werden; beim Öffnen der Türen ist besonders auf den Verkehr von hinten zu achten.', 'Können Fahrzeuge zum Güterumschlag nicht ausserhalb der Strasse oder abseits vom Verkehr halten, so ist die Behinderung anderer Stras\xadsenbenützer möglichst zu vermeiden und die Ladetätigkeit ohne Ver\xadzug zu beenden.', 'Muss ein Fahrzeug zum Güterumschlag halten, wo es den Verkehr gefährden könnte, z.B. auf kurvenreicher Bergstrasse, so sind Pan\xadnen\xadsignale oder Warnposten aufzustellen.']",,
Art. 22_ _Sichern des Fahrzeugs ,01.04.2022,"['(Art. 37 Abs. 3 SVG)', 'Der Führer hat den Motor abzustellen, wenn er das Fahrzeug ver\xadlässt. Bevor er sich entfernt, muss er es gegen das Wegrollen und gegen die Verwendung durch Unbe\xadfugte sichern.', 'Im Gefälle ist die Bremse anzuziehen und eine weitere wirksame Si\xadcherung gegen das Wegrollen zu treffen, wie Einschalten des niedrig\xadsten Ganges oder Ablenken der Räder gegen ein Hindernis am Fahr\xadbahnrand.', 'In starken Gefällen sind die Wagen ausserdem durch Unterlegkeile oder behelfs\xadmässige Unterlagen zu sichern. Bei schweren Motor\xad\xadwagen, Anhängerzügen und losgelösten Anhängern sind auch in leichte\xadren Gefällen Unterlegkeile anzubringen. Die Unterlagen sind vor der Wegfahrt von der Strasse zu entfernen.']",,
Art. 23_ _Verwendung von Pannensignal und Warn­blink­lichtern ,01.04.2022,"['(Art. 4 Abs. 1 SVG)', 'Das vorgeschriebene Pannensignal (Art. 90 Abs. 2 VTS', '108', ') muss im Fahrzeug leicht erreichbar sein.', '109', 'Das Pannensignal ist am Fahrbahnrand aufzustellen, sobald ein Fahrzeug aus zwingenden Gründen vorschriftswidrig auf der Fahrbahn abgestellt wird, ferner zur Kennzeichnung des auf einem Pannenstreifen abgestellten Fahrzeugs. Es muss mindestens 50 m, auf Strassen mit schnellem Verkehr mindestens 100 m hinter dem Fahrzeug aufgestellt werden, auf dem Pannenstreifen an dessen rechtem Rand. Beim Nothalt auf signalisierten Abstellplätzen für Pannenfahrzeuge (4.16) muss das Pannensignal nicht aufgestellt werden.', '110', 'Warnblinklichter (Art. 110 Abs. 1 Bst. g VTS) dürfen nur zur War\xadnung vor Gefah\xadren wie folgt verwendet werden:', '111', 'und', '...', '113', 'Das Pannensignal ist auch an der Rückseite abgeschleppter Fahr\xadzeuge anzubringen.', '107', 'Fassung gemäss Ziff. I der V vom 22. Dez. 1976, in Kraft seit 1. Jan. 1977 (', 'AS', '1976', '2810', ').', '108', 'SR', '741.41', '109', 'Fassung gemäss Anhang 1 Ziff. II 4 der V vom 19. Juni 1995 über die technischen Anforderungen an Strassenfahrzeuge, in Kraft seit 1. Okt. 1995 (', 'AS', '1995', '4425', ').', '110', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '111', 'Fassung gemäss Anhang 1 Ziff. II 4 der V vom 19. Juni 1995 über die technischen Anforderungen an Strassenfahrzeuge, in Kraft seit 1. Okt. 1995 (', 'AS', '1995', '4425', ').', '112', 'Fassung gemäss Ziff. I der V vom 25. Jan. 1989, in Kraft seit 1. Mai 1989 (', 'AS', '1989', '410', ').', '113', 'Aufgehoben durch Ziff. I der V vom 24. Juni 2015, mit Wirkung seit 1. Jan. 2016(', 'AS', '2015', '2451', ').']",,
Art. 24_ _Verhalten bei Bahn­übergän­gen und Schran­ken ,01.04.2022,"['(Art. 28, 32 Abs. 1 SVG)', '...', '114', 'Beim Überqueren von Bahnübergängen ist jede Verzögerung zu vermeiden; Fahrzeuge mit Reifen oder Raupen aus Metall sowie Tierfuhrwerke und Reiter dürfen den Übergang nur im Schritttempo überqueren.', '115', 'Die Strassenbenützer dürfen Schranken, auch solche bei Flugplätzen und derglei\xadchen, nicht öffnen, umfahren, umgehen, übersteigen oder unter ihnen durchgehen. Den Schranken sind die Halbschranken und Bedarfsschranken gleichgestellt, wobei Bedarfsschranken mit der vorgesehenen Bedienung geöffnet werden dürfen.', '116', '...', '117', '* Vgl. auch Art. 52 Abs. 4.', '114', 'Aufgehoben durch Ziff. I der V vom 24. Juni 2015, mit Wirkung seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '115', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').', '116', 'Fassung gemäss Anhang Ziff. II 2 der V vom 12. Nov. 2003, in Kraft seit 14. Dez. 2003 (', 'AS', '2003', '4289', ').', '117', 'Aufgehoben durch Anhang Ziff. II 2 der V vom 12. Nov. 2003, mit Wirkung seit14. Dez. 2003 (', 'AS', '2003', '4289', ').']",,
Art. 25_ _Verhalten ge­gen­über der Stra­ssen­bahn ,01.04.2022,"['(Art. 38 SVG)', 'Die Strassenbahn, die nicht am Strassenrand fährt, darf links nur überholt werden, wo keine Strasse einmündet und wenn jede Behinde\xadrung des Gegenverkehrs ausge\xadschlossen ist.', 'Fährt die Strassenbahn links, so muss der in der gleichen Richtung fahrende Fahr\xadzeugführer genügend Raum lassen, damit der Gegenver\xadkehr links ausweichen kann.', 'Müssen bei Haltestellen ohne Schutzinsel die Fahrgäste einer Bahn oder Strassen\xadbahn auf die Verkehrsseite aussteigen, so haben die auf der gleichen Strassenhälfte verkehrenden Fahrzeuge zu halten, bis die Fahrgäste die Fahrbahn freigegeben haben.', 'Wenn keine Strassenbahn herannaht, dürfen Linksabbieger zum Ein\xadspuren deren Fahrraum benützen.', 'Fahrzeuge dürfen nicht auf dem Strassenbahngeleise und nicht näher als 1,50 m neben der nächsten Schiene halten.', '118', '118', 'Fassung gemäss Ziff. I der V vom 24. Juni 2015, in Kraft seit 1. Jan. 2016(', 'AS', '2015', '2451', ').']",,
Art. 26_ ,01.04.2022,"['119', 'Aufgehoben durch Ziff. I der V vom 24. Juni 2015, mit Wirkung seit 1. Jan. 2016(', 'AS', '2015', '2451', ').']",,
